Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Intrinsic Pathway For Apoptosis R-HSA-109606	1/55	0.0536111215176	0.13713793138763	0	0	19.4210526315789	56.8259755572198	TP63
Regulated Necrosis R-HSA-5218859	1/57	0.0555082103235645	0.13713793138763	0	0	18.7255639097744	54.1398060702703	TP63
Circadian Clock R-HSA-400253	1/69	0.0668150987603724	0.147696534101876	0	0	15.4117647058824	41.7015566467034	CRY1
RHOB GTPase Cycle R-HSA-9013026	1/69	0.0668150987603724	0.147696534101876	0	0	15.4117647058824	41.7015566467034	SOWAHC
RHO GTPase Cycle R-HSA-9012999	2/441	0.0709870645716959	0.149072835600561	0	0	4.94583649708934	13.0830116202191	FARP1;SOWAHC
TP53 Regulates Metabolic Genes R-HSA-5628897	1/81	0.0779933209779837	0.155986641955967	0	0	13.0921052631579	33.3996897897899	TP63
Signaling By Rho GTPases R-HSA-194315	2/644	0.134491716790586	0.244914501581735	0	0	3.34683281412253	6.71459225945959	FARP1;SOWAHC
CDC42 GTPase Cycle R-HSA-9013148	1/149	0.138972403819006	0.244914501581735	0	0	7.05263157894737	13.9182266577843	FARP1
Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	2/660	0.139951143760991	0.244914501581735	0	0	3.26274907125971	6.41607170661558	FARP1;SOWAHC
Regulation Of TP53 Activity R-HSA-5633007	1/157	0.14588910939451	0.245093703782776	0	0	6.68825910931174	12.8742866127738	TP63
RAC1 GTPase Cycle R-HSA-9013149	1/178	0.163795206668992	0.254792543707321	0	0	5.88849241748439	10.6530975816179	FARP1
Apoptosis R-HSA-109581	1/178	0.163795206668992	0.254792543707321	0	0	5.88849241748439	10.6530975816179	TP63
Programmed Cell Death R-HSA-5357801	1/208	0.188757738670154	0.278115435364254	0	0	5.02745995423341	8.38223819217373	TP63
G Alpha (Q) Signaling Events R-HSA-416476	1/212	0.192032086322938	0.278115435364254	0	0	4.93115490147169	8.13686322154003	DGKH
Chromatin Modifying Enzymes R-HSA-3247509	1/238	0.21301128338441	0.298215796738174	0	0	4.38441039307129	6.78009669432678	PRDM16
Platelet Activation, Signaling And Aggregation R-HSA-76002	1/254	0.225663226605349	0.305737274755635	0	0	4.10380694820054	6.10938475699149	DGKH
Transcriptional Regulation By TP53 R-HSA-3700989	1/354	0.300466037432065	0.391435540952317	0	0	2.92634560906516	3.51869810138613	TP63
Metabolism Of Amino Acids And Derivatives R-HSA-71291	1/364	0.307556496462535	0.391435540952317	0	0	2.84428012179208	3.35368068053002	AASS
Generic Transcription Pathway R-HSA-212436	2/1190	0.335823925911141	0.414841320243174	0	0	1.75757575757576	1.91781092760688	ZNF334;TP63
RNA Polymerase II Transcription R-HSA-73857	2/1312	0.381158229105643	0.457389874926772	0	0	1.58354537743851	1.52739395191697	ZNF334;TP63
Gene Expression (Transcription) R-HSA-74160	2/1449	0.430746421716349	0.502537492002407	0	0	1.42309759655993	1.19858361564744	ZNF334;TP63
Hemostasis R-HSA-109582	1/576	0.442748133763676	0.50257896265066	0	0	1.77620137299771	1.44716755965463	DGKH
Signal Transduction R-HSA-162582	3/2465	0.455048636267765	0.502836932474294	0	0	1.25565059492522	0.988637717471085	FARP1;SOWAHC;DGKH
GPCR Downstream Signaling R-HSA-388396	1/619	0.46692000872613	0.502836932474294	0	0	1.64895247828309	1.25583779405388	DGKH
Signaling By GPCR R-HSA-372790	1/689	0.504151901154889	0.529359496212634	0	0	1.47582619339045	1.01076039748116	DGKH
Developmental Biology R-HSA-1266738	1/1073	0.668256222226834	0.684555154476269	0	0	0.928318931657502	0.374190148784919	TP63
Metabolism R-HSA-1430728	1/2049	0.884997681429992	0.884997681429992	0	0	0.460834703947368	0.0563002927552712	AASS
