Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Classical Antibody-Mediated Complement Activation R-HSA-173623	2/6	0.000366432168048497	0.011259461163672	0	0	101.510204081633	803.117990717184	C1QB;C1QC
ISG15 Antiviral Mechanism R-HSA-1169408	4/75	0.00054477989716172	0.0143035418592848	0	0	11.6367370892019	87.4515769117314	STAT1;MX1;UBE2L6;ISG15
SARS-CoV-2 Infection R-HSA-9694516	7/283	0.000550136225357108	0.0143035418592848	0	0	5.35172198846813	40.1665178763698	STAT1;STAT2;SDC3;IRF7;ISG15;NOD2;PARP14
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	5/140	0.000691271811798388	0.0166892765991325	0	0	7.70565302144249	56.0738632860184	SOCS1;TIFA;IRF7;NOD2;MAPK14
CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	2/9	0.000870867194754317	0.0196235407884639	0	0	57.997084548105	408.648679561366	RHBDF2;MAPK14
Infectious Disease R-HSA-5663205	13/961	0.000990300357970154	0.0209200950621195	0	0	2.98724477423735	20.6642725037276	STAT1;STAT2;SDC3;RHBDF2;ISG15;GPR84;NOD2;PARP14;MAPK14;PML;RNF213;IRF7;FCGR1A
Adaptive Immune System R-HSA-1280218	11/733	0.00108736556468571	0.021619385933163	0	0	3.28298421986367	22.4030758505927	CD274;SOCS1;RNF213;CYBB;UBE2L6;FBXO6;PDCD1LG2;SIGLEC1;FCGR1A;OSCAR;LILRA5
Signaling By SCF-KIT R-HSA-1433557	3/42	0.00120859060453896	0.0226946457963427	0	0	15.7501982553529	105.814563048524	SOCS1;STAT1;MMP9
Toll-like Receptor Cascades R-HSA-168898	5/162	0.0013286717299873	0.0236363707755635	0	0	6.61850486087831	43.8381668750472	SOCS1;TIFA;IRF7;NOD2;MAPK14
Regulation Of Complement Cascade R-HSA-977606	3/45	0.00147778509269015	0.0249745680664635	0	0	14.6229749631811	95.3010113987768	C1QB;SERPING1;C1QC
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	4/102	0.0017186513921803	0.0261438794319394	0	0	8.41921768707483	53.5985530429797	TIFA;IRF7;NOD2;MAPK14
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	4/103	0.00178131014156496	0.0261438794319394	0	0	8.33375420875421	52.7560489026172	TIFA;IRF7;NOD2;MAPK14
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	4/103	0.00178131014156496	0.0261438794319394	0	0	8.33375420875421	52.7560489026172	TIFA;IRF7;NOD2;MAPK14
Signaling By Interleukins R-HSA-449147	8/453	0.00196812082684657	0.0261438794319394	0	0	3.80166096726917	23.6869180776736	SOCS1;STAT1;STAT2;TIFA;NOD2;MAPK14;MMP9;LMNB1
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	4/106	0.00197877767422309	0.0261438794319394	0	0	8.08741830065359	50.3464107348811	TIFA;IRF7;NOD2;MAPK14
MyD88-independent TLR4 Cascade R-HSA-166166	4/107	0.00204783129223539	0.0261438794319394	0	0	8.00849514563107	49.5803848416105	TIFA;IRF7;NOD2;MAPK14
Regulation Of IFNG Signaling R-HSA-877312	2/14	0.00216576516004231	0.0261438794319394	0	0	33.8231292517007	207.504274169846	SOCS1;STAT1
Creation Of C4 And C2 Activators R-HSA-166786	2/14	0.00216576516004231	0.0261438794319394	0	0	33.8231292517007	207.504274169846	C1QB;C1QC
Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	3/53	0.00237020480089914	0.027245453106756	0	0	12.2783505154639	74.219914290735	AIM2;NOD2;MAPK14
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	4/112	0.00241823548284816	0.027245453106756	0	0	7.6358024691358	46.0035500446402	SOCS1;TIFA;NOD2;MAPK14
SARS-CoV Infections R-HSA-9679506	7/369	0.00253469439271572	0.0276363453141262	0	0	4.06243687993822	24.283956643494	STAT1;STAT2;SDC3;IRF7;ISG15;NOD2;PARP14
Complement Cascade R-HSA-166658	3/55	0.0026353413771885	0.0278357932965535	0	0	11.8049167327518	70.1063613055492	C1QB;SERPING1;C1QC
SARS-CoV-2-host Interactions R-HSA-9705683	5/196	0.00304860010619393	0.0312250556331378	0	0	5.43097271975751	31.4620202062398	STAT1;STAT2;IRF7;ISG15;NOD2
Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933	4/123	0.00339042739947073	0.033704837088856	0	0	6.92612044817927	39.3874568402115	SIGLEC1;FCGR1A;OSCAR;LILRA5
Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302	2/19	0.00400404563880334	0.0386676407404437	0	0	23.8691476590636	131.768436654952	NOD2;MAPK14
PD-1 Signaling R-HSA-389948	2/21	0.00488538725831669	0.0446286727921903	0	0	21.3544575725027	113.63788950908	CD274;PDCD1LG2
Initial Triggering Of Complement R-HSA-166663	2/21	0.00488538725831669	0.0446286727921903	0	0	21.3544575725027	113.63788950908	C1QB;C1QC
Disease R-HSA-1643685	17/1736	0.00539744935568943	0.0480088916374481	0	0	2.16627066731148	11.3118945126726	STAT1;STAT2;SDC3;RHBDF2;KREMEN1;ISG15;GPR84;NOD2;PARP14;MAPK14;PML;LMNB1;RNF213;TCN2;IRF7;SERPING1;FCGR1A
Growth Hormone Receptor Signaling R-HSA-982772	2/24	0.00635854736076345	0.0537297251984511	0	0	18.4397031539889	93.2671948534304	SOCS1;STAT1
RHO GTPases Activate NADPH Oxidases R-HSA-5668599	2/24	0.00635854736076345	0.0537297251984511	0	0	18.4397031539889	93.2671948534304	CYBB;MAPK14
Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462	2/25	0.00688907400282997	0.0567928539745495	0	0	17.6370896184561	87.7942327571282	SOCS1;STAT1
Pyroptosis R-HSA-5620971	2/26	0.0074389947886241	0.0584739590361615	0	0	16.9013605442177	82.8338984204336	CASP5;IRF1
Interleukin-20 Family Signaling R-HSA-8854691	2/26	0.0074389947886241	0.0584739590361615	0	0	16.9013605442177	82.8338984204336	STAT1;STAT2
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	3/81	0.00780578317929509	0.0599626071500396	0	0	7.85963521015067	38.1419481548551	IRF7;UBE2L6;ISG15
Activation Of G Protein Gated Potassium Channels R-HSA-1296041	2/29	0.00920309747511436	0.0691254877019701	0	0	15.021164021164	70.4224490277819	KCNJ15;KCNJ2
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	4/165	0.00948739021237493	0.0697116932996245	0	0	5.10843685300207	23.7940348154981	RHBDF2;GPR84;FCGR1A;MAPK14
Signaling By CSF3 (G-CSF) R-HSA-9674555	2/30	0.00982857782071015	0.0706821128382985	0	0	14.4839650145773	66.9515638793864	SOCS1;STAT1
Termination Of Translesion DNA Synthesis R-HSA-5656169	2/32	0.0111345221222249	0.0784055932773335	0	0	13.5170068027211	60.795507674817	UBE2L6;ISG15
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	6/378	0.011801010850218	0.0798666692568773	0	0	3.35072065888813	14.8757592034299	SOCS1;RNF213;CYBB;UBE2L6;FBXO6;FCGR1A
NOD1/2 Signaling Pathway R-HSA-168638	2/33	0.0118145960439168	0.0798666692568773	0	0	13.0803159973667	58.0559303610333	NOD2;MAPK14
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	3/96	0.0123887403730049	0.0821057695308955	0	0	6.58696375124709	28.9231421305268	TIFA;NOD2;MAPK14
Inwardly Rectifying K+ Channels R-HSA-1296065	2/35	0.0132279832722483	0.0843595914343385	0	0	12.2863327149041	53.1435584472206	KCNJ15;KCNJ2
Negative Regulators Of DDX58/IFIH1 Signaling R-HSA-936440	2/35	0.0132279832722483	0.0843595914343385	0	0	12.2863327149041	53.1435584472206	UBE2L6;ISG15
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	3/101	0.0141941327321631	0.0888447567309466	0	0	6.24931622133389	26.590381744701	TIFA;NOD2;MAPK14
Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313	2/39	0.0162624064321538	0.0998778496008494	0	0	10.9558742415885	45.1261415257865	UBE2L6;ISG15
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	3/107	0.0165478094013242	0.0998778496008494	0	0	5.88699444885012	24.1455168472485	SOCS1;STAT1;MMP9
Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	2/41	0.0178804597481127	0.106027989383546	0	0	10.3929879644165	41.8218699251635	APOL1;SCARF1
Activation Of GABAB Receptors R-HSA-991365	2/42	0.0187140554000923	0.109057771124676	0	0	10.1326530612245	40.3125617234172	KCNJ15;KCNJ2
Programmed Cell Death R-HSA-5357801	4/208	0.0205433853424573	0.117689224504247	0	0	4.02287581699346	15.6297425803969	CASP5;IRF1;SEPTIN4;LMNB1
TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	2/45	0.0213109604144822	0.12005174366825	0	0	9.42429995253915	36.2697365803843	TIFA;NOD2
DNA Damage Bypass R-HSA-73893	2/48	0.0240483300532172	0.133251402589957	0	0	8.80834072759539	32.8347611919466	UBE2L6;ISG15
Free Fatty Acid Receptors R-HSA-444209	1/5	0.0247535287182936	0.133315585968452	0	0	50.2424242424242	185.836036973753	FFAR2
Platelet Degranulation R-HSA-114608	3/125	0.0248487630651258	0.133315585968452	0	0	5.0138583741761	18.5259424809443	LGALS3BP;SERPING1;LHFPL2
Hemostasis R-HSA-109582	7/576	0.0254803499726963	0.134568098293303	0	0	2.55715554547688	9.38437143081474	LGALS3BP;CEACAM1;IRF1;SDC3;SERPING1;LHFPL2;MAPK14
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	3/130	0.0274860097045577	0.1429272504637	0	0	4.81524474389155	17.3063658813262	LGALS3BP;SERPING1;LHFPL2
Suppression Of Apoptosis R-HSA-9635465	1/6	0.0296309633944118	0.143063234826333	0	0	40.1919191919192	141.432767389918	RNF213
Fibronectin Matrix Formation R-HSA-1566977	1/6	0.0296309633944118	0.143063234826333	0	0	40.1919191919192	141.432767389918	CEACAM1
Scavenging By Class F Receptors R-HSA-3000484	1/6	0.0296309633944118	0.143063234826333	0	0	40.1919191919192	141.432767389918	SCARF1
Signaling By LRP5 Mutants R-HSA-5339717	1/6	0.0296309633944118	0.143063234826333	0	0	40.1919191919192	141.432767389918	KREMEN1
Interleukin-12 Family Signaling R-HSA-447115	2/54	0.029925836282038	0.143063234826333	0	0	7.78963893249608	27.3341007109313	STAT1;LMNB1
Neutrophil Degranulation R-HSA-6798695	6/468	0.0300517445936972	0.143063234826333	0	0	2.68554849405913	9.4124031834598	CEACAM1;CYBB;GPR84;MAPK14;MMP9;OSCAR
Regulated Necrosis R-HSA-5218859	2/57	0.0330569224942901	0.155183886153751	0	0	7.36363636363636	25.1064969666325	CASP5;IRF1
Release Of Apoptotic Factors From Mitochondria R-HSA-111457	1/7	0.0344842492004147	0.157509138239732	0	0	33.4915824915825	112.774618360503	SEPTIN4
DEx/H-box Helicases Activate Type I IFN And Inflammatory Cytokines Production R-HSA-3134963	1/7	0.0344842492004147	0.157509138239732	0	0	33.4915824915825	112.774618360503	IRF7
GABA Receptor Activation R-HSA-977443	2/59	0.035212556639049	0.157812980911134	0	0	7.10454708199069	23.7743191541034	KCNJ15;KCNJ2
Leishmania Infection R-HSA-9658195	4/247	0.0354845755894859	0.157812980911134	0	0	3.37054183813443	11.2530836657611	RHBDF2;GPR84;FCGR1A;MAPK14
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	6/496	0.0382324727342475	0.161596182950163	0	0	2.52844116369952	8.25300908294785	CD274;SOCS1;STAT1;CYBB;MAPK14;MMP9
MAP Kinase Activation R-HSA-450294	2/62	0.0385451967593686	0.161596182950163	0	0	6.74829931972789	21.9719482594704	NOD2;MAPK14
Platelet Activation, Signaling And Aggregation R-HSA-76002	4/254	0.0386888460574185	0.161596182950163	0	0	3.275	10.6509678905935	LGALS3BP;SERPING1;LHFPL2;MAPK14
Transport Of RCbl Within Body R-HSA-9758890	1/8	0.0393135041520565	0.161596182950163	0	0	28.7056277056277	92.8967850071638	TCN2
Cross-presentation Of Particulate Exogenous Antigens (Phagosomes) R-HSA-1236973	1/8	0.0393135041520565	0.161596182950163	0	0	28.7056277056277	92.8967850071638	CYBB
SMAC, XIAP-regulated Apoptotic Response R-HSA-111469	1/8	0.0393135041520565	0.161596182950163	0	0	28.7056277056277	92.8967850071638	SEPTIN4
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	2/63	0.0396819029137974	0.161596182950163	0	0	6.6373369019739	21.4177572290841	AIM2;IRF7
TRAF6 Mediated IRF7 Activation In TLR7/8 Or 9 Signaling R-HSA-975110	1/9	0.0441188457824273	0.173397324121633	0	0	25.1161616161616	78.3842312444799	IRF7
Interleukin-9 Signaling R-HSA-8985947	1/9	0.0441188457824273	0.173397324121633	0	0	25.1161616161616	78.3842312444799	STAT1
Regulation Of PTEN Localization R-HSA-8948747	1/9	0.0441188457824273	0.173397324121633	0	0	25.1161616161616	78.3842312444799	PML
Costimulation By CD28 Family R-HSA-388841	2/68	0.0455522545652316	0.176973126931589	0	0	6.13296227581942	18.9440774902941	CD274;PDCD1LG2
Interleukin-17 Signaling R-HSA-448424	2/69	0.0467626402187707	0.179611049931188	0	0	6.04112092598233	18.5019639390654	NOD2;MAPK14
Activation Of PPARGC1A (PGC-1alpha) By Phosphorylation R-HSA-2151209	1/10	0.0489003911418305	0.17965578484716	0	0	22.324354657688	67.3742300304506	MAPK14
Activation Of AP-1 Family Of Transcription Factors R-HSA-450341	1/10	0.0489003911418305	0.17965578484716	0	0	22.324354657688	67.3742300304506	MAPK14
Interleukin-21 Signaling R-HSA-9020958	1/10	0.0489003911418305	0.17965578484716	0	0	22.324354657688	67.3742300304506	STAT1
STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898	1/10	0.0489003911418305	0.17965578484716	0	0	22.324354657688	67.3742300304506	CD274
Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460	1/11	0.0536582567508638	0.185066232467265	0	0	20.0909090909091	58.7683184218827	TIFA
Interleukin-27 Signaling R-HSA-9020956	1/11	0.0536582567508638	0.185066232467265	0	0	20.0909090909091	58.7683184218827	STAT1
Interleukin-6 Signaling R-HSA-1059683	1/11	0.0536582567508638	0.185066232467265	0	0	20.0909090909091	58.7683184218827	STAT1
DSCAM Interactions R-HSA-376172	1/11	0.0536582567508638	0.185066232467265	0	0	20.0909090909091	58.7683184218827	MAPK14
Metallothioneins Bind Metals R-HSA-5661231	1/11	0.0536582567508638	0.185066232467265	0	0	20.0909090909091	58.7683184218827	MT2A
Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770	1/11	0.0536582567508638	0.185066232467265	0	0	20.0909090909091	58.7683184218827	STAT1
P2Y Receptors R-HSA-417957	1/12	0.0583925585800791	0.189775815385257	0	0	18.2635445362718	51.8788186041542	P2RY14
TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	1/12	0.0583925585800791	0.189775815385257	0	0	18.2635445362718	51.8788186041542	IRF7
Interleukin-35 Signaling R-HSA-8984722	1/12	0.0583925585800791	0.189775815385257	0	0	18.2635445362718	51.8788186041542	STAT1
p38MAPK Events R-HSA-171007	1/12	0.0583925585800791	0.189775815385257	0	0	18.2635445362718	51.8788186041542	MAPK14
Maturation Of Nucleoprotein R-HSA-9683610	1/12	0.0583925585800791	0.189775815385257	0	0	18.2635445362718	51.8788186041542	PARP14
Scavenging Of Heme From Plasma R-HSA-2168880	1/12	0.0583925585800791	0.189775815385257	0	0	18.2635445362718	51.8788186041542	APOL1
Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253	1/13	0.0631034120924419	0.19933601203033	0	0	16.7407407407407	46.2543391597171	SDC3
Defects In Cobalamin (B12) Metabolism R-HSA-3296469	1/13	0.0631034120924419	0.19933601203033	0	0	16.7407407407407	46.2543391597171	TCN2
FCGR Activation R-HSA-2029481	1/13	0.0631034120924419	0.19933601203033	0	0	16.7407407407407	46.2543391597171	FCGR1A
Metabolism Of Vitamins And Cofactors R-HSA-196854	3/186	0.0665710008770891	0.208342576819038	0	0	3.33226297110022	9.02872059669896	TCN2;SDC3;PARP14
Response To Metal Ions R-HSA-5660526	1/14	0.0677909321684321	0.209431409000648	0	0	15.4522144522145	41.5869594433684	MT2A
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	4/307	0.068158150858199	0.209431409000648	0	0	2.69485698569857	7.23818247264258	SOCS1;RNF213;UBE2L6;FBXO6
TRAF3-dependent IRF Activation Pathway R-HSA-918233	1/15	0.0724552331756038	0.212955380985688	0	0	14.3477633477633	37.6598138369901	IRF7
Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	1/15	0.0724552331756038	0.212955380985688	0	0	14.3477633477633	37.6598138369901	ATF3
Defects Of Contact Activation System (CAS) And Kallikrein/Kinin System (KKS) R-HSA-9651496	1/15	0.0724552331756038	0.212955380985688	0	0	14.3477633477633	37.6598138369901	SERPING1
Depolymerisation Of Nuclear Lamina R-HSA-4419969	1/15	0.0724552331756038	0.212955380985688	0	0	14.3477633477633	37.6598138369901	LMNB1
Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470	1/15	0.0724552331756038	0.212955380985688	0	0	14.3477633477633	37.6598138369901	KREMEN1
EPH-Ephrin Signaling R-HSA-2682334	2/91	0.0761192182371278	0.220835533716435	0	0	4.54276542077505	11.6996856760182	LIMK2;MMP9
Nucleotide-like (Purinergic) Receptors R-HSA-418038	1/16	0.0770964289305897	0.220835533716435	0	0	13.3905723905724	34.3159973270839	P2RY14
Regulation Of KIT Signaling R-HSA-1433559	1/16	0.0770964289305897	0.220835533716435	0	0	13.3905723905724	34.3159973270839	SOCS1
VEGFA-VEGFR2 Pathway R-HSA-4420097	2/93	0.0790200821692443	0.220956366743887	0	0	4.44247589145548	11.2752403927723	CYBB;MAPK14
Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584	1/17	0.0817146326715557	0.220956366743887	0	0	12.5530303030303	31.4393429542943	LMNB1
Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964	1/17	0.0817146326715557	0.220956366743887	0	0	12.5530303030303	31.4393429542943	IRF7
Platelet Sensitization By LDL R-HSA-432142	1/17	0.0817146326715557	0.220956366743887	0	0	12.5530303030303	31.4393429542943	MAPK14
KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604	1/17	0.0817146326715557	0.220956366743887	0	0	12.5530303030303	31.4393429542943	MAPK14
Regulation Of RUNX1 Expression And Activity R-HSA-8934593	1/17	0.0817146326715557	0.220956366743887	0	0	12.5530303030303	31.4393429542943	PML
Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	1/17	0.0817146326715557	0.220956366743887	0	0	12.5530303030303	31.4393429542943	STAT1
JNK (c-Jun Kinases) Phosphorylation And Activation Mediated By Activated Human TAK1 R-HSA-450321	1/18	0.0863099571505928	0.22587512868686	0	0	11.8140225787285	28.9421143066093	NOD2
Visual Phototransduction R-HSA-2187338	2/98	0.0864201908419546	0.22587512868686	0	0	4.21003401360544	10.3084111715959	DHRS9;SDC3
Signaling To RAS R-HSA-167044	1/19	0.0908825145361798	0.22587512868686	0	0	11.1571268237935	26.7568838212325	MAPK14
Phase 4 - Resting Membrane Potential R-HSA-5576886	1/19	0.0908825145361798	0.22587512868686	0	0	11.1571268237935	26.7568838212325	KCNJ2
RHO GTPases Activate ROCKs R-HSA-5627117	1/19	0.0908825145361798	0.22587512868686	0	0	11.1571268237935	26.7568838212325	LIMK2
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383	1/19	0.0908825145361798	0.22587512868686	0	0	11.1571268237935	26.7568838212325	LMNB1
Signaling By KIT In Disease R-HSA-9669938	1/19	0.0908825145361798	0.22587512868686	0	0	11.1571268237935	26.7568838212325	STAT1
Nicotinamide Salvaging R-HSA-197264	1/19	0.0908825145361798	0.22587512868686	0	0	11.1571268237935	26.7568838212325	PARP14
Signaling By PDGFR In Disease R-HSA-9671555	1/19	0.0908825145361798	0.22587512868686	0	0	11.1571268237935	26.7568838212325	STAT1
Potassium Channels R-HSA-1296071	2/102	0.0924846891098034	0.22587512868686	0	0	4.04081632653061	9.62002061056518	KCNJ15;KCNJ2
Signaling By VEGF R-HSA-194138	2/102	0.0924846891098034	0.22587512868686	0	0	4.04081632653061	9.62002061056518	CYBB;MAPK14
Syndecan Interactions R-HSA-3000170	1/20	0.0954324164624815	0.22587512868686	0	0	10.5693779904306	24.8310303892707	SDC3
Apoptotic Factor-Mediated Response R-HSA-111471	1/20	0.0954324164624815	0.22587512868686	0	0	10.5693779904306	24.8310303892707	SEPTIN4
Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332	1/20	0.0954324164624815	0.22587512868686	0	0	10.5693779904306	24.8310303892707	SDC3
Defective B3GAT3 Causes JDSSDHD R-HSA-3560801	1/20	0.0954324164624815	0.22587512868686	0	0	10.5693779904306	24.8310303892707	SDC3
Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783	1/20	0.0954324164624815	0.22587512868686	0	0	10.5693779904306	24.8310303892707	SDC3
Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572	1/20	0.0954324164624815	0.22587512868686	0	0	10.5693779904306	24.8310303892707	LIMK2
Antigen processing-Cross Presentation R-HSA-1236975	2/104	0.0955625544444408	0.22587512868686	0	0	3.96118447378952	9.30075904717404	CYBB;FCGR1A
HS-GAG Degradation R-HSA-2024096	1/21	0.0999597740324998	0.226754386731442	0	0	10.040404040404	23.1229243332888	SDC3
Inflammasomes R-HSA-622312	1/21	0.0999597740324998	0.226754386731442	0	0	10.040404040404	23.1229243332888	AIM2
Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837	1/21	0.0999597740324998	0.226754386731442	0	0	10.040404040404	23.1229243332888	SERPING1
Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741	1/21	0.0999597740324998	0.226754386731442	0	0	10.040404040404	23.1229243332888	TCN2
Defects In Vitamin And Cofactor Metabolism R-HSA-3296482	1/21	0.0999597740324998	0.226754386731442	0	0	10.040404040404	23.1229243332888	TCN2
Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803	1/21	0.0999597740324998	0.226754386731442	0	0	10.040404040404	23.1229243332888	LMNB1
RA Biosynthesis Pathway R-HSA-5365859	1/22	0.104464697819105	0.232296499097747	0	0	9.56180856180856	21.5992275397069	DHRS9
Response Of Mtb To Phagocytosis R-HSA-9637690	1/22	0.104464697819105	0.232296499097747	0	0	9.56180856180856	21.5992275397069	RNF213
ERK/MAPK Targets R-HSA-198753	1/22	0.104464697819105	0.232296499097747	0	0	9.56180856180856	21.5992275397069	MAPK14
Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902	1/23	0.108947297836033	0.240680958618164	0	0	9.1267217630854	20.2329475165344	DHRS9
Interleukin-1 Signaling R-HSA-9020702	2/114	0.111372908000063	0.242606310445482	0	0	3.60568513119534	7.91401436691998	TIFA;NOD2
Interleukin-6 Family Signaling R-HSA-6783589	1/24	0.113407683581024	0.242606310445482	0	0	8.72946859903382	19.0020116101552	STAT1
Cytosolic tRNA Aminoacylation R-HSA-379716	1/24	0.113407683581024	0.242606310445482	0	0	8.72946859903382	19.0020116101552	WARS1
Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	1/24	0.113407683581024	0.242606310445482	0	0	8.72946859903382	19.0020116101552	LMNB1
Sema4D In Semaphorin Signaling R-HSA-400685	1/24	0.113407683581024	0.242606310445482	0	0	8.72946859903382	19.0020116101552	LIMK2
ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	1/25	0.117845964040422	0.247403328233929	0	0	8.36531986531987	17.8882067340701	MAPK14
Interleukin-7 Signaling R-HSA-1266695	1/25	0.117845964040422	0.247403328233929	0	0	8.36531986531987	17.8882067340701	SOCS1
NOTCH3 Intracellular Domain Regulates Transcription R-HSA-9013508	1/25	0.117845964040422	0.247403328233929	0	0	8.36531986531987	17.8882067340701	STAT1
