Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Signaling By FGFR2 R-HSA-5654738	1/72	0.0423660231927322	0.0821986504539783	0	0	25.5019206145967	80.6219905809178	FGFBP2
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	1/81	0.0475444708576345	0.0821986504539783	0	0	22.6227272727273	68.9108582811952	CXCL8
Signaling By FGFR R-HSA-190236	1/86	0.0504102825788442	0.0821986504539783	0	0	21.2866310160428	63.59508959961	FGFBP2
Signal Transduction R-HSA-162582	4/2465	0.0504617417277151	0.0821986504539783	0	0	3.56095083299472	10.6349214575468	FGFBP2;CXCL8;CCL4;MATK
GPCR Downstream Signaling R-HSA-388396	2/619	0.0514039051270048	0.0821986504539783	0	0	6.27909238249595	18.636604476523	CXCL8;CCL4
Peptide Hormone Metabolism R-HSA-2980736	1/89	0.0521259734586204	0.0821986504539783	0	0	20.5578512396694	60.7297823131106	GZMH
Unfolded Protein Response (UPR) R-HSA-381119	1/89	0.0521259734586204	0.0821986504539783	0	0	20.5578512396694	60.7297823131106	CXCL8
Antimicrobial Peptides R-HSA-6803157	1/89	0.0521259734586204	0.0821986504539783	0	0	20.5578512396694	60.7297823131106	GNLY
Post-translational Protein Phosphorylation R-HSA-8957275	1/106	0.0617946671578523	0.0879162416481182	0	0	17.2147186147186	47.9247129291152	PRSS23
Signaling By GPCR R-HSA-372790	2/689	0.0622346943829058	0.0879162416481182	0	0	5.61892285298399	15.6028646096955	CXCL8;CCL4
Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1/107	0.0623605885430635	0.0879162416481182	0	0	17.0514579759863	47.3147572625214	CXCL8
Cytokine Signaling In Immune System R-HSA-1280215	2/702	0.0643289573035011	0.0879162416481182	0	0	5.51085714285714	15.1203889481599	CXCL8;CCL4
Adaptive Immune System R-HSA-1280218	2/733	0.0694224225093505	0.0918167523510764	0	0	5.26867305061559	14.0544244166452	KLRB1;KLRF1
Platelet Degranulation R-HSA-114608	1/125	0.0724938156944449	0.0928827013585075	0	0	14.5630498533724	38.2171421433977	CTSW
Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005	1/130	0.0752907310242167	0.0935430294543298	0	0	13.9950669485553	36.1968166044897	CTSW
Cellular Senescence R-HSA-2559583	1/165	0.0946536954756875	0.1141412210148	0	0	10.9889135254989	25.9066972432961	CXCL8
Platelet Activation, Signaling And Aggregation R-HSA-76002	1/254	0.142228943616434	0.166611048236394	0	0	7.09126841537909	13.8302230490753	CTSW
Hemostasis R-HSA-109582	1/576	0.295855364945888	0.336946387855039	0	0	3.06924901185771	3.73799103149733	CTSW
Metabolism Of Proteins R-HSA-392499	2/1890	0.315624821805483	0.349746424162832	0	0	1.91737288135593	2.21111640761456	PRSS23;GZMH
Cellular Responses To Stress R-HSA-2262752	1/722	0.356823108112873	0.380992373998379	0	0	2.4293279535998	2.50345917665021	CXCL8
Cellular Responses To Stimuli R-HSA-8953897	1/736	0.362407380144799	0.380992373998379	0	0	2.3813234384663	2.41701076207646	CXCL8
Innate Immune System R-HSA-168249	1/1035	0.471559020135837	0.483347995639232	0	0	1.666432213821	1.25267544168272	GNLY
Post-translational Protein Modification R-HSA-597592	1/1383	0.576892553145913	0.576892553145913	0	0	1.22391790553874	0.673276317246765	PRSS23
