Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Aerobic Respiration (GO:0009060)	2/59	0.0244319244556032	0.28656048298373	0	0	8.7109649122807	32.333922486059	NDUFA1;SLC25A14
Chemical Synaptic Transmission (GO:0007268)	4/273	0.025917750841303	0.28656048298373	0	0	3.74587741873987	13.6830428644568	GABRQ;PTCHD1;DLG3;GRIA3
Positive Regulation Of Cell Junction Assembly (GO:1901890)	2/61	0.0259944000496572	0.28656048298373	0	0	8.41483050847458	30.7130723231266	SLITRK2;SLITRK4
G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	2/63	0.0275964634426767	0.28656048298373	0	0	8.13811475409836	29.2163825155922	PHF8;CUL4B
Protein Polymerization (GO:0051258)	2/63	0.0275964634426767	0.28656048298373	0	0	8.13811475409836	29.2163825155922	MID1IP1;FGF13
Regulation Of Collateral Sprouting (GO:0048670)	1/7	0.0283534121633331	0.28656048298373	0	0	40.9711934156379	145.980685712207	FGF13
Coronary Vasculature Development (GO:0060976)	1/7	0.0283534121633331	0.28656048298373	0	0	40.9711934156379	145.980685712207	GPC3
Negative Regulation Of Cell Cycle G2/M Phase Transition (GO:1902750)	1/7	0.0283534121633331	0.28656048298373	0	0	40.9711934156379	145.980685712207	FHL1
Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction (GO:0098909)	1/7	0.0283534121633331	0.28656048298373	0	0	40.9711934156379	145.980685712207	FGF13
Central Nervous System Development (GO:0007417)	4/283	0.0290568724957204	0.28656048298373	0	0	3.60977851300432	12.7732021668841	RPS6KA6;IL1RAPL2;SMARCA1;PHF8
DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)	1/8	0.0323385449223173	0.28656048298373	0	0	35.1164021164021	120.501772993178	RPS6KA6
Positive Regulation Of Ligase Activity (GO:0051351)	1/8	0.0323385449223173	0.28656048298373	0	0	35.1164021164021	120.501772993178	MID1IP1
Positive Regulation Of Mitochondrial Calcium Ion Concentration (GO:0051561)	1/8	0.0323385449223173	0.28656048298373	0	0	35.1164021164021	120.501772993178	BCAP31
Anoikis (GO:0043276)	1/8	0.0323385449223173	0.28656048298373	0	0	35.1164021164021	120.501772993178	IKBKG
Regulation Of Organ Growth (GO:0046620)	1/8	0.0323385449223173	0.28656048298373	0	0	35.1164021164021	120.501772993178	WWC3
Cellular Response To Muramyl Dipeptide (GO:0071225)	1/8	0.0323385449223173	0.28656048298373	0	0	35.1164021164021	120.501772993178	LDOC1
Collagen-Activated Signaling Pathway (GO:0038065)	1/8	0.0323385449223173	0.28656048298373	0	0	35.1164021164021	120.501772993178	COL4A6
DNA Damage Response, Signal Transduction Resulting In Transcription (GO:0042772)	1/9	0.0363075324103128	0.28656048298373	0	0	30.7253086419753	101.876829307851	RPS6KA6
Adrenal Gland Development (GO:0030325)	1/9	0.0363075324103128	0.28656048298373	0	0	30.7253086419753	101.876829307851	NR0B1
Lipid Phosphorylation (GO:0046834)	1/9	0.0363075324103128	0.28656048298373	0	0	30.7253086419753	101.876829307851	DGKK
Protein Insertion Into ER Membrane By Stop-Transfer Membrane-Anchor Sequence (GO:0045050)	1/9	0.0363075324103128	0.28656048298373	0	0	30.7253086419753	101.876829307851	MMGT1
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	2/77	0.0398587131538101	0.28656048298373	0	0	6.61433333333333	21.3141219800953	SLITRK2;SLITRK4
tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525)	1/10	0.0402604390785999	0.28656048298373	0	0	27.3100137174211	87.7303044353751	LAGE3
Heparan Sulfate Proteoglycan Biosynthetic Process, Enzymatic Modification (GO:0015015)	1/10	0.0402604390785999	0.28656048298373	0	0	27.3100137174211	87.7303044353751	HS6ST2
Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169)	1/10	0.0402604390785999	0.28656048298373	0	0	27.3100137174211	87.7303044353751	SYP
Negative Regulation Of Steroid Biosynthetic Process (GO:0010894)	1/10	0.0402604390785999	0.28656048298373	0	0	27.3100137174211	87.7303044353751	NR0B1
Regulation Of Biosynthetic Process (GO:0009889)	1/10	0.0402604390785999	0.28656048298373	0	0	27.3100137174211	87.7303044353751	MID1IP1
Positive Regulation Of Catabolic Process (GO:0009896)	2/79	0.0417517520116762	0.28656048298373	0	0	6.44188311688312	20.4595100908683	ASB9;GPC3
Axonogenesis (GO:0007409)	3/188	0.0421709235931648	0.28656048298373	0	0	4.05056448853917	12.8241856391262	EFNB1;SLITRK2;SLITRK4
Magnesium Ion Transport (GO:0015693)	1/11	0.0441973291518993	0.28656048298373	0	0	24.5777777777778	76.6603234550211	MMGT1
Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	1/11	0.0441973291518993	0.28656048298373	0	0	24.5777777777778	76.6603234550211	VBP1
Positive Regulation Of Protein Metabolic Process (GO:0051247)	3/196	0.0467328672924973	0.28656048298373	0	0	3.88109136223519	11.8889765321091	ASB9;GPC3;UPF3B
Cellular Respiration (GO:0045333)	2/85	0.0476279773806446	0.28656048298373	0	0	5.97439759036145	18.1880672719002	NDUFA1;SLC25A14
Negative Regulation Of Hippo Signaling (GO:0035331)	1/12	0.0481182666384021	0.28656048298373	0	0	22.3423120089787	67.7886616344108	WWC3
Synaptic Membrane Adhesion (GO:0099560)	1/12	0.0481182666384021	0.28656048298373	0	0	22.3423120089787	67.7886616344108	SLITRK2
UV-damage Excision Repair (GO:0070914)	1/12	0.0481182666384021	0.28656048298373	0	0	22.3423120089787	67.7886616344108	CUL4B
Positive Regulation Of ERAD Pathway (GO:1904294)	1/12	0.0481182666384021	0.28656048298373	0	0	22.3423120089787	67.7886616344108	BCAP31
Response To Muramyl Dipeptide (GO:0032495)	1/12	0.0481182666384021	0.28656048298373	0	0	22.3423120089787	67.7886616344108	LDOC1
Anterograde Trans-Synaptic Signaling (GO:0098916)	3/199	0.0485042232658076	0.28656048298373	0	0	3.82110565745285	11.5630646703346	GABRQ;PTCHD1;DLG3
Negative Regulation Of Interleukin-12 Production (GO:0032695)	1/13	0.0520233153027185	0.28656048298373	0	0	20.4794238683128	60.5384730909755	TLR8
Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	1/13	0.0520233153027185	0.28656048298373	0	0	20.4794238683128	60.5384730909755	HS6ST2
Inhibitory Synapse Assembly (GO:1904862)	1/13	0.0520233153027185	0.28656048298373	0	0	20.4794238683128	60.5384730909755	FGF13
Regulation Of Short-Term Neuronal Synaptic Plasticity (GO:0048172)	1/13	0.0520233153027185	0.28656048298373	0	0	20.4794238683128	60.5384730909755	SYP
Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862)	1/13	0.0520233153027185	0.28656048298373	0	0	20.4794238683128	60.5384730909755	IKBKG
Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)	1/13	0.0520233153027185	0.28656048298373	0	0	20.4794238683128	60.5384730909755	TLR8
Positive Regulation Of Fatty Acid Biosynthetic Process (GO:0045723)	1/13	0.0520233153027185	0.28656048298373	0	0	20.4794238683128	60.5384730909755	MID1IP1
Positive Regulation Of Protein Catabolic Process (GO:0045732)	2/92	0.0548389594885618	0.28656048298373	0	0	5.50777777777778	15.9910308346135	ASB9;GPC3
Synaptic Vesicle Membrane Organization (GO:0048499)	1/14	0.0559125386720865	0.28656048298373	0	0	18.9031339031339	54.5160071629919	SYP
Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)	1/14	0.0559125386720865	0.28656048298373	0	0	18.9031339031339	54.5160071629919	GPC3
Odontogenesis Of Dentin-Containing Tooth (GO:0042475)	1/14	0.0559125386720865	0.28656048298373	0	0	18.9031339031339	54.5160071629919	EDA
Phagolysosome Assembly (GO:0001845)	1/14	0.0559125386720865	0.28656048298373	0	0	18.9031339031339	54.5160071629919	SRPX
B Cell Mediated Immunity (GO:0019724)	1/15	0.0597860000469653	0.28656048298373	0	0	17.5520282186949	49.443778418362	TLR8
Positive Regulation Of Potassium Ion Transport (GO:0043268)	1/15	0.0597860000469653	0.28656048298373	0	0	17.5520282186949	49.443778418362	FHL1
Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880)	1/15	0.0597860000469653	0.28656048298373	0	0	17.5520282186949	49.443778418362	GPR101
Regulation Of mRNA Metabolic Process (GO:1903311)	1/15	0.0597860000469653	0.28656048298373	0	0	17.5520282186949	49.443778418362	SRPK3
Phagosome Maturation (GO:0090382)	1/15	0.0597860000469653	0.28656048298373	0	0	17.5520282186949	49.443778418362	SRPX
Receptor Catabolic Process (GO:0032801)	1/15	0.0597860000469653	0.28656048298373	0	0	17.5520282186949	49.443778418362	GPRASP1
Negative Regulation Of DNA Replication (GO:0008156)	1/15	0.0597860000469653	0.28656048298373	0	0	17.5520282186949	49.443778418362	TSPYL2
Regulation Of Amyloid Fibril Formation (GO:1905906)	1/15	0.0597860000469653	0.28656048298373	0	0	17.5520282186949	49.443778418362	VBP1
MAPK Cascade (GO:0000165)	2/98	0.0613052028461783	0.288472271200098	0	0	5.16197916666667	14.4116809295627	ZDHHC9;FGF13
Axon Development (GO:0061564)	2/99	0.0624072925852937	0.288472271200098	0	0	5.10850515463918	14.1713669456682	SLITRK2;SLITRK4
Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816)	1/16	0.0636437624710049	0.288472271200098	0	0	16.3810699588477	45.1209029532028	MMGT1
Protein Localization To Endoplasmic Reticulum (GO:0070972)	1/16	0.0636437624710049	0.288472271200098	0	0	16.3810699588477	45.1209029532028	BCAP31
Regulation Of Steroid Biosynthetic Process (GO:0050810)	1/16	0.0636437624710049	0.288472271200098	0	0	16.3810699588477	45.1209029532028	NR0B1
Filopodium Assembly (GO:0046847)	1/17	0.0674858887584127	0.29011974857998	0	0	15.3564814814815	41.3985672573086	FGD1
Positive Regulation By Host Of Viral Process (GO:0044794)	1/17	0.0674858887584127	0.29011974857998	0	0	15.3564814814815	41.3985672573086	ZDHHC9
Regulation Of Vacuole Organization (GO:0044088)	1/17	0.0674858887584127	0.29011974857998	0	0	15.3564814814815	41.3985672573086	EFNB1
Embryo Development Ending In Birth Or Egg Hatching (GO:0009792)	1/17	0.0674858887584127	0.29011974857998	0	0	15.3564814814815	41.3985672573086	RAI2
Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)	1/17	0.0674858887584127	0.29011974857998	0	0	15.3564814814815	41.3985672573086	MID1IP1
Establishment Of Vesicle Localization (GO:0051650)	1/18	0.0713124414727928	0.29442859499163	0	0	14.4524328249818	38.1643149446328	IKBKG
Ureteric Bud Development (GO:0001657)	1/18	0.0713124414727928	0.29442859499163	0	0	14.4524328249818	38.1643149446328	GPC3
Adrenergic Receptor Signaling Pathway (GO:0071875)	1/18	0.0713124414727928	0.29442859499163	0	0	14.4524328249818	38.1643149446328	GPR101
Neural Crest Cell Differentiation (GO:0014033)	1/18	0.0713124414727928	0.29442859499163	0	0	14.4524328249818	38.1643149446328	OTUD5
Gastrulation (GO:0007369)	1/19	0.0751234829363218	0.304715318242264	0	0	13.6488340192044	35.3316731109601	GPC3
Mitotic Cell Cycle Phase Transition (GO:0044772)	2/111	0.0761400617193817	0.304715318242264	0	0	4.54334862385321	11.6999437686826	PHF8;CUL4B
Ameboidal-Type Cell Migration (GO:0001667)	1/20	0.0789190752282122	0.304715318242264	0	0	12.9298245614035	32.8331213455501	GPC3
Regulation Of Membrane Depolarization (GO:0003254)	1/20	0.0789190752282122	0.304715318242264	0	0	12.9298245614035	32.8331213455501	FHL1
Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584)	1/20	0.0789190752282122	0.304715318242264	0	0	12.9298245614035	32.8331213455501	BCAP31
Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	1/20	0.0789190752282122	0.304715318242264	0	0	12.9298245614035	32.8331213455501	IKBKG
Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	1/20	0.0789190752282122	0.304715318242264	0	0	12.9298245614035	32.8331213455501	BCAP31
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	3/246	0.0803648000860292	0.307450657209855	0	0	3.07469917174559	7.75186700937783	EDA;BEX1;IKBKG
Positive Regulation Of Interferon-Alpha Production (GO:0032727)	1/21	0.0826992801866571	0.30816713225276	0	0	12.2827160493827	30.6152148710816	TLR8
Mitochondrial Calcium Ion Homeostasis (GO:0051560)	1/21	0.0826992801866571	0.30816713225276	0	0	12.2827160493827	30.6152148710816	BCAP31
Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/22	0.0864641594090479	0.30816713225276	0	0	11.6972369194591	28.6351318370452	NR0B1
peptidyl-L-cysteine S-palmitoylation (GO:0018230)	1/22	0.0864641594090479	0.30816713225276	0	0	11.6972369194591	28.6351318370452	ZDHHC9
peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231)	1/22	0.0864641594090479	0.30816713225276	0	0	11.6972369194591	28.6351318370452	ZDHHC9
Modulation By Host Of Viral Process (GO:0044788)	1/22	0.0864641594090479	0.30816713225276	0	0	11.6972369194591	28.6351318370452	ZDHHC9
Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	1/22	0.0864641594090479	0.30816713225276	0	0	11.6972369194591	28.6351318370452	GPRASP1
Negative Regulation Of Axonogenesis (GO:0050771)	1/22	0.0864641594090479	0.30816713225276	0	0	11.6972369194591	28.6351318370452	FGF13
Regulation Of Protein Catabolic Process (GO:0042176)	2/122	0.0894821577576644	0.308353638256936	0	0	4.12458333333333	9.9555729014703	ASB9;GPC3
Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)	1/23	0.090213774262221	0.308353638256936	0	0	11.1649831649832	26.8581837840226	HS6ST2
Cell-Cell Signaling By Wnt (GO:0198738)	1/23	0.090213774262221	0.308353638256936	0	0	11.1649831649832	26.8581837840226	GPC4
Diacylglycerol Metabolic Process (GO:0046339)	1/23	0.090213774262221	0.308353638256936	0	0	11.1649831649832	26.8581837840226	DGKK
Endocrine System Development (GO:0035270)	1/23	0.090213774262221	0.308353638256936	0	0	11.1649831649832	26.8581837840226	NR0B1
Negative Regulation Of Growth (GO:0045926)	2/124	0.0919783058116454	0.311828890434603	0	0	4.05655737704918	9.67976750109171	TSPYL2;FHL1
Protein K48-linked Deubiquitination (GO:0071108)	1/24	0.093948185827494	0.315462499150069	0	0	10.679012345679	25.2559908857286	OTUD5
Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	0.0976674550008275	0.315462499150069	0	0	10.2335390946502	23.8051244494229	NR0B1
Regulation Of Hippo Signaling (GO:0035330)	1/25	0.0976674550008275	0.315462499150069	0	0	10.2335390946502	23.8051244494229	WWC3
Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)	1/25	0.0976674550008275	0.315462499150069	0	0	10.2335390946502	23.8051244494229	GPC3
Protein Targeting (GO:0006605)	2/129	0.0983067371446677	0.315462499150069	0	0	3.89586614173228	9.03709544177238	BCAP31;ZDHHC9
Synapse Organization (GO:0050808)	2/131	0.100872059338931	0.315462499150069	0	0	3.83507751937984	8.79729315907281	SLITRK2;GPC4
Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)	1/26	0.101371642412732	0.315462499150069	0	0	9.8237037037037	22.4860833724728	DLG3
Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	1/26	0.101371642412732	0.315462499150069	0	0	9.8237037037037	22.4860833724728	MID1IP1
Regulation Of Interferon-Alpha Production (GO:0032647)	1/26	0.101371642412732	0.315462499150069	0	0	9.8237037037037	22.4860833724728	TLR8
Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	1/26	0.101371642412732	0.315462499150069	0	0	9.8237037037037	22.4860833724728	FHL1
Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	1/26	0.101371642412732	0.315462499150069	0	0	9.8237037037037	22.4860833724728	FGF13
Synaptic Transmission, Glutamatergic (GO:0035249)	1/27	0.105060808463234	0.317080423378158	0	0	9.44539411206078	21.2825128395528	GRIA3
Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	1/27	0.105060808463234	0.317080423378158	0	0	9.44539411206078	21.2825128395528	GPC4
Microtubule Polymerization Or Depolymerization (GO:0031109)	1/27	0.105060808463234	0.317080423378158	0	0	9.44539411206078	21.2825128395528	FGF13
Positive Regulation Of TORC1 Signaling (GO:1904263)	1/27	0.105060808463234	0.317080423378158	0	0	9.44539411206078	21.2825128395528	OTUD5
Regulation Of Lipid Biosynthetic Process (GO:0046890)	1/28	0.10873501329275	0.317080423378158	0	0	9.09510745313214	20.1806012028651	MID1IP1
Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)	1/28	0.10873501329275	0.317080423378158	0	0	9.09510745313214	20.1806012028651	UPF3B
Regulation Of Protein Localization To Membrane (GO:1905475)	1/28	0.10873501329275	0.317080423378158	0	0	9.09510745313214	20.1806012028651	GPC3
Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972)	1/28	0.10873501329275	0.317080423378158	0	0	9.09510745313214	20.1806012028651	FHL1
Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)	1/28	0.10873501329275	0.317080423378158	0	0	9.09510745313214	20.1806012028651	FGF13
Protein Insertion Into ER Membrane (GO:0045048)	1/29	0.112394316840881	0.323230552569982	0	0	8.76984126984127	19.1686095611886	MMGT1
Defense Response To Fungus (GO:0050832)	1/29	0.112394316840881	0.323230552569982	0	0	8.76984126984127	19.1686095611886	FAM3A
Immunoglobulin Mediated Immune Response (GO:0016064)	1/30	0.116038778787242	0.32694709969108	0	0	8.46700723712218	18.2365013424277	TLR8
Regulation Of Potassium Ion Transport (GO:0043266)	1/30	0.116038778787242	0.32694709969108	0	0	8.46700723712218	18.2365013424277	FHL1
Protein Palmitoylation (GO:0018345)	1/30	0.116038778787242	0.32694709969108	0	0	8.46700723712218	18.2365013424277	ZDHHC9
Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	1/31	0.11966845858359	0.33267831486238	0	0	8.1843621399177	17.3756480320143	NR0B1
Toll-Like Receptor Signaling Pathway (GO:0002224)	1/31	0.11966845858359	0.33267831486238	0	0	8.1843621399177	17.3756480320143	TLR8
Neuron Projection Morphogenesis (GO:0048812)	2/146	0.120675803228658	0.333257019512254	0	0	3.43298611111111	7.25955598256713	SLITRK2;SLITRK4
Regulation Of Transcription By RNA Polymerase I (GO:0006356)	1/32	0.123283415430119	0.333777534543996	0	0	7.91995221027479	16.5785934821117	PHF8
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/32	0.123283415430119	0.333777534543996	0	0	7.91995221027479	16.5785934821117	FHL1
Regulation Of Cell Cycle (GO:0051726)	3/298	0.123620141187169	0.333777534543996	0	0	2.52602445827076	5.28075969925961	TSPYL2;BEX1;ESX1
Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	1/33	0.126883708313409	0.333777534543996	0	0	7.67206790123457	15.8388636891155	FHL1
Protein K63-linked Deubiquitination (GO:0070536)	1/33	0.126883708313409	0.333777534543996	0	0	7.67206790123457	15.8388636891155	OTUD5
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	2/152	0.12884901748449	0.333777534543996	0	0	3.29466666666667	6.75114748386485	EDA;IKBKG
Regulation Of Cellular Component Organization (GO:0051128)	2/153	0.130223832779295	0.333777534543996	0	0	3.2726821192053	6.67136419688171	SLITRK2;SLITRK4
Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943)	1/34	0.130469395996814	0.333777534543996	0	0	7.43920688365133	15.1508121791672	PHF8
Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	1/34	0.130469395996814	0.333777534543996	0	0	7.43920688365133	15.1508121791672	SYP
Microtubule Polymerization (GO:0046785)	1/34	0.130469395996814	0.333777534543996	0	0	7.43920688365133	15.1508121791672	FGF13
Regulation Of T Cell Receptor Signaling Pathway (GO:0050856)	1/34	0.130469395996814	0.333777534543996	0	0	7.43920688365133	15.1508121791672	IKBKG
Smoothened Signaling Pathway (GO:0007224)	1/34	0.130469395996814	0.333777534543996	0	0	7.43920688365133	15.1508121791672	PTCHD1
Glutamate Receptor Signaling Pathway (GO:0007215)	1/35	0.13404053697059	0.33470002345351	0	0	7.22004357298475	14.509493497569	GRIA3
Regulation Of mRNA Processing (GO:0050684)	1/35	0.13404053697059	0.33470002345351	0	0	7.22004357298475	14.509493497569	SRPK3
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	1/35	0.13404053697059	0.33470002345351	0	0	7.22004357298475	14.509493497569	FHL1
Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	1/35	0.13404053697059	0.33470002345351	0	0	7.22004357298475	14.509493497569	FHL1
DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)	1/36	0.1375971895245	0.337517811951274	0	0	7.01340388007055	13.9105590384736	RPS6KA6
Positive Regulation Of Interferon-Beta Production (GO:0032728)	1/36	0.1375971895245	0.337517811951274	0	0	7.01340388007055	13.9105590384736	TLR8
Regulation Of Trans-Synaptic Signaling (GO:0099177)	1/36	0.1375971895245	0.337517811951274	0	0	7.01340388007055	13.9105590384736	GRIA3
Response To Lipopolysaccharide (GO:0032496)	2/159	0.138543768279542	0.337852347208007	0	0	3.14665605095541	6.21958276250368	OTUD5;LDOC1
Protein Acylation (GO:0043543)	1/37	0.141139411727835	0.338247900520157	0	0	6.81824417009602	13.3501707770118	ZDHHC9
Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)	1/37	0.141139411727835	0.338247900520157	0	0	6.81824417009602	13.3501707770118	FGF13
Muscle Tissue Development (GO:0060537)	1/37	0.141139411727835	0.338247900520157	0	0	6.81824417009602	13.3501707770118	SRPK3
Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)	1/38	0.1446672613826	0.339105282910108	0	0	6.63363363363363	12.8249294296235	DLG3
Negative Regulation Of Type I Interferon Production (GO:0032480)	1/38	0.1446672613826	0.339105282910108	0	0	6.63363363363363	12.8249294296235	OTUD5
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.148180796129026	0.339105282910108	0	0	6.45873944119558	12.3318143103347	BCAP31
Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)	1/39	0.148180796129026	0.339105282910108	0	0	6.45873944119558	12.3318143103347	MID1IP1
Odontogenesis (GO:0042476)	1/39	0.148180796129026	0.339105282910108	0	0	6.45873944119558	12.3318143103347	EDA
Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	1/39	0.148180796129026	0.339105282910108	0	0	6.45873944119558	12.3318143103347	DLG3
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	1/40	0.151680073266596	0.339105282910108	0	0	6.29281418170307	11.8681327496615	DLG3
Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/40	0.151680073266596	0.339105282910108	0	0	6.29281418170307	11.8681327496615	FHL1
