Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Receptor Recycling (GO:0001881)	1/17	0.00846936628057759	0.048596113803543	0	0	138.708333333333	661.819014297417	USP9X
Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)	1/19	0.00946151051239574	0.048596113803543	0	0	123.283950617284	574.567716360615	CDK16
Mitotic Sister Chromatid Cohesion (GO:0007064)	1/19	0.00946151051239574	0.048596113803543	0	0	123.283950617284	574.567716360615	SMC1A
Axon Extension (GO:0048675)	1/23	0.0114431199495764	0.048596113803543	0	0	100.848484848485	450.82969906826	USP9X
Amyloid Fibril Formation (GO:1990000)	1/24	0.0119379646683198	0.048596113803543	0	0	96.4589371980676	427.12322672632	USP9X
Regulation Of Biomineral Tissue Development (GO:0070167)	1/25	0.0124325865055396	0.048596113803543	0	0	92.4351851851852	405.553302875665	TXLNG
Peptide Hormone Secretion (GO:0030072)	1/25	0.0124325865055396	0.048596113803543	0	0	92.4351851851852	405.553302875665	CDK16
Histone H3-K4 Methylation (GO:0051568)	1/26	0.0129269855424659	0.048596113803543	0	0	88.7333333333333	385.851420723694	KDM6A
Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)	1/27	0.0134211618656948	0.048596113803543	0	0	85.3162393162393	367.791701998077	CDK16
Protein Modification By Small Protein Conjugation (GO:0032446)	2/364	0.0134963782144593	0.048596113803543	0	0	13.5552486187845	58.3598715361448	USP9X;UBA1
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	2/367	0.0137090852980414	0.048596113803543	0	0	13.4417808219178	57.6611602194885	USP9X;UBA1
Cytoplasmic Translational Initiation (GO:0002183)	1/30	0.0149023554252654	0.048596113803543	0	0	76.4789272030651	321.688416559315	EIF2S3
DNA Damage Response (GO:0006974)	2/384	0.0149423817728963	0.048596113803543	0	0	12.8324607329843	53.9419376586523	UBA1;SMC1A
Histone Lysine Methylation (GO:0034968)	1/32	0.0158887058240638	0.048596113803543	0	0	71.5376344086021	296.31937970283	KDM6A
Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	1/32	0.0158887058240638	0.048596113803543	0	0	71.5376344086021	296.31937970283	USP9X
Female Gamete Generation (GO:0007292)	1/32	0.0158887058240638	0.048596113803543	0	0	71.5376344086021	296.31937970283	USP9X
Monoubiquitinated Protein Deubiquitination (GO:0035520)	1/33	0.0163815476907073	0.048596113803543	0	0	69.2986111111111	284.928149930553	USP9X
Protein K63-linked Deubiquitination (GO:0070536)	1/33	0.0163815476907073	0.048596113803543	0	0	69.2986111111111	284.928149930553	USP9X
Sister Chromatid Segregation (GO:0000819)	1/34	0.0168741674533514	0.048596113803543	0	0	67.1952861952862	274.289235089044	SMC1A
Regulation Of Ossification (GO:0030278)	1/37	0.0183506949831896	0.048596113803543	0	0	61.5864197530864	246.227915397722	TXLNG
Protein Ubiquitination (GO:0016567)	2/434	0.0188394600219387	0.048596113803543	0	0	11.318287037037	44.9539913722269	USP9X;UBA1
Neuron Projection Extension (GO:1990138)	1/39	0.0193339377497967	0.048596113803543	0	0	58.3391812865497	230.20018425525	USP9X
Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)	1/39	0.0193339377497967	0.048596113803543	0	0	58.3391812865497	230.20018425525	USP9X
Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	1/39	0.0193339377497967	0.048596113803543	0	0	58.3391812865497	230.20018425525	USP9X
Mitotic Spindle Assembly (GO:0090307)	1/44	0.0217881685512208	0.0531252983893615	0	0	51.5426356589147	197.222132033002	SMC1A
Mitotic Nuclear Division (GO:0140014)	1/45	0.0222783509374742	0.0531252983893615	0	0	50.3686868686869	191.609530522956	SMC1A
Positive Regulation Of TOR Signaling (GO:0032008)	1/47	0.0232580526351399	0.0540749723767003	0	0	48.1739130434783	181.187090155358	USP9X
Neuron Migration (GO:0001764)	1/55	0.0271680313352526	0.0616250466872802	0	0	41.0205761316872	147.908478586671	USP9X
Regulation Of Bone Mineralization (GO:0030500)	1/58	0.0286306380412392	0.0629755635213112	0	0	38.8557504873294	138.065278498392	TXLNG
Positive Regulation Of Protein Binding (GO:0032092)	1/59	0.0291177336711439	0.0629755635213112	0	0	38.183908045977	135.033873528638	USP9X
BMP Signaling Pathway (GO:0030509)	1/61	0.030091265543298	0.0636019930801527	0	0	36.9074074074074	129.305852202468	USP9X
G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	1/63	0.0310639188209323	0.06419876556326	0	0	35.7132616487455	123.98602688033	CDK16
Cellular Response To BMP Stimulus (GO:0071773)	1/66	0.0325212529076381	0.0657494895741379	0	0	34.0598290598291	116.684255974204	USP9X
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/72	0.0354300047601862	0.0701061796318578	0	0	31.1721439749609	104.121077653703	USP9X
Proteolysis Involved In Protein Catabolic Process (GO:0051603)	1/78	0.038330883967986	0.0742660876879729	0	0	28.7344877344877	93.7175127185076	USP9X
Spindle Assembly (GO:0051225)	1/81	0.039778377237952	0.0754977363903987	0	0	27.6527777777778	89.1644960195625	SMC1A
Mitotic Spindle Organization (GO:0007052)	1/85	0.0417053180950638	0.0763091520786098	0	0	26.3306878306878	83.6559293891733	SMC1A
Exocytosis (GO:0006887)	1/86	0.0421865092184754	0.0763091520786098	0	0	26.0196078431373	82.3690963539015	CDK16
Regulation Of Insulin Secretion (GO:0050796)	1/87	0.0426674828826635	0.0763091520786098	0	0	25.7157622739018	81.115696295005	CDK16
Positive Regulation Of Binding (GO:0051099)	1/91	0.0445892046624482	0.0782414345963714	0	0	24.5679012345679	76.4126464122397	USP9X
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	1/96	0.0469864744639165	0.0809211504656339	0	0	23.2690058479532	71.15418818005	USP9X
Positive Regulation Of Autophagy (GO:0010508)	1/107	0.0522414233078483	0.0860981453382101	0	0	20.8427672955975	61.5253385208774	CDK16
Positive Regulation Of DNA Metabolic Process (GO:0051054)	1/108	0.0527178503782264	0.0860981453382101	0	0	20.6469366562824	60.7598292237389	USP9X
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	0.0531940618974192	0.0860981453382101	0	0	20.4547325102881	60.0102682539226	USP9X
Mitotic Sister Chromatid Segregation (GO:0000070)	1/111	0.0541458386425503	0.0860981453382101	0	0	20.0808080808081	58.5571255000273	SMC1A
Protein Deubiquitination (GO:0016579)	1/112	0.0546214040317677	0.0860981453382101	0	0	19.8988988988989	57.8526549468579	USP9X
Protein Modification By Small Protein Removal (GO:0070646)	1/114	0.0555718892963041	0.0861364284092714	0	0	19.5447394296952	56.4858174108685	USP9X
Regulation Of Protein Binding (GO:0043393)	1/118	0.057470280137792	0.0876186238166337	0	0	18.8727445394112	53.9097556963256	USP9X
Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/130	0.0631448649915912	0.0903053024635271	0	0	17.1068044788975	47.2545322636978	USP9X
Regulation Of Cell Cycle Process (GO:0010564)	1/130	0.0631448649915912	0.0903053024635271	0	0	17.1068044788975	47.2545322636978	TXLNG
Regulation Of DNA-templated Transcription (GO:0006355)	3/1922	0.0635896870772722	0.0903053024635271	0	0	4.03580734013251	11.1198760052184	KDM5C;ZFX;CDK16
Circulatory System Development (GO:0072359)	1/132	0.0640876340063741	0.0903053024635271	0	0	16.843935538592	46.2787777563182	KDM6A
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	1/132	0.0640876340063741	0.0903053024635271	0	0	16.843935538592	46.2787777563182	CDK16
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	1/146	0.0706631458293302	0.0977635020159538	0	0	15.2068965517241	40.2957076816788	CDK16
Neuron Development (GO:0048666)	1/150	0.072534211173127	0.0977635020159538	0	0	14.7956748695004	38.81936703083	CDK16
protein-RNA Complex Assembly (GO:0022618)	1/150	0.072534211173127	0.0977635020159538	0	0	14.7956748695004	38.81936703083	EIF2S3
Regulation Of Macromolecule Metabolic Process (GO:0060255)	1/162	0.0781270830081257	0.103797410282224	0	0	13.6846100759144	34.8877982129325	KDM6A
Heart Development (GO:0007507)	1/171	0.0823017973441961	0.106904278362951	0	0	12.9542483660131	32.3514519164839	KDM6A
Generation Of Neurons (GO:0048699)	1/172	0.0827646026035753	0.106904278362951	0	0	12.8778427550357	32.0884266760251	USP9X
Negative Regulation Of DNA-templated Transcription (GO:0045892)	2/1025	0.0898556526364061	0.112550443502864	0	0	4.63514173998045	11.1686092828427	KDM5C;USP9X
Axonogenesis (GO:0007409)	1/188	0.0901409753843482	0.112550443502864	0	0	11.7664884135472	28.3146475776911	USP9X
Neuron Projection Development (GO:0031175)	1/192	0.0919767065184695	0.112550443502864	0	0	11.5177428737638	27.4838675249733	CDK16
Modification-Dependent Protein Catabolic Process (GO:0019941)	1/192	0.0919767065184695	0.112550443502864	0	0	11.5177428737638	27.4838675249733	UBA1
Protein Stabilization (GO:0050821)	1/208	0.0992863444698879	0.119917273190904	0	0	10.6188942565754	24.5269616512176	USP9X
Regulation Of Autophagy (GO:0010506)	1/241	0.114195467198411	0.136156133967336	0	0	9.14351851851852	19.8400058185331	CDK16
DNA Metabolic Process (GO:0006259)	1/288	0.135046327049174	0.158520953607936	0	0	7.62795199380565	15.2722079423285	SMC1A
DNA Repair (GO:0006281)	1/291	0.136362110630483	0.158520953607936	0	0	7.54789272030651	15.038733587438	SMC1A
Regulation Of Cell Cycle (GO:0051726)	1/298	0.139425269542445	0.160080865030214	0	0	7.36737747848859	14.5154025164977	TXLNG
Supramolecular Fiber Organization (GO:0097435)	1/316	0.147257115831511	0.167011119174763	0	0	6.94003527336861	13.294158990323	USP9X
Protein Localization (GO:0008104)	1/351	0.162302327787411	0.181856825111195	0	0	6.23492063492063	11.3369216619005	USP9X
Vesicle-Mediated Transport (GO:0016192)	1/411	0.187539201667354	0.207632687560284	0	0	5.30623306233062	8.88139980969388	CDK16
Phosphorylation (GO:0016310)	1/429	0.194975663223148	0.213326313879444	0	0	5.07840083073728	8.30257865283454	CDK16
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	1/456	0.206015529580123	0.222784235476179	0	0	4.77045177045177	7.53637748511054	KDM5C
Protein Phosphorylation (GO:0006468)	1/500	0.223714742961565	0.239143345924431	0	0	4.34001336005344	6.49866442810461	CDK16
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	2/2028	0.269319876803516	0.284622142530988	0	0	2.21668311944719	2.90796788157827	USP9X;ZFX
Protein Modification Process (GO:0036211)	1/711	0.30375601780888	0.317407973665459	0	0	3.01721439749609	3.59510289760905	CDK16
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	0.322303799231578	0.333047259205964	0	0	2.80373286672499	3.17455654489911	USP9X
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	1/938	0.381503872296731	0.389888572786769	0	0	2.25933831376734	2.17717584501857	ZFX
Regulation Of Gene Expression (GO:0010468)	1/1127	0.44017597048586	0.444960491904184	0	0	1.86145648312611	1.52747526226651	KDM6A
Positive Regulation Of DNA-templated Transcription (GO:0045893)	1/1243	0.473656134613534	0.473656134613534	0	0	1.67722311683664	1.25334468224348	ZFX
