logFC	AveExpr	t	P.Value	adj.P.Val	B	mutated_AVG	unmutated_AVG	deltaBeta	CHR	MAPINFO	Strand	Type	gene	feature	cgi	feat.cgi	UCSC_CpG_Islands_Name	DHS	Enhancer	Phantom	Probe_SNPs	Probe_SNPs_10	CpG_island
0.605583149812199	0.490357969316667	16.2741006327554	3.47245925089529e-40	1.24016401817689e-37	80.711325780176	0.227217672076842	0.832800821889041	0.605583149812199	7	73672935	F	II		IGR	shelf	IGR-shelf	chr7:73668393-73669142	NA	NA				cg11090458
0.539856159837866	0.458120918102381	16.2355529469868	4.65622261936228e-40	1.45506956855071e-37	80.4205308438539	0.223540562934737	0.763396722772603	0.539856159837866	6	159639257	F	II	FNDC1	Body	opensea	Body-opensea		NA	NA		rs397476		cg02212846
0.593765259158515	0.364463165402976	16.1238535805115	1.08971499044268e-39	3.20504408953729e-37	79.5776060642208	0.106458023030526	0.700223282189041	0.593765259158515	12	63194001	R	II	PPM1H	Body	shore	Body-shore	chr12:63195657-63195909	NA	NA				cg07699978
0.576454567063735	0.551166762382143	15.9995210844442	2.80903392608325e-39	7.80287201689793e-37	78.6388759092776	0.300683527884211	0.877138094947945	0.576454567063735	7	36231629	R	II	EEPD1	Body	opensea	Body-opensea		NA	TRUE				cg12522599
0.523255798687008	0.418162701571429	15.9585273280377	3.83876034562486e-39	1.01020009095391e-36	78.3292663610351	0.190795598570526	0.714051397257534	0.523255798687008	11	44927222	F	II	TSPAN18	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg00568164
0.544722116734362	0.377737516504762	15.8526119314148	8.60433056672115e-39	2.15108264168029e-36	77.5291193401917	0.141042787209474	0.685764903943836	0.544722116734362	17	47288569	F	II	ABI3	Body	opensea	Body-opensea		NA	NA				cg21400896
0.585536603886374	0.437684006304762	15.8383524014119	9.59219784671376e-39	2.28385663016994e-36	77.4213726623085	0.183254410568421	0.768791014454794	0.585536603886373	10	30981352	F	II		IGR	opensea	IGR-opensea		NA	NA				cg05213414
0.607268802351564	0.3751377675375	15.7091446526788	2.5686471865215e-38	5.83783451482158e-36	76.4448500535268	0.111265014134737	0.718533816486301	0.607268802351564	16	89161567	R	II	ACSF3	Body	shore	Body-shore	chr16:89160018-89160706	NA	TRUE				cg06419212
0.592305349957635	0.401956548060714	15.6963004566425	2.83294323950972e-38	6.15857225980374e-36	76.3477569190629	0.144585770995789	0.736891120953425	0.592305349957635	1	21844799	F	I	ALPL	5'UTR	opensea	5'UTR-opensea		NA	TRUE		rs7536545		cg13377965
0.616358157060144	0.47982645941369	15.6055477862963	5.65982046404315e-38	1.17912926334232e-35	75.6616399044603	0.212004164976842	0.828362322036986	0.616358157060144	4	58154270	F	II		IGR	opensea	IGR-opensea		NA	TRUE		rs78903973		cg02481064
0.528884486411925	0.379532259050595	15.5706839400191	7.38388903112889e-38	1.47677780622578e-35	75.398019895591	0.149719357216842	0.678603843628767	0.528884486411925	9	2285850	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg14003090
0.601195357391305	0.471329513910119	15.5512353209061	8.56466046233874e-38	1.6470500889113e-35	75.2509521808853	0.210095816948421	0.811291174339726	0.601195357391305	7	3801491	F	II	SDK1	Body	opensea	Body-opensea		NA	TRUE		rs77049826		cg18395354
0.572782706291262	0.492124868374405	15.4442331886093	1.93733522186441e-37	3.58765781826743e-35	74.441717754173	0.243237144807368	0.81601985109863	0.572782706291262	7	133451621	R	II	EXOC4	Body	opensea	Body-opensea		NA	TRUE				cg00148025
0.585382779933338	0.481472262904167	15.4161989232405	2.39934059022945e-37	4.28453676826687e-35	74.2296757776677	0.227109507337895	0.812492287271233	0.585382779933338	12	48995259	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg18467358
0.563570777339423	0.405840229318452	15.3913277204662	2.90069391176543e-37	4.83448985294238e-35	74.0415506580958	0.160955308212632	0.724526085552055	0.563570777339423	4	78077358	R	II	CCNG2	TSS1500	shore	TSS1500-shore	chr4:78077995-78079591	NA	NA				cg21398469
0.575374605324831	0.403161544973214	15.3420217749888	4.22555469130205e-37	6.81541079242267e-35	73.6685828954259	0.153147579564211	0.728522184889041	0.575374605324831	15	61091220	R	II	RORA	Body	opensea	Body-opensea		NA	TRUE				cg01400040
0.572902762954881	0.402310403927976	15.2115541101533	1.14352657020114e-36	1.77197633872068e-34	72.6815834417243	0.153370512882105	0.726273275836986	0.572902762954881	1	201392102	R	II	TNNI1	TSS1500	opensea	TSS1500-opensea		NA	NA		rs61818280		cg22449085
0.539265370279308	0.34507229650119	15.2066670077655	1.18697810193793e-36	1.77197633872068e-34	72.6446100463331	0.110748653463158	0.650014023742466	0.539265370279308	8	27938995	F	II	C8orf80	5'UTR	opensea	5'UTR-opensea		NA	NA				cg01310875
0.528334404695559	0.461358416416071	15.2046984279778	1.20494391033006e-36	1.77197633872068e-34	72.6297167156251	0.231784538185263	0.760118942880822	0.528334404695559	15	65629756	F	II	IGDCC3	Body	opensea	Body-opensea		NA	TRUE				cg09985793
0.602656614228306	0.45613900971131	15.1800313268876	1.45451213062737e-36	2.07787447232481e-34	72.4430958447691	0.194270361862105	0.796926976090411	0.602656614228306	2	152527013	F	II	NEB	Body	opensea	Body-opensea		NA	TRUE				cg12208353
0.537869339895011	0.3198246629625	15.1279096417052	2.16500769157075e-36	3.0069551271816e-34	72.0487583221874	0.0861076283652632	0.623976968260274	0.537869339895011	1	28474511	F	II	PTAFR	3'UTR	opensea	3'UTR-opensea		NA	TRUE				cg24492886
0.53023282525651	0.326892173893452	15.0857200751251	2.98735080201395e-36	4.03696054326209e-34	71.7295601323834	0.096493386728421	0.626726211984932	0.53023282525651	19	52225777	F	II	HAS1	Body	shelf	Body-shelf	chr19:52222423-52223208	NA	NA				cg08496123
0.546535093983172	0.396852127306548	15.0731012829962	3.28933567336124e-36	4.32807325442269e-34	71.6340884505318	0.159369616230526	0.705904710213699	0.546535093983172	16	26720703	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg00733722
0.559871000316511	0.494925145367857	15.0162744196865	5.07512770824432e-36	6.50657398492861e-34	71.204146546342	0.251647865468421	0.811518865784931	0.55987100031651	12	50793981	F	II	LARP4	TSS1500	shore	TSS1500-shore	chr12:50794549-50794920	NA	NA				cg01928411
0.599952931452992	0.360523329199405	14.9541870800669	8.15112332475714e-36	1.01889041559464e-33	70.7344116301185	0.0998294958894737	0.699782427342466	0.599952931452992	3	188012918	F	I	LPP	5'UTR	opensea	5'UTR-opensea		NA	NA		rs9832929		cg02524983
0.588928499418212	0.5437665619875	14.9178751427204	1.07537546647967e-35	1.31143349570691e-33	70.4596924557122	0.287863106883158	0.87679160630137	0.588928499418212	7	156689819	R	II		IGR	shelf	IGR-shelf	chr7:156685008-156686179	NA	NA				cg12032915
0.584001905740663	0.295146885641071	14.9117153766607	1.12713037416787e-35	1.34182187400937e-33	70.4130911722794	0.0413841527894737	0.625386058530137	0.584001905740663	6	31544931	F	I	TNF	Body	shelf	Body-shelf	chr6:31548436-31549277	NA	NA				cg01360627
0.540767085873583	0.538792369949405	14.9065105538236	1.17279834898357e-35	1.36371901044601e-33	70.3737146050066	0.303816195730526	0.84458328160411	0.540767085873583	3	183254601	F	II	KLHL6	Body	opensea	Body-opensea		NA	TRUE				cg00832703
0.589502164138529	0.417805823248214	14.9011290323679	1.22196302355929e-35	1.38859434495374e-33	70.3330014010297	0.161653097164211	0.75115526130274	0.589502164138529	1	21845928	F	II	ALPL	5'UTR	opensea	5'UTR-opensea		NA	TRUE		rs79203244		cg06369076
0.551152365920202	0.448779146639286	14.7591162691946	3.61131321319087e-35	4.01257023687874e-33	69.2586994089908	0.209290320971579	0.760442686891781	0.551152365920202	15	75626090	R	II		IGR	shelf	IGR-shelf	chr15:75628250-75628677	NA	NA				cg08171667
0.600162915388969	0.48414410376131	14.7141190709337	5.09051060502586e-35	5.53316370111507e-33	68.9183440106075	0.223359027431579	0.823521942820548	0.600162915388969	13	27706214	R	II	USP12	Body	opensea	Body-opensea		NA	TRUE				cg01953399
0.573241488295919	0.470445733798809	14.6489144249531	8.37133524422845e-35	8.90567579173239e-33	68.4251865726518	0.221358658527368	0.794600146823288	0.573241488295919	13	44868172	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg13413982
0.573075405801875	0.364640701452381	14.5460300945708	1.8348941807151e-34	1.91134810491156e-32	67.6471813341572	0.115625792978947	0.688701198780822	0.573075405801875	12	24689930	R	II	SOX5	5'UTR	opensea	5'UTR-opensea		NA	TRUE			rs36110871	cg06147361
0.575949289129272	0.446715994683929	14.5417469355762	1.89582302888502e-34	1.93451329478063e-32	67.6147963338236	0.196452315478947	0.772401604608219	0.575949289129272	1	207597138	F	II		IGR	opensea	IGR-opensea		NA	NA				cg23217575
0.616545921691781	0.474780725139881	14.521514815909	2.21212193447394e-34	2.21212193447394e-32	67.4618258213329	0.2068768425	0.823422764191781	0.616545921691781	1	18276155	F	I		IGR	opensea	IGR-opensea		NA	TRUE		rs61765073		cg17479716
0.568106068826013	0.43262820302619	14.5065769335992	2.47903694249983e-34	2.43042837499984e-32	67.3488889676047	0.185772589786316	0.753878658612329	0.568106068826013	4	25940163	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg14109388
0.57659891875217	0.431338345452976	14.4851491240297	2.91909413954491e-34	2.80682128802396e-32	67.186893325749	0.180792386709474	0.757391305461644	0.57659891875217	17	41594616	F	II	DHX8	Body	opensea	Body-opensea		NA	TRUE				cg18647570
0.526112955624614	0.431254026676786	14.4360552824677	4.24446155655567e-34	4.00420901561855e-32	66.8157775077005	0.202645420958947	0.728758376583562	0.526112955624614	17	1085381	R	II	ABR	5'UTR	shore	5'UTR-shore	chr17:1082376-1083833	NA	NA				cg06767314
0.549949719668681	0.602927371714881	14.4198593481422	4.80231358404719e-34	4.44658665189554e-32	66.6933591687889	0.363961124477895	0.913910844146575	0.549949719668681	21	45144343	R	I	PDXK	Body	opensea	Body-opensea		NA	NA				cg23247068
0.554615453295213	0.469816734643452	14.3861844167951	6.20792424180515e-34	5.64356749255013e-32	66.4388442050448	0.228823115056842	0.783438568352055	0.554615453295213	8	103563698	F	II	ODF1	TSS200	opensea	TSS200-opensea		NA	NA				cg22262152
0.563230195806748	0.472398094225	14.3759226534329	6.71305534750231e-34	5.99379941741278e-32	66.3612913520746	0.227661163904211	0.790891359710959	0.563230195806748	1	23807492	F	I	ASAP3	Body	shelf	Body-shelf	chr1:23809977-23810693	NA	NA				cg11855842
0.55016635750075	0.424930297044643	14.3728113733777	6.87417498286071e-34	6.02997805514097e-32	66.3377785019705	0.185869915511579	0.736036273012329	0.55016635750075	6	31021134	R	II	HCG22	TSS1500	opensea	TSS1500-opensea		NA	NA				cg03529043
0.500611953637751	0.404997727313095	14.3378007336476	8.97679418051345e-34	7.73861567285643e-32	66.0732100067931	0.187469914125263	0.688081867763014	0.500611953637751	15	57277634	R	II	TCF12	Body	opensea	Body-opensea		NA	TRUE				cg17883068
0.529153271231103	0.478772769954167	14.3296702571183	9.55069089173294e-34	8.09380584045164e-32	66.0117742024491	0.248843074716842	0.777996345947945	0.529153271231103	5	142815463	F	II	NR3C1	TSS1500	opensea	TSS1500-opensea		NA	TRUE		rs61757425		cg07589972
0.553070855151521	0.392100420510714	14.3179632426602	1.04420567718659e-33	8.7017139765549e-32	65.9233163611491	0.151777965593684	0.704848820745205	0.553070855151521	7	3996890	R	II	SDK1	Body	opensea	Body-opensea		NA	NA				cg04902838
0.568202299506143	0.526728022691071	14.2803288443942	1.39106804646099e-33	1.14021971021393e-31	65.6389777264413	0.279830594929474	0.848032894435616	0.568202299506143	16	85289758	F	I		IGR	opensea	IGR-opensea		NA	NA				cg02576153
0.562145215027037	0.495274566697024	14.2219178040506	2.17091419914084e-33	1.75073725737165e-31	65.1977472939284	0.251009086357895	0.813154301384931	0.562145215027037	20	36010619	F	II	SRC	5'UTR	shore	5'UTR-shore	chr20:36012595-36013439	NA	NA		rs3078007	rs5841263	cg01141721
0.542429985917577	0.317078689561905	14.2087541036161	2.39992677001504e-33	1.90470378572623e-31	65.0983245750288	0.0813799456810526	0.62380993159863	0.542429985917578	2	28873060	R	II		IGR	opensea	IGR-opensea		NA	TRUE		rs62129791		cg13156207
0.519344017554737	0.469955920306548	14.1902768826564	2.76267933023254e-33	2.15834322674418e-31	64.9587792105934	0.244288579345263	0.7636325969	0.519344017554737	5	17219936	R	II	BASP1	5'UTR	shore	5'UTR-shore	chr5:17217788-17219021	NA	NA				cg16380885
0.576651600882206	0.584986558397024	14.1514944373955	3.71217208956965e-33	2.85551699197666e-31	64.6659191624896	0.334417708013684	0.91106930889589	0.576651600882206	6	33383819	R	I	PHF1	Body	shore	Body-shore	chr6:33385678-33386262	NA	NA				cg17719126
0.508995816255919	0.535590695578571	14.0873839628891	6.04876054202737e-33	4.58239435002074e-31	64.1819113392263	0.314419894467368	0.823415710723288	0.508995816255919	19	17302087	F	II	MYO9B	Body	shore	Body-shore	chr19:17303570-17303898	NA	NA		rs3031314		cg04613057
0.49806533024871	0.467872162216667	14.0755368007237	6.61976751295478e-33	4.94012500966774e-31	64.0924862555496	0.251450917525263	0.749516247773973	0.498065330248709	15	90391877	F	II	AP3S2	Body	opensea	Body-opensea		NA	TRUE		rs10852122		cg02349866
0.554921919845263	0.523400239054167	14.0709155710059	6.85683474232438e-33	5.0417902517091e-31	64.057605565482	0.282273452454737	0.8371953723	0.554921919845263	8	103243598	R	II	RRM2B	Body	opensea	Body-opensea		NA	TRUE				cg00395579
0.526651171024441	0.471087970018452	14.0510450660154	7.97673751251803e-33	5.78024457428843e-31	63.9076336211611	0.242245496894737	0.768896667919178	0.526651171024441	2	184862507	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg13311655
0.560499166469777	0.540086024267262	14.0242582741752	9.78104950182726e-33	6.98646392987662e-31	63.7054850880005	0.296535791217895	0.857034957687671	0.560499166469776	13	99948367	F	II	GPR183	Body	opensea	Body-opensea		NA	TRUE				cg19825182
0.516511378653006	0.425098320517857	14.0150451669255	1.04916138172116e-32	7.38846043465605e-31	63.6359641384606	0.200661828603158	0.717173207256164	0.516511378653006	6	161123803	R	II	PLG	Body	opensea	Body-opensea		NA	NA				cg09087901
0.526827587822365	0.446451979647024	14.0082853811923	1.10455667077368e-32	7.67053243592831e-31	63.5849577779745	0.217532849224211	0.744360437046575	0.526827587822365	12	10322420	R	II	OLR1	Body	opensea	Body-opensea		NA	TRUE				cg12203957
0.517723557303374	0.407959122401786	13.9692841022162	1.48627318323615e-32	1.01799533098367e-30	63.2907072733823	0.182995910002105	0.700719467305479	0.517723557303374	20	48959004	R	II		IGR	shore	IGR-shore	chr20:48960164-48960373	NA	NA				cg00001269
0.562313321067787	0.529372715345833	13.9649633504908	1.53595456020549e-32	1.03780713527398e-30	63.2581126027565	0.285034188929474	0.84734750999726	0.562313321067787	17	80926014	F	II	B3GNTL1	Body	shelf	Body-shelf	chr17:80929062-80929354	NA	NA				cg11472422
0.531963513725682	0.533911553783333	13.9629259207401	1.55995399205436e-32	1.03996932803624e-30	63.2427430115909	0.302760741271579	0.83472425499726	0.531963513725681	4	103537858	R	II	NFKB1	3'UTR	opensea	3'UTR-opensea		NA	TRUE			rs41275743	cg25905215
0.550209835492848	0.558229232968452	13.9516375558371	1.69987479643019e-32	1.11833868186197e-30	63.1575910490831	0.319149959212632	0.869359794705479	0.550209835492848	12	123201372	F	II	GPR109B	1stExon	opensea	1stExon-opensea		NA	NA			rs3825161	cg15545247
0.534207960914852	0.441466054549405	13.8948040049959	2.61940182574999e-32	1.70091027646103e-30	62.7289592038205	0.209339976294737	0.743547937209589	0.534207960914852	11	12924825	R	II	TEAD1	Body	opensea	Body-opensea		NA	TRUE				cg09711214
0.569733112583706	0.460679115828571	13.8815654470696	2.89691233498017e-32	1.85699508652575e-30	62.629135972816	0.213116513336842	0.782849625920548	0.569733112583706	5	80460495	F	II	RASGRF2	Body	opensea	Body-opensea		NA	TRUE				cg13626830
0.512627826571954	0.431086575354167	13.775445861752	6.49193371569577e-32	4.10881880740239e-30	61.8292523704699	0.208337579284211	0.720965405856164	0.512627826571954	17	80925036	F	II	B3GNTL1	Body	shelf	Body-shelf	chr17:80922368-80922812	NA	NA				cg26628069
0.474430729309416	0.352687098490476	13.7498517581298	7.88603810488855e-32	4.92877381555534e-30	61.6364168501174	0.146535650635789	0.620966379945206	0.474430729309416	8	49584227	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg17516571
0.529930435834232	0.435793824947619	13.6995069987732	1.15611996911678e-31	7.1365430192394e-30	61.2571984118096	0.205526433186316	0.735456869020548	0.529930435834232	10	126714013	R	II	CTBP2	Body	shore	Body-shore	chr10:126715728-126715929	NA	NA				cg07048415
0.580386069122076	0.4966163488	13.6929342221187	1.21531748837065e-31	7.41047249006493e-30	61.2076992128335	0.244424783050526	0.824810852172603	0.580386069122076	22	50981121	R	I		IGR	shore	IGR-shore	chr22:50982570-50982994	NA	NA				cg08425796
0.513823135781327	0.401061417460119	13.6829511473122	1.31107334997975e-31	7.89803222879368e-30	61.1325216620635	0.177793031078947	0.691616166860274	0.513823135781327	8	110145814	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg05992395
0.481076788269243	0.29473633372381	13.6424379042395	1.78348403698325e-31	1.04910825704897e-29	60.8274920440909	0.0856970150115789	0.566773803280822	0.481076788269243	6	46293571	F	II	RCAN2	TSS200	opensea	TSS200-opensea		NA	TRUE		rs1372570		cg06665622
0.483244471608868	0.551208074750595	13.6367358078388	1.86241231665924e-31	1.08279785852281e-29	60.7845674415503	0.341226846015789	0.824471317624658	0.483244471608868	21	43254115	F	II	PRDM15	Body	shore	Body-shore	chr21:43255476-43255722	NA	NA				cg00974464
0.526856087493223	0.529195185476786	13.6244203573524	2.0449935039875e-31	1.17528362298132e-29	60.6918646073836	0.300263671268421	0.827119758761644	0.526856087493223	5	79867237	F	II	ANKRD34B	TSS1500	shore	TSS1500-shore	chr5:79864842-79866447	NA	NA				cg26982447
0.490168289526748	0.508328344457143	13.5580553219791	3.38453760365742e-31	1.90142562003226e-29	60.192460093967	0.295338551984211	0.785506841510959	0.490168289526748	12	123201362	R	II	GPR109B	1stExon	opensea	1stExon-opensea		NA	NA			rs3825160	cg25190513
0.548930444959034	0.567487961730357	13.5426960967702	3.80297622078809e-31	2.11276456710449e-29	60.0769168617552	0.328964613623158	0.877895058582192	0.548930444959034	3	194532255	R	II		IGR	opensea	IGR-opensea		NA	NA				cg19224793
0.574396248859207	0.451994584717857	13.5276675658348	4.26237945486984e-31	2.34196673344497e-29	59.963875034821	0.202405738487368	0.776801987346575	0.574396248859207	10	11574300	R	II	USP6NL	Body	opensea	Body-opensea		NA	NA				cg10853431
0.491426675374867	0.428093934633929	13.5159959266313	4.65707827340658e-31	2.53102080076445e-29	59.8760925614655	0.214557343548421	0.705984018923288	0.491426675374867	1	192604828	F	II	RGS13	TSS1500	opensea	TSS1500-opensea		NA	NA				cg04229820
0.468670746644513	0.3908924351875	13.4992859292875	5.28654177322631e-31	2.84222675979909e-29	59.7504310784956	0.187243836943158	0.655914583587671	0.468670746644513	3	46622742	R	II	TDGF1	3'UTR	opensea	3'UTR-opensea		NA	NA				cg06174858
0.534877418242019	0.428307497578571	13.479539397303	6.14080781203264e-31	3.26638713405991e-29	59.6019567297086	0.195890524175789	0.730767942417808	0.534877418242019	8	99259528	R	II	NIPAL2	Body	opensea	Body-opensea		NA	TRUE				cg12860109
0.486372940644931	0.390255599858333	13.4481291410133	7.79261843416865e-31	4.10137812324666e-29	59.3658333204339	0.17891497684	0.665287917484932	0.486372940644932	6	31545321	R	II	TNF	3'UTR	shelf	3'UTR-shelf	chr6:31548436-31549277	NA	NA				cg15989608
0.503956067301774	0.439132719279762	13.3937153329769	1.17718769955768e-30	6.13118593519627e-29	58.9569338208052	0.220151809083158	0.724107876384931	0.503956067301774	1	181478149	R	II	CACNA1E	Body	opensea	Body-opensea		NA	NA				cg03117487
0.524351725785508	0.392395990066071	13.3760327716581	1.34601305166728e-30	6.86741352891471e-29	58.8240981274163	0.164552680647368	0.688904406432877	0.524351725785508	2	75655854	R	II		IGR	opensea	IGR-opensea		NA	TRUE			rs76988811	cg18333220
0.55200344682496	0.432216504372024	13.3443795846866	1.71086545227816e-30	8.64073460746548e-29	58.5863646046027	0.192357863787368	0.744361310612329	0.55200344682496	1	38618977	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg15689121
0.55224743395651	0.532537208430952	13.3199057983578	2.05937730902116e-30	1.02964821060781e-28	58.4025998019044	0.292572549628421	0.844819983584931	0.55224743395651	7	128763677	R	II		IGR	shelf	IGR-shelf	chr7:128766335-128767982	NA	NA				cg16974190
0.49952758290199	0.318287834373214	13.3185973656545	2.07988938542778e-30	1.02964821060781e-28	58.392776431465	0.101231206088421	0.600758788990411	0.49952758290199	5	114830673	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg21187195
0.484622612445451	0.508590296373809	13.3159141113595	2.12259485727127e-30	1.03361856298152e-28	58.3726316362913	0.298010232632632	0.782632845078082	0.484622612445451	8	9597722	F	II	TNKS	Body	opensea	Body-opensea		NA	NA				cg00678005
0.536769229061413	0.507567067227976	13.315500557568	2.12925423974194e-30	1.03361856298152e-28	58.369526885597	0.274328056981053	0.811097286042466	0.536769229061413	11	34256703	F	II	ABTB2	Body	opensea	Body-opensea		NA	TRUE				cg26252045
0.498658926075717	0.492411021867262	13.2629656193927	3.1695881353372e-30	1.50932768349391e-28	57.9752203791165	0.275731845655789	0.774390771731507	0.498658926075717	2	9511523	F	II	ASAP2	Body	shelf	Body-shelf	chr2:9514723-9514995	TRUE	TRUE		rs74651263		cg19588016
0.555247367616857	0.488395338801786	13.2500823647314	3.4942985687065e-30	1.64825404184269e-28	57.8785541811254	0.247127137396842	0.802374505013699	0.555247367616857	1	243326617	R	II	CEP170	Body	opensea	Body-opensea		NA	NA				cg16167050
0.494029709376251	0.462808003398214	13.237196946083	3.85229149700056e-30	1.80013621355166e-28	57.7818839375491	0.248140332062105	0.742170041438356	0.494029709376251	15	75146663	F	II	SCAMP2	Body	opensea	Body-opensea		NA	NA				cg19639490
0.500887055795328	0.420501836891667	13.1900397734254	5.50424165635129e-30	2.52488149373913e-28	57.428202394253	0.202854485266316	0.703741541061644	0.500887055795328	15	66158565	R	II		IGR	shelf	IGR-shelf	chr15:66161549-66162593	NA	NA				cg01375075
0.562041524815833	0.46757469969881	13.1485075042419	7.53582199788965e-30	3.39451441346381e-28	57.1168482964658	0.223354275225263	0.785395800041096	0.562041524815833	10	11574303	R	II	USP6NL	Body	opensea	Body-opensea		NA	NA				cg06528737
0.470088499822769	0.277590567663691	13.1257359653096	8.95180819604745e-30	3.9609770778971e-28	56.9461944687156	0.0733259219073684	0.543414421730137	0.470088499822769	3	36690229	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg02737554
0.504639843441327	0.344642617528571	13.1025700119521	1.06651815696954e-29	4.64699753166576e-28	56.7726270728411	0.125364590318947	0.630004433760274	0.504639843441327	11	34675402	F	II	EHF	Body	opensea	Body-opensea		NA	TRUE				cg22235258
0.494432237331334	0.271243847352381	13.0984618532929	1.10015552897592e-29	4.74204969386172e-28	56.741851809232	0.0564012680357895	0.550833505367123	0.494432237331334	16	11076864	F	II	CLEC16A	Body	opensea	Body-opensea		NA	TRUE		rs35528281	rs74163610	cg10379077
0.509129181457996	0.437736487704762	13.0653820256228	1.41261540729098e-29	6.03681797987598e-28	56.4940923162901	0.216507736237895	0.72563691769589	0.509129181457996	1	91488275	F	II	ZNF644	TSS1500	shore	TSS1500-shore	chr1:91487158-91487807	NA	NA				cg01890417
0.48711994017031	0.465160016222024	13.0510614287462	1.57403056146493e-29	6.66962102315649e-28	56.3868625228642	0.253494804124211	0.740614744294521	0.48711994017031	22	50912306	F	II	SBF1	Body	shore	Body-shore	chr22:50912550-50913857	NA	NA		rs4824153		cg07016730
0.495197586644932	0.392605007655952	13.0270977561766	1.88637232015225e-29	7.92593411828677e-28	56.2074654401087	0.17742986584	0.672627452484931	0.495197586644932	17	80924969	F	II	B3GNTL1	Body	shelf	Body-shelf	chr17:80922368-80922812	NA	NA				cg13947735
