Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
MAPK Family Signaling Cascades R-HSA-5683057	1/318	0.274364997838109	0.338921467917665	0	0	3.26465216669434	4.22216142588564	KALRN
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	1/327	0.28097564744879	0.34041280363988	0	0	3.1730707135938	4.02817290084005	GPER1
Developmental Biology R-HSA-1266738	2/1073	0.291738344996094	0.346783315750074	0	0	1.96171802054155	2.41663642213296	ABLIM2;KALRN
Neuronal System R-HSA-112316	1/386	0.322915932854966	0.37673525499746	0	0	2.67874231032126	3.0279518890796	RAB3A
RHO GTPase Cycle R-HSA-9012999	1/441	0.35991107920622	0.412261781636216	0	0	2.33732057416268	2.38850387512276	KALRN
GPCR Ligand Binding R-HSA-500792	1/458	0.370951841265301	0.417083918656181	0	0	2.24841644592883	2.22971643989535	GPER1
Neutrophil Degranulation R-HSA-6798695	1/468	0.377361640688925	0.417083918656181	0	0	2.19914346895075	2.14317810941524	RAB3A
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	1/496	0.394980629973201	0.429030684281236	0	0	2.07177033492823	1.92450590234514	EGR3
Post-translational Protein Modification R-HSA-597592	2/1383	0.407062989461655	0.434660480272615	0	0	1.49641966368976	1.3449630494291	RAB3A;GALNT9
Sensory Perception R-HSA-9709957	1/616	0.465266453917172	0.488529776613031	0	0	1.65725288831836	1.26803879161123	RAB3A
Metabolism Of Proteins R-HSA-392499	2/1890	0.576143792191278	0.595033752590992	0	0	1.06473634651601	0.5870935028778	RAB3A;GALNT9
Innate Immune System R-HSA-168249	1/1035	0.654671230818006	0.665230444218296	0	0	0.964369337269673	0.408528170621075	RAB3A
Immune System R-HSA-168256	1/1943	0.870618574813933	0.870618574813933	0	0	0.48886118488807	0.0677323597473518	RAB3A
