Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Smooth Muscle Contraction (GO:0006939)	1/14	0.01391373176082	0.0805559981961689	0	0	80.8380566801619	345.572913330578	MYLK
Positive Regulation Of Potassium Ion Transport (GO:0043268)	1/15	0.0149005037888986	0.0805559981961689	0	0	75.0601503759399	315.730033295706	ANK2
Stabilization Of Membrane Potential (GO:0030322)	1/16	0.0158863378646896	0.0805559981961689	0	0	70.0526315789474	290.178721072392	KCNK9
Carboxylic Acid Catabolic Process (GO:0046395)	1/17	0.0168712348172724	0.0805559981961689	0	0	65.6710526315789	268.078771560398	PON1
Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381)	1/17	0.0168712348172724	0.0805559981961689	0	0	65.6710526315789	268.078771560398	ANK2
Muscle Tissue Morphogenesis (GO:0060415)	1/17	0.0168712348172724	0.0805559981961689	0	0	65.6710526315789	268.078771560398	MYLK
Aorta Morphogenesis (GO:0035909)	1/17	0.0168712348172724	0.0805559981961689	0	0	65.6710526315789	268.078771560398	MYLK
Regulation Of Translation (GO:0006417)	2/202	0.0171129243458788	0.0805559981961689	0	0	10.9888888888889	44.7019350783282	MSI2;PLD1
Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	1/18	0.0178551954764704	0.0805559981961689	0	0	61.8049535603715	248.793414712821	ANK2
Positive Regulation Of Cation Transmembrane Transport (GO:1904064)	1/18	0.0178551954764704	0.0805559981961689	0	0	61.8049535603715	248.793414712821	ANK2
Associative Learning (GO:0008306)	1/18	0.0178551954764704	0.0805559981961689	0	0	61.8049535603715	248.793414712821	NETO1
Regulation Of Cardiac Conduction (GO:1903779)	1/21	0.0208014680109953	0.0852100857841999	0	0	52.5263157894737	203.420329151527	ANK2
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)	1/22	0.0217816918149241	0.0852100857841999	0	0	50.0225563909774	191.420590566052	ANK2
Positive Regulation Of Cholesterol Efflux (GO:0010875)	1/22	0.0217816918149241	0.0852100857841999	0	0	50.0225563909774	191.420590566052	PON1
Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/22	0.0217816918149241	0.0852100857841999	0	0	50.0225563909774	191.420590566052	ANK2
Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463)	1/22	0.0217816918149241	0.0852100857841999	0	0	50.0225563909774	191.420590566052	NETO1
Cellular Lipid Catabolic Process (GO:0044242)	1/23	0.0227609834903901	0.0852100857841999	0	0	47.7464114832536	180.610706872738	PLD1
Response To BMP (GO:0071772)	1/23	0.0227609834903901	0.0852100857841999	0	0	47.7464114832536	180.610706872738	ADAMTS7
Diacylglycerol Metabolic Process (GO:0046339)	1/23	0.0227609834903901	0.0852100857841999	0	0	47.7464114832536	180.610706872738	DGKH
Regulation Of Chondrocyte Differentiation (GO:0032330)	1/25	0.0247167737784927	0.0852100857841999	0	0	43.7631578947368	161.935638794938	ADAMTS7
Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	1/25	0.0247167737784927	0.0852100857841999	0	0	43.7631578947368	161.935638794938	KANK2
Protein Localization To Cell Surface (GO:0034394)	1/26	0.0256932740553108	0.0852100857841999	0	0	42.0105263157895	153.822635691485	ANK2
Regulation Of Cardiac Muscle Cell Contraction (GO:0086004)	1/26	0.0256932740553108	0.0852100857841999	0	0	42.0105263157895	153.822635691485	ANK2
Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	1/27	0.0266688455361458	0.0852100857841999	0	0	40.3927125506073	146.393661234119	ANK2
Positive Regulation Of Response To Wounding (GO:1903036)	1/27	0.0266688455361458	0.0852100857841999	0	0	40.3927125506073	146.393661234119	MYLK
Phospholipid Catabolic Process (GO:0009395)	1/28	0.0276434890482457	0.0852100857841999	0	0	38.8947368421053	139.5685145544	PLD1
Cellular Response To Osmotic Stress (GO:0071470)	1/28	0.0276434890482457	0.0852100857841999	0	0	38.8947368421053	139.5685145544	MYLK
Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)	1/28	0.0276434890482457	0.0852100857841999	0	0	38.8947368421053	139.5685145544	SCAMP5
Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)	1/28	0.0276434890482457	0.0852100857841999	0	0	38.8947368421053	139.5685145544	ANK2
Modified Amino Acid Transport (GO:0072337)	1/29	0.0286172054274548	0.0852100857841999	0	0	37.5037593984962	133.278878214163	SLC16A9
Positive Regulation Of Calcium Ion Transport (GO:0051928)	1/29	0.0286172054274548	0.0852100857841999	0	0	37.5037593984962	133.278878214163	MYLK
Regulation Of Potassium Ion Transport (GO:0043266)	1/30	0.0295899955032417	0.0852100857841999	0	0	36.2087114337568	127.46621354177	ANK2
Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	1/31	0.0305618601074185	0.0852100857841999	0	0	35	122.080085720138	KANK2
Modulation Of Excitatory Postsynaptic Potential (GO:0098815)	1/31	0.0305618601074185	0.0852100857841999	0	0	35	122.080085720138	NETO1
Positive Regulation Of Cholesterol Transport (GO:0032376)	1/31	0.0305618601074185	0.0852100857841999	0	0	35	122.080085720138	PON1
Regulation Of Cholesterol Efflux (GO:0010874)	1/32	0.0315328000758389	0.0852100857841999	0	0	33.8692699490662	117.076819992966	PON1
Muscle Cell Development (GO:0055001)	1/32	0.0315328000758389	0.0852100857841999	0	0	33.8692699490662	117.076819992966	ANK2
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/32	0.0315328000758389	0.0852100857841999	0	0	33.8692699490662	117.076819992966	KANK2
Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019)	1/32	0.0315328000758389	0.0852100857841999	0	0	33.8692699490662	117.076819992966	ANK2
Negative Regulation Of Endocytosis (GO:0045806)	1/33	0.0325028162269628	0.0852100857841999	0	0	32.8092105263158	112.418415330875	SCAMP5
Carboxylic Acid Metabolic Process (GO:0019752)	1/33	0.0325028162269628	0.0852100857841999	0	0	32.8092105263158	112.418415330875	PON1
Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	1/33	0.0325028162269628	0.0852100857841999	0	0	32.8092105263158	112.418415330875	ANK2
Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	1/34	0.0334719094011011	0.086580672317515	0	0	31.8133971291866	108.071659909081	NETO1
Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	1/35	0.0344400804224879	0.0867711117138007	0	0	30.8761609907121	104.007406246565	KANK2
Regulation Of Cardiac Muscle Contraction (GO:0055117)	1/35	0.0344400804224879	0.0867711117138007	0	0	30.8761609907121	104.007406246565	ANK2
Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)	1/37	0.0363736593292806	0.0887906246882132	0	0	29.1578947368421	96.6266509340829	NETO1
Positive Regulation Of Cation Channel Activity (GO:2001259)	1/38	0.0373390688738263	0.0887906246882132	0	0	28.3684210526316	93.2672856226179	ANK2
Carboxylic Acid Transmembrane Transport (GO:1905039)	1/39	0.0383035595748703	0.0887906246882132	0	0	27.6204986149584	90.1039343967808	SLC16A9
Negative Regulation Of Transport (GO:0051051)	1/39	0.0383035595748703	0.0887906246882132	0	0	27.6204986149584	90.1039343967808	SCAMP5
Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/40	0.039267132268101	0.0887906246882132	0	0	26.9109311740891	87.1205723383493	KANK2
Positive Regulation Of Wound Healing (GO:0090303)	1/40	0.039267132268101	0.0887906246882132	0	0	26.9109311740891	87.1205723383493	MYLK
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	1/41	0.0402297877766736	0.0887906246882132	0	0	26.2368421052632	84.3028454099992	ANK2
Acylglycerol Metabolic Process (GO:0006639)	1/41	0.0402297877766736	0.0887906246882132	0	0	26.2368421052632	84.3028454099992	DGKH
Regulation Of Amide Metabolic Process (GO:0034248)	1/41	0.0402297877766736	0.0887906246882132	0	0	26.2368421052632	84.3028454099992	MSI2
Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	1/42	0.0411915269172123	0.0887906246882132	0	0	25.5956354300385	81.637860253859	ANK2
Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	1/42	0.0411915269172123	0.0887906246882132	0	0	25.5956354300385	81.637860253859	NETO1
Lipid Modification (GO:0030258)	1/42	0.0411915269172123	0.0887906246882132	0	0	25.5956354300385	81.637860253859	DGKH
Potassium Ion Import Across Plasma Membrane (GO:1990573)	1/42	0.0411915269172123	0.0887906246882132	0	0	25.5956354300385	81.637860253859	KCNK9
Regulation Of Transport (GO:0051049)	1/44	0.0431122594296054	0.0919096519708071	0	0	24.4026927784578	76.7207942465503	PLD1
Epithelial Cell Migration (GO:0010631)	1/46	0.0450293363875486	0.0939321640772519	0	0	23.3157894736842	72.2892315410458	KANK2
Cardiac Conduction (GO:0061337)	1/46	0.0450293363875486	0.0939321640772519	0	0	23.3157894736842	72.2892315410458	ANK2
Regulation Of Wound Healing (GO:0061041)	1/47	0.0459865060964823	0.09490832109274	0	0	22.8077803203661	70.2344445597441	MYLK
Positive Regulation Of Transport (GO:0051050)	1/50	0.0488525499820278	0.099762049436983	0	0	21.4081632653061	64.6301466936404	PON1
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	1/51	0.0498060789247287	0.100649784493723	0	0	20.9789473684211	62.9288330908361	ANK2
Carboxylic Acid Transport (GO:0046942)	1/53	0.0517104132281891	0.102365511900701	0	0	20.17004048583	59.7455982870142	SLC16A9
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/53	0.0517104132281891	0.102365511900701	0	0	20.17004048583	59.7455982870142	MSI2
Phosphatidylcholine Metabolic Process (GO:0046470)	1/55	0.0536111215176	0.105056137115297	0	0	19.4210526315789	56.8259755572198	PON1
Post-Transcriptional Regulation Of Gene Expression (GO:0010608)	1/57	0.0555082103235645	0.107685928027715	0	0	18.7255639097744	54.1398060702703	MSI2
Memory (GO:0007613)	1/58	0.0564553994621354	0.108439084115389	0	0	18.3961218836565	52.8760530174289	NETO1
Negative Regulation Of Cell Death (GO:0060548)	1/64	0.0621196118687717	0.118149065711193	0	0	16.6390977443609	46.2349532274794	KANK2
Regulation Of Endocytosis (GO:0030100)	1/66	0.0640004936134333	0.11938553616352	0	0	16.1255060728745	44.3268309131953	SCAMP5
Cellular Response To BMP Stimulus (GO:0071773)	1/66	0.0640004936134333	0.11938553616352	0	0	16.1255060728745	44.3268309131953	ADAMTS7
Phospholipid Metabolic Process (GO:0006644)	1/69	0.0668150987603724	0.121130510227517	0	0	15.4117647058824	41.7015566467034	PLD1
Regulation Of Heart Contraction (GO:0008016)	1/69	0.0668150987603724	0.121130510227517	0	0	15.4117647058824	41.7015566467034	ANK2
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	1/69	0.0668150987603724	0.121130510227517	0	0	15.4117647058824	41.7015566467034	ANK2
Regulation Of Cellular Biosynthetic Process (GO:0031326)	1/70	0.0677515123929905	0.121130510227517	0	0	15.187643020595	40.8837452863319	MSI2
Kidney Development (GO:0001822)	1/71	0.0686870333104677	0.121130510227517	0	0	14.9699248120301	40.092375405172	KANK2
Plasma Membrane Organization (GO:0007009)	1/72	0.0696216623496152	0.121130510227517	0	0	14.7583395107487	39.3262450348165	ANK2
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.0696216623496152	0.121130510227517	0	0	14.7583395107487	39.3262450348165	PPP1R9A
Monocarboxylic Acid Transport (GO:0015718)	1/73	0.0705554002871622	0.121130510227517	0	0	14.5526315789474	38.5842224505161	SLC16A9
Regulation Of Rho Protein Signal Transduction (GO:0035023)	1/73	0.0705554002871622	0.121130510227517	0	0	14.5526315789474	38.5842224505161	KANK2
Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	0.0724202061022377	0.123241403366966	0	0	14.1578947368421	37.1682953065987	PLD1
Regulation Of Ras Protein Signal Transduction (GO:0046578)	1/76	0.0733512756104792	0.123740412768982	0	0	13.9684210526316	36.4924355190928	KANK2
Proteolysis Involved In Protein Catabolic Process (GO:0051603)	1/78	0.0752107517706809	0.125783498650966	0	0	13.6042378673958	35.2004360399448	ADAMTS7
Cellular Response To Interleukin-1 (GO:0071347)	1/81	0.0779933209779837	0.128226307370583	0	0	13.0921052631579	33.3996897897899	ADAMTS7
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/81	0.0779933209779837	0.128226307370583	0	0	13.0921052631579	33.3996897897899	SEPTIN10
Positive Regulation Of Amide Metabolic Process (GO:0034250)	1/85	0.0816910427282764	0.132067185744047	0	0	12.4661654135338	31.2253872490644	PLD1
Response To Interleukin-1 (GO:0070555)	1/85	0.0816910427282764	0.132067185744047	0	0	12.4661654135338	31.2253872490644	ADAMTS7
Regulation Of Vesicle-Mediated Transport (GO:0060627)	1/89	0.0853746735440269	0.136881707996208	0	0	11.8971291866029	29.2753346130257	PLD1
Positive Regulation Of Binding (GO:0051099)	1/91	0.0872112207421384	0.138680137901433	0	0	11.6315789473684	28.3743328138059	PON1
Muscle Contraction (GO:0006936)	1/94	0.0899594741237406	0.141887300650453	0	0	11.2546689303905	27.1056996059924	MYLK
Regulation Of Protein Metabolic Process (GO:0051246)	1/96	0.0917872740073592	0.143602670624417	0	0	11.016620498615	26.3107922330276	MSI2
Calcium Ion Homeostasis (GO:0055074)	1/102	0.0972497716409989	0.14973377538376	0	0	10.3590411672746	24.1414620651458	ANK2
Protein Catabolic Process (GO:0030163)	1/102	0.0972497716409989	0.14973377538376	0	0	10.3590411672746	24.1414620651458	ADAMTS7
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/103	0.0981571479706877	0.149940840207192	0	0	10.2569659442724	23.8083209716007	KCNK9
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	1/106	0.100874081304209	0.152887279476691	0	0	9.96240601503759	22.8525864218512	KANK2
Response To Tumor Necrosis Factor (GO:0034612)	1/108	0.102681048336428	0.153231718286669	0	0	9.77520905066404	22.2496242234017	ADAMTS7
Positive Regulation Of Translation (GO:0045727)	1/108	0.102681048336428	0.153231718286669	0	0	9.77520905066404	22.2496242234017	PLD1
Extracellular Structure Organization (GO:0043062)	1/109	0.103583237627188	0.153398077096752	0	0	9.68421052631579	21.9577829506941	ADAMTS7
External Encapsulating Structure Organization (GO:0045229)	1/110	0.104484565156629	0.153560648790804	0	0	9.594881699662	21.6721120487738	ADAMTS7
Small GTPase Mediated Signal Transduction (GO:0007264)	1/112	0.106284638015436	0.155031727631539	0	0	9.42105263157895	21.1185567885448	PLD1
Response To Endoplasmic Reticulum Stress (GO:0034976)	1/114	0.108081273165397	0.156475873090201	0	0	9.25337680484397	20.5875771592915	SCAMP5
Cellular Response To Tumor Necrosis Factor (GO:0071356)	1/119	0.112557861721678	0.161749816103745	0	0	8.85905441570027	19.3507250391397	ADAMTS7
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	1/122	0.115233560636148	0.163177450827829	0	0	8.63810352327099	18.6651644082731	PLD1
Potassium Ion Transport (GO:0006813)	1/122	0.115233560636148	0.163177450827829	0	0	8.63810352327099	18.6651644082731	KCNK9
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	1/132	0.124097314266769	0.174455644693864	0	0	7.97468862997188	16.6406968663328	PPP1R9A
Protein Localization To Organelle (GO:0033365)	1/137	0.12849749305348	0.17679796916578	0	0	7.67956656346749	15.7572870452961	ANK2
Protein Localization To Plasma Membrane (GO:0072659)	1/137	0.12849749305348	0.17679796916578	0	0	7.67956656346749	15.7572870452961	ANK2
Potassium Ion Transmembrane Transport (GO:0071805)	1/137	0.12849749305348	0.17679796916578	0	0	7.67956656346749	15.7572870452961	KCNK9
Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	0.130251677909176	0.177949475453381	0	0	7.5675057208238	15.4247463856095	ANK2
Protein Localization To Cell Periphery (GO:1990778)	1/142	0.132876667145655	0.180115589604791	0	0	7.4053751399776	14.9465196552204	ANK2
Ras Protein Signal Transduction (GO:0007265)	1/144	0.134622476766468	0.180115589604791	0	0	7.30106735369893	14.6406908144213	PLD1
Actin Filament Organization (GO:0007015)	1/144	0.134622476766468	0.180115589604791	0	0	7.30106735369893	14.6406908144213	PPP1R9A
Neuron Development (GO:0048666)	1/150	0.139839892947361	0.185814652272521	0	0	7.00494524902861	13.7805285047067	PPP1R9A
Epithelium Development (GO:0060429)	1/154	0.14330155356212	0.188972907495674	0	0	6.82043343653251	13.2507660639156	KANK2
Cellular Response To Growth Factor Stimulus (GO:0071363)	1/155	0.144164898501854	0.188972907495674	0	0	6.7758031442242	13.1233586314262	ADAMTS7
Nitrogen Compound Transport (GO:0071705)	1/163	0.151041964046623	0.196658664597617	0	0	6.43859649122807	12.1702194624229	SCAMP5
Regulation Of Cytokine Production (GO:0001817)	1/167	0.154460778527794	0.198446298241007	0	0	6.28218135700698	11.7339530458559	SCAMP5
Membrane Organization (GO:0061024)	1/167	0.154460778527794	0.198446298241007	0	0	6.28218135700698	11.7339530458559	ANK2
Metal Ion Transport (GO:0030001)	1/171	0.157866510962053	0.201487520569989	0	0	6.13312693498452	11.3217858725501	KCNK9
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	0.160412253740711	0.20339854395881	0	0	6.02585944630362	11.0273721480179	PLD1
Extracellular Matrix Organization (GO:0030198)	1/176	0.162105352128227	0.204210638395299	0	0	5.95639097744361	10.8377059982743	ADAMTS7
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	1/190	0.173866541257854	0.21690170359344	0	0	5.51127819548872	9.64180086478707	ANK2
Protein Localization To Membrane (GO:0072657)	1/192	0.175533852908093	0.21690170359344	0	0	5.45301736015431	9.48783229076986	ANK2
Neuron Projection Development (GO:0031175)	1/192	0.175533852908093	0.21690170359344	0	0	5.45301736015431	9.48783229076986	PPP1R9A
Regulation Of Programmed Cell Death (GO:0043067)	1/195	0.178028827720883	0.21823034482651	0	0	5.36787845903418	9.26393718708641	KANK2
Positive Regulation Of Protein Metabolic Process (GO:0051247)	1/196	0.178858890862964	0.21823034482651	0	0	5.34008097165992	9.19112363627508	PLD1
Organic Substance Transport (GO:0071702)	1/201	0.182997275520081	0.221884196568098	0	0	5.20526315789474	8.84001521034017	SCAMP5
Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	0.187937184261133	0.226043217913642	0	0	5.052120592744	8.44536474974498	ADAMTS7
Protein Stabilization (GO:0050821)	1/208	0.188757738670154	0.226043217913642	0	0	5.02745995423341	8.38223819217373	ANK2
Positive Regulation Of Cell Motility (GO:2000147)	1/221	0.199353523862425	0.237267384228899	0	0	4.72727272727273	7.62355704405173	MYLK
Protein Polyubiquitination (GO:0000209)	1/226	0.203393710207853	0.24059987670929	0	0	4.62105263157895	7.35954257568153	WSB2
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	1/231	0.207414523583631	0.243869197425603	0	0	4.51945080091533	7.10925862348963	PON1
Positive Regulation Of Signal Transduction (GO:0009967)	1/266	0.235025122191798	0.273923826411595	0	0	3.91559086395233	5.67002173483399	NETO1
Negative Regulation Of Signal Transduction (GO:0009968)	1/267	0.235800407271837	0.273923826411595	0	0	3.90067273446775	5.63557324466865	KANK2
Positive Regulation Of Cell Migration (GO:0030335)	1/272	0.239665649001301	0.27675676134674	0	0	3.8277335404933	5.4679573857901	MYLK
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	1/275	0.241975871583787	0.277771118859495	0	0	3.78524779101037	5.37095343159484	MYLK
Monoatomic Cation Transmembrane Transport (GO:0098655)	1/281	0.246576326489416	0.280698369051331	0	0	3.70300751879699	5.18452044026351	KCNK9
Central Nervous System Development (GO:0007417)	1/283	0.248103908200482	0.280698369051331	0	0	3.67637178051512	5.12452269722085	MSI2
Inorganic Cation Transmembrane Transport (GO:0098662)	1/284	0.248866595241386	0.280698369051331	0	0	3.663195090199	5.09491198849245	KCNK9
Cellular Response To Cytokine Stimulus (GO:0071345)	1/308	0.26695212348861	0.299356716513238	0	0	3.37270701182925	4.45428676209084	ADAMTS7
Protein Transport (GO:0015031)	1/313	0.270667507719537	0.301575048745334	0	0	3.31781376518219	4.33593176707365	SCAMP5
Supramolecular Fiber Organization (GO:0097435)	1/316	0.272888143851975	0.301575048745334	0	0	3.28571428571429	4.26713511950017	PPP1R9A
Negative Regulation Of DNA-templated Transcription (GO:0045892)	2/1025	0.27359385865556	0.301575048745334	0	0	2.05897686542848	2.66866161673334	KANK2;PAX9
Positive Regulation Of Cytokine Production (GO:0001819)	1/320	0.275839001865701	0.302332013344328	0	0	3.24385414948028	4.17788273375515	SCAMP5
Proteolysis (GO:0006508)	1/330	0.283166454237907	0.308619618663786	0	0	3.14365701487762	3.96641611311625	ADAMTS7
Protein Localization (GO:0008104)	1/351	0.2983254853342	0.323324827680641	0	0	2.95187969924812	3.57050558791059	ANK2
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	1/364	0.307556496462535	0.33147755729851	0	0	2.84428012179208	3.35368068053002	ANK2
Negative Regulation Of Cell Population Proliferation (GO:0008285)	1/379	0.318064298808332	0.340516730001613	0	0	2.72932330827068	3.1264445416874	KANK2
Negative Regulation Of Programmed Cell Death (GO:0043069)	1/381	0.31945383948605	0.340516730001613	0	0	2.71468144044321	3.09783834652431	KANK2
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	1/387	0.323606340724513	0.343058087981178	0	0	2.67166621216253	3.01424729047918	SCAMP5
Phosphorylation (GO:0016310)	1/429	0.352007029159232	0.368612019755017	0	0	2.40432857845548	2.5103694091759	DGKH
Nervous System Development (GO:0007399)	1/433	0.354651958137912	0.368612019755017	0	0	2.38157894736842	2.4687884865052	MSI2
Protein Ubiquitination (GO:0016567)	1/434	0.355311586052516	0.368612019755017	0	0	2.37595721405129	2.45854588425293	WSB2
Regulation Of Cell Migration (GO:0030334)	1/434	0.355311586052516	0.368612019755017	0	0	2.37595721405129	2.45854588425293	MYLK
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	1/456	0.369662381315506	0.381460116889406	0	0	2.25853094274147	2.24761133599985	PAX9
Negative Regulation Of Cellular Process (GO:0048523)	1/537	0.419927494033212	0.431036686997054	0	0	1.90926944226237	1.65662195691449	KANK2
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	0.540819003201693	0.550766778169791	0	0	1.32739328636552	0.815909648758141	KANK2
Regulation Of Cell Population Proliferation (GO:0042127)	1/766	0.542249766136237	0.550766778169791	0	0	1.32198142414861	0.809090388107767	KANK2
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	2/2028	0.616311377590634	0.62273128777387	0	0	0.984644071514753	0.476570645219148	KANK2;PAX9
