Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Response To Lipopolysaccharide (GO:0032496)	2/159	0.0108632827727134	0.0648893646818168	0	0	14.0290162774239	63.4443564544221	CD274;NUGGC
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.010947779702856	0.0648893646818168	0	0	105.105263157895	474.510177076512	CD274
Regulation Of T Cell Apoptotic Process (GO:0070232)	1/11	0.010947779702856	0.0648893646818168	0	0	105.105263157895	474.510177076512	CD274
Isotype Switching (GO:0045190)	1/11	0.010947779702856	0.0648893646818168	0	0	105.105263157895	474.510177076512	CCR6
Regulation Of Lymphocyte Migration (GO:2000401)	1/12	0.0119373705403343	0.0648893646818168	0	0	95.5454545454545	423.083051849273	CCR6
Base-Excision Repair, Gap-Filling (GO:0006287)	1/12	0.0119373705403343	0.0648893646818168	0	0	95.5454545454545	423.083051849273	LIG1
V(D)J Recombination (GO:0033151)	1/12	0.0119373705403343	0.0648893646818168	0	0	95.5454545454545	423.083051849273	LIG1
T Cell Differentiation In Thymus (GO:0033077)	1/13	0.0129260209528939	0.0648893646818168	0	0	87.5789473684211	380.838179873743	CCR6
Regulation Of Transposition (GO:0010528)	1/14	0.01391373176082	0.0648893646818168	0	0	80.8380566801619	345.572913330578	MYBL1
Dendritic Cell Chemotaxis (GO:0002407)	1/15	0.0149005037888986	0.0648893646818168	0	0	75.0601503759399	315.730033295706	CCR6
Regulation Of Multicellular Organism Growth (GO:0040014)	1/15	0.0149005037888986	0.0648893646818168	0	0	75.0601503759399	315.730033295706	PTCH1
Cellular Response To Sterol (GO:0036315)	1/15	0.0149005037888986	0.0648893646818168	0	0	75.0601503759399	315.730033295706	PTCH1
Regulation Of Golgi Organization (GO:1903358)	1/16	0.0158863378646896	0.0648893646818168	0	0	70.0526315789474	290.178721072392	USP6NL
Male Meiosis I (GO:0007141)	1/16	0.0158863378646896	0.0648893646818168	0	0	70.0526315789474	290.178721072392	MYBL1
Negative Regulation Of Interleukin-10 Production (GO:0032693)	1/16	0.0158863378646896	0.0648893646818168	0	0	70.0526315789474	290.178721072392	CD274
Pharyngeal System Development (GO:0060037)	1/16	0.0158863378646896	0.0648893646818168	0	0	70.0526315789474	290.178721072392	PTCH1
Regulation Of DNA-templated DNA Replication (GO:0090329)	1/17	0.0168712348172724	0.0648893646818168	0	0	65.6710526315789	268.078771560398	NUGGC
Cell Migration Involved In Sprouting Angiogenesis (GO:0002042)	1/17	0.0168712348172724	0.0648893646818168	0	0	65.6710526315789	268.078771560398	EGR3
Neural Tube Development (GO:0021915)	1/17	0.0168712348172724	0.0648893646818168	0	0	65.6710526315789	268.078771560398	PTCH1
Embryonic Axis Specification (GO:0000578)	1/17	0.0168712348172724	0.0648893646818168	0	0	65.6710526315789	268.078771560398	PTCH1
T Cell Migration (GO:0072678)	1/17	0.0168712348172724	0.0648893646818168	0	0	65.6710526315789	268.078771560398	CCR6
Response To Cholesterol (GO:0070723)	1/18	0.0178551954764704	0.065323885889526	0	0	61.8049535603715	248.793414712821	PTCH1
Dendritic Cell Migration (GO:0036336)	1/18	0.0178551954764704	0.065323885889526	0	0	61.8049535603715	248.793414712821	CCR6
Cilium-Dependent Cell Motility (GO:0060285)	1/20	0.0198203112382321	0.0660677041274403	0	0	55.2936288088643	216.808975250484	DNAH3
Response To Fibroblast Growth Factor (GO:0071774)	1/20	0.0198203112382321	0.0660677041274403	0	0	55.2936288088643	216.808975250484	EGR3
Peripheral Nervous System Development (GO:0007422)	1/20	0.0198203112382321	0.0660677041274403	0	0	55.2936288088643	216.808975250484	ADGRB2
Limb Morphogenesis (GO:0035108)	1/20	0.0198203112382321	0.0660677041274403	0	0	55.2936288088643	216.808975250484	PTCH1
Cellular Response To Lipid (GO:0071396)	2/228	0.0214791585202303	0.0680677869216378	0	0	9.71189773844641	37.3002155090206	CD274;NUGGC
Positive Regulation Of Cholesterol Efflux (GO:0010875)	1/22	0.0217816918149241	0.0680677869216378	0	0	50.0225563909774	191.420590566052	PTCH1
Blood Vessel Endothelial Cell Migration (GO:0043534)	1/22	0.0217816918149241	0.0680677869216378	0	0	50.0225563909774	191.420590566052	EGR3
Regulation Of T Cell Migration (GO:2000404)	1/23	0.0227609834903901	0.0696764800726228	0	0	47.7464114832536	180.610706872738	CCR6
Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)	1/25	0.0247167737784927	0.0699531333353567	0	0	43.7631578947368	161.935638794938	PTCH1
Negative Regulation Of Transposition (GO:0010529)	1/25	0.0247167737784927	0.0699531333353567	0	0	43.7631578947368	161.935638794938	MYBL1
Metanephros Development (GO:0001656)	1/25	0.0247167737784927	0.0699531333353567	0	0	43.7631578947368	161.935638794938	PTCH1
Mismatch Repair (GO:0006298)	1/25	0.0247167737784927	0.0699531333353567	0	0	43.7631578947368	161.935638794938	LIG1
Meiosis I (GO:0007127)	1/26	0.0256932740553108	0.0713702057091968	0	0	42.0105263157895	153.822635691485	MYBL1
Dorsal/Ventral Pattern Formation (GO:0009953)	1/27	0.0266688455361458	0.0727332150985796	0	0	40.3927125506073	146.393661234119	PTCH1
Negative Regulation Of Type II Interferon Production (GO:0032689)	1/28	0.0276434890482457	0.072746023811173	0	0	38.8947368421053	139.5685145544	CD274
Limb Development (GO:0060173)	1/28	0.0276434890482457	0.072746023811173	0	0	38.8947368421053	139.5685145544	PTCH1
Negative Regulation Of Developmental Growth (GO:0048640)	1/31	0.0305618601074185	0.076072521366139	0	0	35	122.080085720138	PTCH1
Positive Regulation Of Cholesterol Transport (GO:0032376)	1/31	0.0305618601074185	0.076072521366139	0	0	35	122.080085720138	PTCH1
Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	1/31	0.0305618601074185	0.076072521366139	0	0	35	122.080085720138	CCR6
Regulation Of Cholesterol Efflux (GO:0010874)	1/32	0.0315328000758389	0.076072521366139	0	0	33.8692699490662	117.076819992966	PTCH1
Negative Regulation Of Osteoblast Differentiation (GO:0045668)	1/32	0.0315328000758389	0.076072521366139	0	0	33.8692699490662	117.076819992966	PTCH1
Regulation Of Activated T Cell Proliferation (GO:0046006)	1/33	0.0325028162269628	0.076072521366139	0	0	32.8092105263158	112.418415330875	CD274
Embryonic Limb Morphogenesis (GO:0030326)	1/34	0.0334719094011011	0.076072521366139	0	0	31.8133971291866	108.071659909081	PTCH1
Smoothened Signaling Pathway (GO:0007224)	1/34	0.0334719094011011	0.076072521366139	0	0	31.8133971291866	108.071659909081	PTCH1
Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924)	1/34	0.0334719094011011	0.076072521366139	0	0	31.8133971291866	108.071659909081	EGR3
Negative Regulation Of T Cell Proliferation (GO:0042130)	1/36	0.0354073301248565	0.0781044046871835	0	0	29.9924812030075	100.199973367323	CD274
Base-Excision Repair (GO:0006284)	1/36	0.0354073301248565	0.0781044046871835	0	0	29.9924812030075	100.199973367323	LIG1
Muscle Tissue Development (GO:0060537)	1/37	0.0363736593292806	0.0790731724549579	0	0	29.1578947368421	96.6266509340829	PTCH1
Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	1/39	0.0383035595748703	0.082079056231865	0	0	27.6204986149584	90.1039343967808	CD274
Endothelial Cell Migration (GO:0043542)	1/40	0.039267132268101	0.0829587301438754	0	0	26.9109311740891	87.1205723383493	EGR3
Lymphocyte Migration (GO:0072676)	1/41	0.0402297877766736	0.0838120578680701	0	0	26.2368421052632	84.3028454099992	CCR6
Ephrin Receptor Signaling Pathway (GO:0048013)	1/43	0.0421523505298068	0.0866144188968634	0	0	24.984962406015	79.1140047439502	KALRN
Regulation Of Interleukin-10 Production (GO:0032653)	1/46	0.0450293363875486	0.0912756818666526	0	0	23.3157894736842	72.2892315410458	CD274
Cellular Defense Response (GO:0006968)	1/48	0.0469427643840033	0.09330801052484	0	0	22.3213885778275	68.277248167224	CCR6
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	1/49	0.0478981120694179	0.09330801052484	0	0	21.8552631578947	66.4111333354799	CD274
Negative Regulation Of T Cell Activation (GO:0050868)	1/49	0.0478981120694179	0.09330801052484	0	0	21.8552631578947	66.4111333354799	CD274
Regulation Of Smoothened Signaling Pathway (GO:0008589)	1/51	0.0498060789247287	0.0957809210090936	0	0	20.9789473684211	62.9288330908361	PTCH1
Sprouting Angiogenesis (GO:0002040)	1/52	0.0507586997365512	0.0963772779807933	0	0	20.5665634674923	61.302185054186	EGR3
Cellular Response To Alcohol (GO:0097306)	1/53	0.0517104132281891	0.0969570248028545	0	0	20.17004048583	59.7455982870142	PTCH1
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	1/54	0.0526612202157059	0.0975207781772332	0	0	19.7884806355511	58.2548323012124	CCR6
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	1/55	0.0536111215176	0.0980691247273171	0	0	19.4210526315789	56.8259755572198	EGR3
Negative Regulation Of Programmed Cell Death (GO:0043069)	2/381	0.0548745847044456	0.0991709362128534	0	0	5.74640867780709	16.6801290611532	EGR3;NUGGC
Muscle Organ Development (GO:0007517)	1/58	0.0564553994621354	0.100813213325242	0	0	18.3961218836565	52.8760530174289	EGR3
Chordate Embryonic Development (GO:0043009)	1/59	0.0574016861834188	0.101297093264857	0	0	18.0780399274047	51.6612820658813	PTCH1
Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	0.0614090527106278	0.107108812867374	0	0	5.38393839383938	15.0222542269813	CD274;NUGGC
Vesicle-Mediated Transport (GO:0016192)	2/411	0.0627473863147602	0.107489490524876	0	0	5.31676174952459	14.7201904998355	USP6NL;KALRN
Positive Regulation Of T Cell Proliferation (GO:0042102)	1/65	0.0630605011079274	0.107489490524876	0	0	16.3782894736842	45.2640345973959	CD274
Regulation Of Cilium Assembly (GO:1902017)	1/71	0.0686870333104677	0.114592402805303	0	0	14.9699248120301	40.092375405172	USP6NL
Nervous System Development (GO:0007399)	2/433	0.068755441683182	0.114592402805303	0	0	5.03970095385409	13.492284338654	ADGRB2;KALRN
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.0696216623496152	0.11476098189497	0	0	14.7583395107487	39.3262450348165	CCR6
Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	1/74	0.0714882479432861	0.116556925994488	0	0	14.352559480894	37.8652411529557	CD274
Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	0.0724202061022377	0.116806784035867	0	0	14.1578947368421	37.1682953065987	USP6NL
Regulation Of T Cell Proliferation (GO:0042129)	1/77	0.0742814572247087	0.117286511407435	0	0	13.7839335180055	35.8367650118558	CD274
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	1/77	0.0742814572247087	0.117286511407435	0	0	13.7839335180055	35.8367650118558	EGR3
Regulation Of Organelle Assembly (GO:1902115)	1/80	0.0770666828500711	0.120416691953236	0	0	13.2584943371086	33.9826376278017	USP6NL
Calcium-Mediated Signaling (GO:0019722)	1/85	0.0816910427282764	0.125037310298382	0	0	12.4661654135338	31.2253872490644	CCR6
Regulation Of Osteoblast Differentiation (GO:0045667)	1/85	0.0816910427282764	0.125037310298382	0	0	12.4661654135338	31.2253872490644	PTCH1
Negative Regulation Of Apoptotic Process (GO:0043066)	2/482	0.0827940049398318	0.125301924488883	0	0	4.51388888888889	11.2459010820024	EGR3;NUGGC
Regulation Of Type II Interferon Production (GO:0032649)	1/87	0.0835346163259223	0.125301924488883	0	0	12.1750305997552	30.2244424378913	CD274
Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	0.0890442642622752	0.132243956825161	0	0	11.3775743707094	27.5180480573171	EGR3
Regulation Of Organelle Organization (GO:0033043)	1/100	0.0954324164624815	0.140341788915414	0	0	10.5693779904306	24.8310303892707	USP6NL
Activation Of GTPase Activity (GO:0090630)	1/102	0.0972497716409989	0.141625881030581	0	0	10.3590411672746	24.1414620651458	USP6NL
Positive Regulation Of T Cell Activation (GO:0050870)	1/107	0.101777996490172	0.146795187245441	0	0	9.86792452830189	22.5478260801039	CD274
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	1/110	0.104484565156629	0.149263664509471	0	0	9.594881699662	21.6721120487738	ADGRB2
Protein Maturation (GO:0051604)	1/117	0.110769793727799	0.155089243225006	0	0	9.01270417422868	19.830663463908	PTCH1
Protein Processing (GO:0016485)	1/117	0.110769793727799	0.155089243225006	0	0	9.01270417422868	19.830663463908	PTCH1
Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	1/118	0.111664255122004	0.155089243225006	0	0	8.93522267206478	19.5883190315039	KALRN
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	1/123	0.116123755882744	0.159326478919217	0	0	8.56686798964625	18.4453131497958	EGR3
Neuron Projection Guidance (GO:0097485)	1/124	0.117013100212596	0.159326478919217	0	0	8.49679075738126	18.2296044222172	KALRN
Response To Cytokine (GO:0034097)	1/125	0.117901594400221	0.159326478919217	0	0	8.42784380305603	18.0179289692399	CD274
Golgi Organization (GO:0007030)	1/130	0.122331340101836	0.162386734648455	0	0	8.09914320685434	17.0164781654488	USP6NL
Regulation Of Cell Cycle Process (GO:0010564)	1/130	0.122331340101836	0.162386734648455	0	0	8.09914320685434	17.0164781654488	NUGGC
Protein Localization To Plasma Membrane (GO:0072659)	1/137	0.12849749305348	0.169075648754578	0	0	7.67956656346749	15.7572870452961	PTCH1
Protein Localization To Cell Periphery (GO:1990778)	1/142	0.132876667145655	0.173317391929115	0	0	7.4053751399776	14.9465196552204	PTCH1
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	1/149	0.138972403819006	0.178169748485905	0	0	7.05263157894737	13.9182266577843	PTCH1
Axon Guidance (GO:0007411)	1/149	0.138972403819006	0.178169748485905	0	0	7.05263157894737	13.9182266577843	KALRN
Epithelium Development (GO:0060429)	1/154	0.14330155356212	0.181720460296455	0	0	6.82043343653251	13.2507660639156	PTCH1
Cellular Response To Growth Factor Stimulus (GO:0071363)	1/155	0.144164898501854	0.181720460296455	0	0	6.7758031442242	13.1233586314262	EGR3
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	1/163	0.151041964046623	0.188802455058279	0	0	6.43859649122807	12.1702194624229	ADGRB2
Regulation Of Apoptotic Process (GO:0042981)	2/705	0.155572197455609	0.192006488145705	0	0	3.04678362573099	5.66898382465351	EGR3;NUGGC
Brain Development (GO:0007420)	1/169	0.156165277025173	0.192006488145705	0	0	6.20676691729323	11.5249753448422	PTCH1
Positive Regulation Of Hydrolase Activity (GO:0051345)	1/176	0.162105352128227	0.197689453814911	0	0	5.95639097744361	10.8377059982743	USP6NL
Negative Regulation Of Cytokine Production (GO:0001818)	1/178	0.163795206668992	0.198139362906039	0	0	5.88849241748439	10.6530975816179	CD274
Axonogenesis (GO:0007409)	1/188	0.172196026752203	0.206635232102644	0	0	5.5707852518998	9.79968956082028	KALRN
Protein Localization To Membrane (GO:0072657)	1/192	0.175533852908093	0.208306664741427	0	0	5.45301736015431	9.48783229076986	PTCH1
Regulation Of Signal Transduction (GO:0009966)	1/193	0.176366309481075	0.208306664741427	0	0	5.42434210526316	9.41227580192371	PTCH1
Endomembrane System Organization (GO:0010256)	1/196	0.178858890862964	0.209600262730036	0	0	5.34008097165992	9.19112363627508	USP6NL
Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	0.187937184261133	0.218531609605968	0	0	5.052120592744	8.44536474974498	PTCH1
Regulation Of GTPase Activity (GO:0043087)	1/214	0.193664548135628	0.223459094002647	0	0	4.88435878428466	8.01829892083201	USP6NL
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	1/231	0.207414523583631	0.237497546088127	0	0	4.51945080091533	7.10925862348963	PTCH1
Positive Regulation Of GTPase Activity (GO:0043547)	1/234	0.209817749272962	0.238429260537457	0	0	4.46058278744071	6.9652713280317	USP6NL
Negative Regulation Of Signal Transduction (GO:0009968)	1/267	0.235800407271837	0.2659403089532	0	0	3.90067273446775	5.63557324466865	PTCH1
Central Nervous System Development (GO:0007417)	1/283	0.248103908200482	0.276518439157096	0	0	3.67637178051512	5.12452269722085	PTCH1
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	1/284	0.248866595241386	0.276518439157096	0	0	3.663195090199	5.09491198849245	KALRN
DNA Metabolic Process (GO:0006259)	1/288	0.25191000021057	0.277841911996953	0	0	3.61140656519347	4.97898627226984	LIG1
DNA Repair (GO:0006281)	1/291	0.254184862323452	0.278304593784801	0	0	3.57350272232305	4.89460335187553	LIG1
Regulation Of Intracellular Signal Transduction (GO:1902531)	1/297	0.258714886402526	0.281211833046224	0	0	3.5	4.73210026917536	KALRN
Positive Regulation Of Cytokine Production (GO:0001819)	1/320	0.275839001865701	0.297667987624858	0	0	3.24385414948028	4.17788273375515	CD274
Proteolysis (GO:0006508)	1/330	0.283166454237907	0.303392629540614	0	0	3.14365701487762	3.96641611311625	PTCH1
DNA Damage Response (GO:0006974)	1/384	0.321533108141076	0.342056498022421	0	0	2.69300535935138	3.05563135073167	LIG1
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	3/2028	0.331052529675709	0.349703376418002	0	0	1.56470588235294	1.72974826781065	EGR3;PTCH1;MYBL1
Organelle Organization (GO:0006996)	1/418	0.344680271361955	0.361552732197855	0	0	2.46914047709201	2.62997545152422	USP6NL
Negative Regulation Of Cellular Process (GO:0048523)	1/537	0.419927494033212	0.437424472951263	0	0	1.90926944226237	1.65662195691449	MYBL1
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)	1/557	0.431739060722593	0.446626614540613	0	0	1.83869746308217	1.5443843298739	MYBL1
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	0.540819003201693	0.55563596219352	0	0	1.32739328636552	0.815909648758141	PTCH1
Regulation Of DNA-templated Transcription (GO:0006355)	2/1922	0.585698119430322	0.597651142275839	0	0	1.04513888888889	0.559097860369009	EGR3;MYBL1
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	1/938	0.617556636449859	0.625901996401885	0	0	1.06965118238499	0.51555528575823	MYBL1
Negative Regulation Of DNA-templated Transcription (GO:0045892)	1/1025	0.651009351938918	0.655378542220387	0	0	0.974300986842105	0.418200451288228	PTCH1
Positive Regulation Of DNA-templated Transcription (GO:0045893)	1/1243	0.72305373713085	0.72305373713085	0	0	0.794050343249428	0.257488081982422	MYBL1
