Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Innate Immune System R-HSA-168249	2/1035	0.277373380690232	0.33831761631589	0	0	2.0379692373884	2.61347286972281	FGL2;CCR6
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	1/327	0.28097564744879	0.33831761631589	0	0	3.1730707135938	4.02817290084005	CCR6
Immune System R-HSA-168256	3/1943	0.306825840794023	0.362054492136947	0	0	1.64099454214676	1.93879400403303	CD274;FGL2;CCR6
RHO GTPase Cycle R-HSA-9012999	1/441	0.35991107920622	0.416367719081706	0	0	2.33732057416268	2.38850387512276	KALRN
Neutrophil Degranulation R-HSA-6798695	1/468	0.377361640688925	0.428160323089358	0	0	2.19914346895075	2.14317810941524	FGL2
Axon Guidance R-HSA-422475	1/519	0.409097998989335	0.455410980006995	0	0	1.97744360902256	1.76744017606306	KALRN
Nervous System Development R-HSA-9675108	1/545	0.424679838738255	0.464002046028834	0	0	1.88041795665635	1.61042700969717	KALRN
Membrane Trafficking R-HSA-199991	1/599	0.455803883937055	0.488953257314295	0	0	1.70586164407675	1.34028294042391	USP6NL
Vesicle-mediated Transport R-HSA-5653656	1/637	0.476739783674928	0.502279414943228	0	0	1.60079443892751	1.18584365015043	USP6NL
Adaptive Immune System R-HSA-1280218	1/733	0.526275763385858	0.544741579645011	0	0	1.3839516824849	0.888400018606049	CD274
Developmental Biology R-HSA-1266738	1/1073	0.668256222226834	0.679777881230744	0	0	0.928318931657502	0.374190148784919	KALRN
Gene Expression (Transcription) R-HSA-74160	1/1449	0.777962616558206	0.777962616558206	0	0	0.673596975865077	0.169124577672406	MYBL1
