X	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.name
ENSG00000066084	696.222123915482	0.779125677069805	0.154153797040217	5.05421009426409	4.32175668158505e-07	0.000133351126838523	DIP2B
ENSG00000144711	2521.79900014784	0.735605450342007	0.145530179474978	5.05465912978198	4.31160137290932e-07	0.000133351126838523	IQSEC1
ENSG00000168612	73.1831240779615	0.833070864165758	0.16601332733147	5.0180963032107	5.21860170823159e-07	0.000155060119275141	ZSWIM1
ENSG00000166716	925.728979148251	0.603369130576143	0.12099012628303	4.9869286784997	6.13466987069124e-07	0.00017576924656293	ZNF592
ENSG00000140455	350.67422568994	0.527385467743451	0.10626714145341	4.96282727219748	6.94743630914687e-07	0.000192192440655623	USP3
ENSG00000211965	41.0725451708044	2.08043095641557	0.420346045378379	4.94932919980928	7.44696963635195e-07	0.000193891341225407	IGHV3-49
ENSG00000245848	136.11061477032	0.957962773182264	0.193665062313185	4.9464924738624	7.55626477296981e-07	0.000193891341225407	CEBPA
ENSG00000179921	237.757980240307	1.14699232086823	0.233419060316938	4.91387601042878	8.9293232220688e-07	0.000213837300146409	GPBAR1
ENSG00000198113	293.632289106671	1.11948625033593	0.232170776906663	4.82182238975746	1.42252581171448e-06	0.000300321403275775	TOR4A
ENSG00000121807	814.340379641147	1.42360130880423	0.29551608584573	4.81733948502349	1.45485042064682e-06	0.000301026775181598	CCR2
ENSG00000196730	367.878670313348	0.831725987185215	0.172694439369836	4.81617121095614	1.46338974535149e-06	0.000301026775181598	DAPK1
ENSG00000114853	78.2059625912224	0.993854525932255	0.20815970315025	4.77448089563661	1.80171384961979e-06	0.000345765703942304	ZBTB47
ENSG00000197063	117.403540171766	0.968038483713805	0.202666570469519	4.77650794342225	1.78365510733235e-06	0.000345765703942304	MAFG
ENSG00000033627	440.252178860148	0.883105891052398	0.185167327205196	4.76923172344423	1.84929840617808e-06	0.00034908226973091	ATP6V0A1
ENSG00000159339	965.281302747164	1.00997870636174	0.212130237614172	4.76112560717873	1.92516175275443e-06	0.000359176980499358	PADI4
ENSG00000172725	777.070274388641	0.825528945301343	0.173605928050134	4.7551886883894	1.98261155379709e-06	0.000361488663416753	CORO1B
ENSG00000160179	326.261969461714	1.2815142520833	0.271188801553307	4.72554266526892	2.29501640190722e-06	0.000413747619871926	ABCG1
ENSG00000132205	738.436929467659	1.04829027526571	0.221984514001478	4.72235768328747	2.33126215513128e-06	0.000415612236434237	EMILIN2
ENSG00000170837	270.024034245009	1.02252883437612	0.217278352259698	4.70607782018688	2.52528152794167e-06	0.000445254308965099	GPR27
ENSG00000186407	968.599238529829	1.38802865726819	0.295416785746788	4.69854363136263	2.6202321727688e-06	0.000452060486151349	CD300E
ENSG00000126003	350.11710379615	0.72544953354186	0.15471306188363	4.68899991189831	2.74543506869606e-06	0.000466835613036773	PLAGL2
ENSG00000185670	31.7436541667736	1.10886777356159	0.236718090936699	4.68433895007253	2.80864900778114e-06	0.000466835613036773	ZBTB3
ENSG00000205730	51.5887303487242	1.54804801489199	0.330356961536431	4.68598575217637	2.78615646700995e-06	0.000466835613036773	ITPRIPL2
ENSG00000211893	1243.63702161996	1.49483276290335	0.319323612196484	4.68124719190373	2.85134871159886e-06	0.000466835613036773	IGHG2
ENSG00000175538	402.804976307068	0.901962717949768	0.193568603749114	4.65965399594869	3.16741355803537e-06	0.000509751509616527	KCNE3
ENSG00000211653	155.564346550303	1.46368499290002	0.314661924360087	4.65161139491741	3.29351284282718e-06	0.00051197595478505	IGLV1-40
ENSG00000213694	96.0316824861546	1.14313065249805	0.245936192347538	4.64807819291055	3.35041914941915e-06	0.00051197595478505	S1PR3
ENSG00000104142	379.387046300375	0.732449708314703	0.158410567257886	4.62374272748044	3.7687726017656e-06	0.000549726876321173	VPS18
ENSG00000160712	3399.43829078701	0.831473811271024	0.179728087084451	4.62628754781287	3.7227836013268e-06	0.000549726876321173	IL6R
ENSG00000186529	1006.7675494766	0.845273955685422	0.182968608309288	4.61977583748455	3.84154855107608e-06	0.000555294112630772	CYP4F3
ENSG00000177302	419.936852757283	0.502730167288401	0.109121530965874	4.60706666080063	4.08389109769353e-06	0.000574789760197304	TOP3A
ENSG00000162711	357.112082716828	0.801790399742306	0.174315259299674	4.59965698335055	4.23187185856708e-06	0.000581373180460025	NLRP3
ENSG00000142405	802.016950486881	0.757426499754879	0.16485907031129	4.59438779027864	4.34021596326463e-06	0.000590159026530348	NLRP12
ENSG00000051382	255.509728377214	0.610421916542497	0.133126595776895	4.58527398661566	4.53391488625521e-06	0.000606222202916373	PIK3CB
ENSG00000101413	166.094684597953	0.545995104629821	0.119073635539962	4.58535680172946	4.53211807085026e-06	0.000606222202916373	RPRD1B
ENSG00000101152	1356.09799446797	0.731732448385625	0.16052610973214	4.55833913627273	5.15597335192142e-06	0.000667158003480478	DNAJC5
ENSG00000132825	188.640944274356	1.05899842678478	0.23263421949989	4.55220400963101	5.30868192425182e-06	0.000673703877841267	PPP1R3D
ENSG00000197355	131.867261342779	0.917868482273808	0.201532000371715	4.55445527549396	5.25214971114089e-06	0.000673703877841267	UAP1L1
ENSG00000178695	1046.67663653144	0.94637463504993	0.208632570750353	4.53608289274424	5.73086630441952e-06	0.000712804262437297	KCTD12
ENSG00000237649	16.0874816659492	1.55358399802605	0.342943332601791	4.5301478417427	5.89424259189411e-06	0.000727485556822623	KIFC1
ENSG00000197321	737.81553424331	0.607765499706289	0.134232137896314	4.52771973412022	5.96235882581995e-06	0.000730275170689168	SVIL
ENSG00000140090	253.833749153397	0.957909965181415	0.212356279118773	4.5108624485064	6.45645794242946e-06	0.000772916676573446	SLC24A4
ENSG00000116990	159.804819143489	0.824769418157586	0.183463805313997	4.49554295871056	6.93926460161377e-06	0.000812704383451773	MYCL
ENSG00000171608	4737.53279057215	0.665125629583151	0.148109408665473	4.49077229850694	7.09653857952217e-06	0.000819165190708153	PIK3CD
ENSG00000197629	3934.13874743117	0.894719474234452	0.199176914581089	4.4920842162669	7.05295211348175e-06	0.000819165190708153	MPEG1
ENSG00000136205	230.711337645059	1.18597942583754	0.26473715182462	4.47983752058801	7.4699880573667e-06	0.000844056044932737	TNS3
ENSG00000164300	199.785778207207	0.663294139649843	0.148034282310918	4.48067926763558	7.44058536048078e-06	0.000844056044932737	SERINC5
ENSG00000121210	482.091537502513	0.577427264489129	0.129283920676253	4.46635019628696	7.95653298483728e-06	0.000869184530116617	TMEM131L
ENSG00000135677	2124.519771155	0.973789929548615	0.218001360795533	4.46689839914323	7.93617968100285e-06	0.000869184530116617	GNS
ENSG00000177575	453.385378445134	1.20119995657629	0.268609459848125	4.47191977994915	7.75205092148722e-06	0.000869184530116617	CD163
ENSG00000108405	366.986962794797	0.78022521662647	0.174880371701887	4.46147963338329	8.13956832425554e-06	0.000874234546101652	P2RX1
ENSG00000170525	624.05486576565	1.28806740850158	0.289358397565704	4.45146026290495	8.52883169497236e-06	0.000898578548979647	PFKFB3
ENSG00000278196	55.9071426290111	1.71091583505702	0.385700684985477	4.43586413418333	9.17036753038213e-06	0.000955445110551826	IGLV2-8
ENSG00000085185	181.864394429549	0.986671954459637	0.223050235621476	4.4235414130387	9.7096009299039e-06	0.000992296477199414	BCORL1
ENSG00000180061	59.4673238361185	1.89434666884195	0.428184353791807	4.42413799585732	9.68281160699406e-06	0.000992296477199414	TMEM150B
ENSG00000211673	62.1027497557523	1.46937180885027	0.332712913178626	4.41633537698429	1.00388289619988e-05	0.0010194494347802	IGLV3-1
ENSG00000030582	8062.91966533293	1.19868925033089	0.271973568438952	4.40737405921835	1.04631402046409e-05	0.00104273965579791	GRN
ENSG00000087237	20.7987638749157	1.53698324771316	0.350139788792604	4.38962750566905	1.13544987106713e-05	0.00111768669823755	CETP
ENSG00000211896	1425.42746279541	2.09186990332553	0.478176809034018	4.37467870420439	1.21611463154307e-05	0.00118979019897004	IGHG1
ENSG00000088888	623.404744580191	0.599393205298622	0.137441865323814	4.36106716018767	1.29429628025522e-05	0.00124353196507156	MAVS
ENSG00000160209	588.494261384929	0.636636111822899	0.145941294938491	4.36227533880124	1.28716735054969e-05	0.00124353196507156	PDXK
ENSG00000198853	49.9026851817646	1.2199250765067	0.279955616021723	4.35756600936356	1.3151684041948e-05	0.00125606410983962	RUSC2
ENSG00000180263	34.7101934292406	0.934646489200692	0.215049575308991	4.34619081603746	1.38522076173319e-05	0.0012997583112286	FGD6
ENSG00000035862	1061.822583487	0.831224777421749	0.191383565846963	4.34324009871581	1.40396549265594e-05	0.00130211712888234	TIMP2
ENSG00000224373	82.9964845214994	1.61431521840428	0.371652745813488	4.34361170901832	1.4015915541891e-05	0.00130211712888234	IGHV4-59
ENSG00000211663	92.0571310753834	1.42252509280655	0.327763253605923	4.3400993770854	1.42418294046306e-05	0.00131327674021436	IGLV3-19
ENSG00000107882	203.860647662752	0.666762300503661	0.154192073953694	4.32423200108131	1.53064151038784e-05	0.00137972713675128	SUFU
ENSG00000147416	4018.7769567524	0.630250228333397	0.14574383538161	4.32436971816458	1.52968571235925e-05	0.00137972713675128	ATP6V1B2
ENSG00000084234	3895.49598084832	0.63800109964643	0.147690425369271	4.31985416827959	1.56132343866301e-05	0.001391746365186	APLP2
ENSG00000136830	319.02701933567	1.15706827724817	0.26851691645999	4.30910756946884	1.63914632870819e-05	0.00144859159238256	NIBAN2
ENSG00000140548	397.112045440287	0.673973025566593	0.156449681934151	4.30792199277379	1.64795480656087e-05	0.00144859159238256	ZNF710
ENSG00000162512	47.4473116987263	2.94577646039511	0.683894442173369	4.3073554612224	1.65217987788102e-05	0.00144859159238256	SDC3
ENSG00000196782	202.41548052018	0.61919675792391	0.143860952862741	4.30413357900315	1.67640498285788e-05	0.00146184336684536	MAML3
ENSG00000180535	17.067786569238	1.89430169097973	0.440798395672297	4.29743327012471	1.72787252891279e-05	0.00149857917440031	BHLHA15
ENSG00000100985	1054.96269391502	1.48249778736445	0.346063862091055	4.28388499858555	1.83657867495793e-05	0.00157582378821925	MMP9
ENSG00000132334	1349.06785446918	0.644894796243185	0.151262782464174	4.26340693816026	2.0133337292378e-05	0.00170920315796934	PTPRE
ENSG00000136295	722.098387018917	0.949720269468248	0.223048695784963	4.25790550411402	2.06351133466917e-05	0.00173345755836475	TTYH3
ENSG00000141367	1257.67264919732	0.527155362873189	0.123798564947636	4.25817022270141	2.06106985814876e-05	0.00173345755836475	CLTC
ENSG00000171848	45.1683423067356	1.38714823124039	0.325906921849483	4.25627115671091	2.07864586748796e-05	0.00173707671582523	RRM2
ENSG00000196664	138.09851860155	1.30101497589663	0.305963389920033	4.25219166331196	2.11688564758895e-05	0.00175986685054739	TLR7
ENSG00000132669	90.5491380971153	0.894442763927329	0.210461558326546	4.24991039237455	2.13856050859061e-05	0.00176872182269775	RIN2
ENSG00000204569	605.788144886821	0.612468670830216	0.144257783296576	4.24565425056516	2.17956504573212e-05	0.00179339082865497	PPP1R10
ENSG00000170776	2426.04893201803	0.817163476553784	0.192887775428147	4.23647105027755	2.2706018034185e-05	0.00184933025055075	AKAP13
ENSG00000155465	1213.88354949353	0.777218174675039	0.183576141474997	4.23376462992548	2.29811469225545e-05	0.00186228536551711	SLC7A7
ENSG00000170909	735.726043787609	1.19321783566851	0.282801302403869	4.21927984604707	2.45083911278756e-05	0.0019371287470284	OSCAR
ENSG00000187808	119.366085201727	1.22983607637195	0.291470008158916	4.21942581379218	2.44925298551107e-05	0.0019371287470284	SOWAHD
ENSG00000103994	1084.0299176562	0.643410027294908	0.152775936683272	4.21146183923451	2.53723419772609e-05	0.00197108542935244	ZNF106
ENSG00000105514	947.091670829583	0.726485398638499	0.172522738088934	4.21095449032347	2.54293975616052e-05	0.00197108542935244	RAB3D
ENSG00000174437	419.50380083852	0.683234865552107	0.16235518600363	4.20827250653287	2.57330421968764e-05	0.00197791844796211	ATP2A2
ENSG00000204131	1282.58307619893	0.649182446402934	0.154273398762158	4.20799989895713	2.57640982003167e-05	0.00197791844796211	NHSL2
ENSG00000072310	298.155079333231	0.721555697182641	0.171541871003298	4.2062949002624	2.59591452777749e-05	0.00198340231419952	SREBF1
ENSG00000101236	1269.24800268307	1.03829080682576	0.248017431193967	4.18636223199063	2.83460851429644e-05	0.0021329971933041	RNF24
ENSG00000156735	74.7841191703939	0.72376991540883	0.17304202779118	4.1826250226462	2.88162458297339e-05	0.0021329971933041	BAG4
ENSG00000163545	1119.95780944062	0.875443924850172	0.209288219016758	4.18295845300338	2.877399919661e-05	0.0021329971933041	NUAK2
ENSG00000183779	95.7296025931573	0.968405137066046	0.231488696764579	4.18337979608094	2.87206979617505e-05	0.0021329971933041	ZNF703
ENSG00000185339	129.816095605837	1.90868573750727	0.456460902456371	4.18148789356543	2.8960767392566e-05	0.0021329971933041	TCN2
ENSG00000186205	166.553532044795	1.06285378467044	0.25419021370744	4.18133243278096	2.89805788806665e-05	0.0021329971933041	MTARC1
ENSG00000111424	255.626632081117	0.784036613032874	0.187917691898853	4.17223415799979	3.01627422344036e-05	0.00218271858596569	VDR
ENSG00000174004	282.450302913752	0.73407240463104	0.175954232235678	4.17195082666614	3.02002820869046e-05	0.00218271858596569	NRROS
ENSG00000116584	1820.98570633836	0.631342086219274	0.151373146150748	4.1707667593203	3.03576455982944e-05	0.00218425302073827	ARHGEF2
ENSG00000020129	137.793689420913	0.600285961645202	0.144112992826032	4.16538404951347	3.10828870320715e-05	0.00221157117161752	NCDN
ENSG00000179562	318.749546802521	0.599597646371115	0.143913467927774	4.16637619122648	3.09479845771136e-05	0.00221157117161752	GCC1
ENSG00000135823	233.249024028448	0.524114220932937	0.126134157405537	4.1552124477103	3.24985432319981e-05	0.00227702675177908	STX6
ENSG00000211962	45.7984295713366	2.23156121347509	0.538854920962864	4.14130246688213	3.45339206237555e-05	0.00238834808796619	IGHV1-46
ENSG00000184988	64.2361837366037	1.0978935702448	0.265343834305609	4.13762608472862	3.50917623094635e-05	0.00241651212985126	TMEM106A
ENSG00000064932	2749.46568887343	1.13634011576948	0.275047387409937	4.13143395569088	3.60507273776622e-05	0.0024406494547451	SBNO2
ENSG00000145780	169.51228858586	0.86421884840321	0.209167890429431	4.13169940486051	3.60091121675729e-05	0.0024406494547451	FEM1C
ENSG00000149639	90.87274815193	1.04334485917286	0.252502408866753	4.13201942846986	3.59590018138605e-05	0.0024406494547451	SOGA1
ENSG00000171714	8.72763423019888	1.89703971246454	0.459569421141826	4.12786322412671	3.66149785485034e-05	0.0024581059866558	ANO5
ENSG00000211895	3933.73980952241	1.5871010959604	0.384418692204108	4.12857420345659	3.65019644306969e-05	0.0024581059866558	IGHA1
ENSG00000117984	2206.04285455484	0.939514841367179	0.227658458867787	4.12686111484575	3.67748336352133e-05	0.00245855085698749	CTSD
ENSG00000179104	33.1030722116025	0.815617267014253	0.198398179703976	4.11101184613291	3.93928987031934e-05	0.00254624737701211	TMTC2
ENSG00000213876	30.1123034641066	1.12930635458441	0.274679533625029	4.11135966222387	3.9333592511141e-05	0.00254624737701211	RPL7AP64
ENSG00000135709	1119.07822556466	0.656476082734302	0.159997505625378	4.10303948282413	4.0775763127639e-05	0.00259621872771019	KIAA0513
ENSG00000070413	1329.49980868961	0.730284215067189	0.17833804640123	4.0949434503963	4.22271443610278e-05	0.00267800209989206	DGCR2
ENSG00000105499	22.3350622781895	1.82678571967579	0.446335920723952	4.09284943213347	4.26104424101768e-05	0.00268111587635799	PLA2G4C
ENSG00000139132	159.6339383989	0.820150906313855	0.200342240501364	4.09374929750909	4.24453245071732e-05	0.00268111587635799	FGD4
ENSG00000167566	210.160963158849	0.902237915926588	0.220587080899859	4.09016662374793	4.31063398373745e-05	0.00270172352613544	NCKAP5L
ENSG00000170458	3917.77030873602	0.992197543723828	0.242708488159587	4.08802160669153	4.3506763995922e-05	0.00271621022690494	CD14
ENSG00000160685	2196.14761505457	0.754662540120328	0.184647700748699	4.08704000678247	4.36911800391606e-05	0.00271715109972221	ZBTB7B
ENSG00000143344	24.3907438348096	1.02452951427524	0.251372710023432	4.07573882693845	4.58684778958961e-05	0.00281015501331571	RGL1
ENSG00000170653	109.390756025632	0.648864636735448	0.159139298111955	4.07733755542248	4.55543350918876e-05	0.00281015501331571	ATF7
ENSG00000123384	1804.99086005861	1.17084981390227	0.289681979748758	4.04184552631735	5.30321651622434e-05	0.0031302118020155	LRP1
ENSG00000173614	60.614214292394	0.744761015725841	0.184269098546405	4.04170325681757	5.30643571298358e-05	0.0031302118020155	NMNAT1
ENSG00000187796	133.58777192112	0.725186473363033	0.179863858551134	4.0318632058973	5.53363948250879e-05	0.0032522800548298	CARD9
ENSG00000157450	332.699438975317	0.537162581690135	0.133340649379393	4.02849831758167	5.61342624360037e-05	0.00328591718971403	RNF111
ENSG00000285693	29.382491361652	1.31395834309426	0.326228125730919	4.02772857229987	5.63183064612875e-05	0.00328591718971403	AP002381.2
ENSG00000241878	1052.94369787717	0.74911894020519	0.186237171179426	4.02239217585339	5.76100295541992e-05	0.00334910479781568	PISD
ENSG00000198355	860.81804130546	0.91354090674	0.227193022929427	4.02099014732408	5.79540292200235e-05	0.00335694006799739	PIM3
ENSG00000117758	271.237198649692	0.509047044915628	0.126786019846638	4.01500926940823	5.94434585338796e-05	0.00341386407125388	STX12
ENSG00000148773	57.740121287986	1.34385477555102	0.334783965351029	4.01409540072193	5.96742088212485e-05	0.00341386407125388	MKI67
ENSG00000196588	1129.2050438979	0.573897440838159	0.142988952425171	4.01357888916972	5.98050020194141e-05	0.00341386407125388	MRTFA
ENSG00000211941	32.2552309675537	1.50084369314213	0.373785021115407	4.01525906164854	5.93805336109861e-05	0.00341386407125388	IGHV3-11
ENSG00000198517	117.418245329446	0.757093487532211	0.188764264384124	4.01078821779302	6.05163757088858e-05	0.00341974954462939	MAFK
ENSG00000179051	441.347183076135	0.557490129212859	0.139066803937527	4.00879371228882	6.10296991135495e-05	0.00343586499044527	RCC2
ENSG00000211947	65.210114585687	1.37398367215607	0.343271020994327	4.00262063536898	6.26447076434188e-05	0.00349004977131477	IGHV3-21
ENSG00000106829	749.262889205507	0.573610795607861	0.143532561247884	3.99638096485452	6.43181993850881e-05	0.00352154840400908	TLE4
ENSG00000121064	578.342860477051	0.854504100119456	0.21388867785927	3.99508804613624	6.46702149395517e-05	0.00352154840400908	SCPEP1
ENSG00000164715	369.693428181915	1.15891987360518	0.289976858099837	3.99659435307824	6.42602760513621e-05	0.00352154840400908	LMTK2
ENSG00000172197	136.225689393194	0.77203801472257	0.193207726295624	3.99589617622893	6.44499769395853e-05	0.00352154840400908	MBOAT1
ENSG00000172578	309.693952811725	0.686425020506822	0.171728662578304	3.99714881721524	6.41099998396036e-05	0.00352154840400908	KLHL6
ENSG00000075426	1547.57592687255	0.759262996675483	0.190111766654081	3.99377171670287	6.50304772395163e-05	0.00352504732198662	FOSL2
ENSG00000140199	1439.9845722002	0.598949929631012	0.15006475205627	3.99127657510421	6.57185840224535e-05	0.00355035246006824	SLC12A6
ENSG00000008083	660.681197852835	0.506825048072888	0.127111002095324	3.98726341322372	6.68398022765412e-05	0.00356025648661009	JARID2
ENSG00000089169	102.20689150985	1.59426595527612	0.399857480264982	3.98708548410704	6.68899297461807e-05	0.00356025648661009	RPH3A
ENSG00000159399	603.420282852454	0.703268211207733	0.176378602730186	3.98726489677182	6.68393844701802e-05	0.00356025648661009	HK2
ENSG00000037749	174.443956067741	0.677863967000482	0.170314788115411	3.98006523391931	6.88963596899258e-05	0.0036011215772504	MFAP3
ENSG00000071246	99.9887189862907	1.4268952704561	0.358534331119457	3.97980094681836	6.8972995639592e-05	0.0036011215772504	VASH1
ENSG00000197122	242.921776371976	1.05213738008189	0.264274174501376	3.98123419387091	6.85583588429175e-05	0.0036011215772504	SRC
ENSG00000067596	676.52538403401	0.526802661938016	0.13248514999006	3.9763147943565	6.99914619762003e-05	0.00362262260454237	DHX8
ENSG00000130449	250.80550000555	0.619315938011712	0.155962093997405	3.97093884891042	7.15899546921417e-05	0.00366984288509717	ZSWIM6
ENSG00000172594	44.5365981178364	1.13060961100107	0.28466827763281	3.97167404953856	7.13693284125299e-05	0.00366984288509717	SMPDL3A
ENSG00000158480	142.901616280477	0.660311195087896	0.166662787638822	3.96195938183194	7.43371889047247e-05	0.00376917431585159	SPATA2
ENSG00000083444	579.887455978774	0.712222266371158	0.18012690529086	3.9540026806162	7.68545475220638e-05	0.0038440117004621	PLOD1
ENSG00000135048	576.497890900935	0.656268425104673	0.166159663048049	3.94962539683833	7.82735964631393e-05	0.00388823484597855	CEMIP2
ENSG00000184602	1920.68501738106	0.569241226647174	0.144098638709247	3.95035811403987	7.80343470357939e-05	0.00388823484597855	SNN
ENSG00000160877	427.562534375133	0.542486846119899	0.137378298029864	3.9488540322575	7.85262144100211e-05	0.00388874416731108	NACC1
ENSG00000135503	160.412009638859	0.770737559439345	0.195294999205033	3.94652992947443	7.92920140466703e-05	0.0039025778079105	ACVR1B
ENSG00000137076	11504.8154675217	0.653506773832621	0.165580243614679	3.94676780010901	7.92133117526867e-05	0.0039025778079105	TLN1
ENSG00000180340	55.1882395029712	1.11388437063228	0.282310521603846	3.94559991708471	7.96004296301291e-05	0.00390577643246306	FZD2
ENSG00000131747	24.0342115759984	1.16346930612715	0.295119401372062	3.94236807447418	8.06810311224357e-05	0.00394672909865695	TOP2A
ENSG00000134061	230.268136993467	0.958512722983092	0.24329175185547	3.93976662041756	8.15609132264416e-05	0.00397764392923482	CD180
ENSG00000186318	19.339992166957	1.00700780626177	0.255819283460589	3.93640304452227	8.27120147775119e-05	0.00402155841547024	BACE1
ENSG00000146094	2359.94592434187	0.878040525877791	0.223453358235523	3.92941297822126	8.51534857348566e-05	0.00411532433318004	DOK3
ENSG00000082014	276.021441140559	1.19046811327197	0.303109252468687	3.92752152425619	8.58257420652007e-05	0.00412772225386088	SMARCD3
ENSG00000143315	65.2864483835621	0.625802143056637	0.159429764392407	3.92525288763734	8.66386705117035e-05	0.00412772225386088	PIGM
ENSG00000177628	561.398930384967	0.926582396101521	0.236152078582027	3.92366817884973	8.72108347808562e-05	0.00412772225386088	GBA
ENSG00000203485	246.121531542003	0.591427994079592	0.150691009268208	3.92477293072565	8.68115850075299e-05	0.00412772225386088	INF2
ENSG00000211943	55.7918701402287	1.26391771749863	0.32210264207383	3.9239594849673	8.71053906604537e-05	0.00412772225386088	IGHV3-15
ENSG00000244437	129.736746340725	1.4032973458071	0.357583800329654	3.9243873590286	8.69507313940004e-05	0.00412772225386088	IGKV3-15
ENSG00000277856	12.0333282755799	2.75564441745713	0.701945052186731	3.9257266774267	8.64682970628436e-05	0.00412772225386088	AC233755.2
ENSG00000158161	179.159652424191	0.574724288068113	0.146571185720973	3.92112737057483	8.81356585246452e-05	0.00415647082177446	EYA3
ENSG00000165304	6.19839752821084	2.19339700408198	0.559457366392557	3.92057936107848	8.83363384372135e-05	0.00415647082177446	MELK
ENSG00000028137	6872.5231522081	0.580843175989776	0.14826782656749	3.91752674492319	8.94621228676227e-05	0.00418489726358894	TNFRSF1B
ENSG00000188305	306.436779894661	0.959052047861881	0.24477994290126	3.91801728726094	8.92803047423167e-05	0.00418489726358894	PEAK3
ENSG00000068650	792.958331668182	0.772089912134033	0.197307597868224	3.91312813331035	9.11081588281097e-05	0.00421188893898926	ATP11A
ENSG00000118518	240.827412418482	0.579417751693149	0.148093676696864	3.91250838399515	9.13423659496592e-05	0.00421188893898926	RNF146
ENSG00000165458	783.106152771818	0.654328116291139	0.167251691504418	3.91223616577807	9.14454185535431e-05	0.00421188893898926	INPPL1
ENSG00000116698	661.210390730353	0.588510749536704	0.150487863285705	3.91068579676356	9.20344326462793e-05	0.00421912134802729	SMG7
ENSG00000146826	352.026580825349	0.743644491055552	0.190252780038251	3.90871813229767	9.27871456916353e-05	0.00424150926673017	MAP11
ENSG00000145860	598.439009681988	0.52923605711328	0.135488657987192	3.90612812153847	9.37867979498759e-05	0.00426291550454889	RNF145
ENSG00000188786	363.349751938224	0.83943559076863	0.214885697205359	3.90642840210259	9.36703812142454e-05	0.00426291550454889	MTF1
ENSG00000177663	4161.59048792779	0.87277219079364	0.223824416643857	3.89936095391402	9.6446904678726e-05	0.00437144233211909	IL17RA
ENSG00000159842	1132.86744018169	0.52911461995142	0.135812029402544	3.89593338881001	9.78212730564468e-05	0.00442124598926955	ABR
ENSG00000166548	164.394055585169	0.602965025552869	0.15528457671541	3.88296789228412	0.000103189198189211	0.00459908523596082	TK2
ENSG00000047578	202.072184396949	0.652151619185157	0.168255280496517	3.87596524317497	0.000106202844457158	0.00469428275293415	KATNIP
ENSG00000044115	933.476845438215	0.613976603271348	0.158900852617537	3.86389747542227	0.000111592074069689	0.00483917521202206	CTNNA1
ENSG00000071054	1524.81260798071	0.541494403952638	0.140052026297926	3.8663803606864	0.000110462614370813	0.00483917521202206	MAP4K4
ENSG00000100596	735.32626445598	0.558758410888426	0.144583852516739	3.86459761005288	0.000111272486179995	0.00483917521202206	SPTLC2
ENSG00000132535	96.4527797685917	1.01642793475208	0.263024659268988	3.86438266882271	0.000111370507653978	0.00483917521202206	DLG4
ENSG00000141968	1487.6505575587	0.565527594704619	0.146292642955319	3.86572819575995	0.000110758234066692	0.00483917521202206	VAV1
ENSG00000211946	16.3985130182645	2.77105815595381	0.716801584428306	3.86586499828109	0.000110696161091829	0.00483917521202206	IGHV3-20
