Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	1/17	0.0168712348172724	0.0565645906001687	0	0	65.6710526315789	268.078771560398	ABCG1
Amyloid Precursor Protein Metabolic Process (GO:0042982)	1/17	0.0168712348172724	0.0565645906001687	0	0	65.6710526315789	268.078771560398	ADAM19
Aorta Morphogenesis (GO:0035909)	1/17	0.0168712348172724	0.0565645906001687	0	0	65.6710526315789	268.078771560398	JAG1
Positive Regulation Of Interleukin-4 Production (GO:0032753)	1/18	0.0178551954764704	0.0565645906001687	0	0	61.8049535603715	248.793414712821	NLRP3
Membrane Repolarization (GO:0086009)	1/18	0.0178551954764704	0.0565645906001687	0	0	61.8049535603715	248.793414712821	KCNE3
Negative Regulation Of Lipid Storage (GO:0010888)	1/18	0.0178551954764704	0.0565645906001687	0	0	61.8049535603715	248.793414712821	ABCG1
Pulmonary Valve Morphogenesis (GO:0003184)	1/18	0.0178551954764704	0.0565645906001687	0	0	61.8049535603715	248.793414712821	JAG1
Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	1/18	0.0178551954764704	0.0565645906001687	0	0	61.8049535603715	248.793414712821	KCNE3
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	2/207	0.0179193168695191	0.0565645906001687	0	0	10.7181571815718	43.1070990607928	TLE4;TMEM131L
Negative Regulation Of Cell Differentiation (GO:0045596)	2/207	0.0179193168695191	0.0565645906001687	0	0	10.7181571815718	43.1070990607928	JAG1;ABCG1
Eye Morphogenesis (GO:0048592)	1/19	0.0188382206720143	0.0580660448949146	0	0	58.3684210526316	231.831632180327	FBN2
Regulation Of Acute Inflammatory Response (GO:0002673)	1/19	0.0188382206720143	0.0580660448949146	0	0	58.3684210526316	231.831632180327	NLRP3
Pulmonary Valve Development (GO:0003177)	1/20	0.0198203112382321	0.0583474330833349	0	0	55.2936288088643	216.808975250484	JAG1
T Cell Mediated Immunity (GO:0002456)	1/20	0.0198203112382321	0.0583474330833349	0	0	55.2936288088643	216.808975250484	JAG1
Myoblast Differentiation (GO:0045445)	1/20	0.0198203112382321	0.0583474330833349	0	0	55.2936288088643	216.808975250484	JAG1
Leukotriene Metabolic Process (GO:0006691)	1/20	0.0198203112382321	0.0583474330833349	0	0	55.2936288088643	216.808975250484	CYP4F3
Regulation Of Steroid Metabolic Process (GO:0019218)	1/21	0.0208014680109953	0.059238963248704	0	0	52.5263157894737	203.420329151527	ABCG1
Positive Regulation Of T Cell Cytokine Production (GO:0002726)	1/21	0.0208014680109953	0.059238963248704	0	0	52.5263157894737	203.420329151527	NLRP3
Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	1/21	0.0208014680109953	0.059238963248704	0	0	52.5263157894737	203.420329151527	ABCG1
Cellular Response To Lipid (GO:0071396)	2/228	0.0214791585202303	0.0596337767448221	0	0	9.71189773844641	37.3002155090206	GPBAR1;NLRP3
Membrane Protein Ectodomain Proteolysis (GO:0006509)	1/22	0.0217816918149241	0.0596337767448221	0	0	50.0225563909774	191.420590566052	ADAM19
Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/22	0.0217816918149241	0.0596337767448221	0	0	50.0225563909774	191.420590566052	KCNE3
Regulation Of Cholesterol Metabolic Process (GO:0090181)	1/23	0.0227609834903901	0.0596337767448221	0	0	47.7464114832536	180.610706872738	ABCG1
Cellular Lipid Catabolic Process (GO:0044242)	1/23	0.0227609834903901	0.0596337767448221	0	0	47.7464114832536	180.610706872738	CYP1B1
Regulation Of Interleukin-4 Production (GO:0032673)	1/23	0.0227609834903901	0.0596337767448221	0	0	47.7464114832536	180.610706872738	NLRP3
Cholesterol Efflux (GO:0033344)	1/23	0.0227609834903901	0.0596337767448221	0	0	47.7464114832536	180.610706872738	ABCG1
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	0.0227609834903901	0.0596337767448221	0	0	47.7464114832536	180.610706872738	JAG1
Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)	1/24	0.0237393438664972	0.0615812682477453	0	0	45.6681922196796	170.827422984315	CYP1B1
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691)	1/26	0.0256932740553108	0.0653557068203052	0	0	42.0105263157895	153.822635691485	NLRP3
Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	1/26	0.0256932740553108	0.0653557068203052	0	0	42.0105263157895	153.822635691485	CYP1B1
Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)	1/27	0.0266688455361458	0.0671849762545212	0	0	40.3927125506073	146.393661234119	NLRP3
Cellular Response To Osmotic Stress (GO:0071470)	1/28	0.0276434890482457	0.0676877956134615	0	0	38.8947368421053	139.5685145544	NLRP3
Pyroptosis (GO:0070269)	1/28	0.0276434890482457	0.0676877956134615	0	0	38.8947368421053	139.5685145544	NLRP3
Negative Regulation Of Cation Channel Activity (GO:2001258)	1/28	0.0276434890482457	0.0676877956134615	0	0	38.8947368421053	139.5685145544	KCNE3
Vacuolar Acidification (GO:0007035)	1/29	0.0286172054274548	0.0692194537665119	0	0	37.5037593984962	133.278878214163	ATP6V1B2
Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002)	1/30	0.0295899955032417	0.0692194537665119	0	0	36.2087114337568	127.46621354177	KCNE3
Negative Regulation Of Interleukin-1 Production (GO:0032692)	1/30	0.0295899955032417	0.0692194537665119	0	0	36.2087114337568	127.46621354177	NLRP3
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/30	0.0295899955032417	0.0692194537665119	0	0	36.2087114337568	127.46621354177	ABCG1
Artery Morphogenesis (GO:0048844)	1/30	0.0295899955032417	0.0692194537665119	0	0	36.2087114337568	127.46621354177	JAG1
Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	1/31	0.0305618601074185	0.0708602420189702	0	0	35	122.080085720138	JAG1
Cellular Nitrogen Compound Biosynthetic Process (GO:0044271)	1/32	0.0315328000758389	0.0709644820955355	0	0	33.8692699490662	117.076819992966	CYP1B1
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/32	0.0315328000758389	0.0709644820955355	0	0	33.8692699490662	117.076819992966	NACC2
Intracellular pH Reduction (GO:0051452)	1/32	0.0315328000758389	0.0709644820955355	0	0	33.8692699490662	117.076819992966	ATP6V1B2
Carboxylic Acid Metabolic Process (GO:0019752)	1/33	0.0325028162269628	0.0709644820955355	0	0	32.8092105263158	112.418415330875	CYP4F3
Positive Regulation Of Notch Signaling Pathway (GO:0045747)	1/33	0.0325028162269628	0.0709644820955355	0	0	32.8092105263158	112.418415330875	JAG1
Regulation Of Amyloid-Beta Formation (GO:1902003)	1/33	0.0325028162269628	0.0709644820955355	0	0	32.8092105263158	112.418415330875	ABCG1
Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	1/33	0.0325028162269628	0.0709644820955355	0	0	32.8092105263158	112.418415330875	CYP1B1
Membrane Protein Proteolysis (GO:0033619)	1/34	0.0334719094011011	0.0718822972384303	0	0	31.8133971291866	108.071659909081	ADAM19
Cellular Response To Hydrogen Peroxide (GO:0070301)	1/34	0.0334719094011011	0.0718822972384303	0	0	31.8133971291866	108.071659909081	CYP1B1
Action Potential (GO:0001508)	1/35	0.0344400804224879	0.0733601713064377	0	0	30.8761609907121	104.007406246565	KCNE3
Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)	1/37	0.0363736593292806	0.075634117018028	0	0	29.1578947368421	96.6266509340829	CYP1B1
Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)	1/37	0.0363736593292806	0.075634117018028	0	0	29.1578947368421	96.6266509340829	CYP1B1
Aortic Valve Morphogenesis (GO:0003180)	1/37	0.0363736593292806	0.075634117018028	0	0	29.1578947368421	96.6266509340829	JAG1
Positive Regulation Of Bone Mineralization (GO:0030501)	1/38	0.0373390688738263	0.0756469753988416	0	0	28.3684210526316	93.2672856226179	FBN2
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.0383035595748703	0.0756469753988416	0	0	27.6204986149584	90.1039343967808	NACC2
Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	1/39	0.0383035595748703	0.0756469753988416	0	0	27.6204986149584	90.1039343967808	JAG1
Regulation Of Cell Population Proliferation (GO:0042127)	3/766	0.0392609930022023	0.0756469753988416	0	0	4.44460720067844	14.3895215826411	JAG1;NACC2;CYP1B1
Regulation Of Small Molecule Metabolic Process (GO:0062012)	1/40	0.039267132268101	0.0756469753988416	0	0	26.9109311740891	87.1205723383493	ABCG1
Notch Signaling Pathway (GO:0007219)	1/40	0.039267132268101	0.0756469753988416	0	0	26.9109311740891	87.1205723383493	JAG1
Aortic Valve Development (GO:0003176)	1/40	0.039267132268101	0.0756469753988416	0	0	26.9109311740891	87.1205723383493	JAG1
Retinoid Metabolic Process (GO:0001523)	1/40	0.039267132268101	0.0756469753988416	0	0	26.9109311740891	87.1205723383493	CYP1B1
Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	1/40	0.039267132268101	0.0756469753988416	0	0	26.9109311740891	87.1205723383493	JAG1
Endothelial Cell Migration (GO:0043542)	1/40	0.039267132268101	0.0756469753988416	0	0	26.9109311740891	87.1205723383493	CYP1B1
Positive Regulation Of Cytokine Production (GO:0001819)	2/320	0.0401123016474221	0.0758288086150251	0	0	6.87002096436059	22.0944835568841	CYP1B1;NLRP3
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	1/41	0.0402297877766736	0.0758288086150251	0	0	26.2368421052632	84.3028454099992	KCNE3
Positive Regulation Of Ossification (GO:0045778)	1/41	0.0402297877766736	0.0758288086150251	0	0	26.2368421052632	84.3028454099992	FBN2
Cardiac Ventricle Morphogenesis (GO:0003208)	1/42	0.0411915269172123	0.0760012679740114	0	0	25.5956354300385	81.637860253859	JAG1
Collagen Fibril Organization (GO:0030199)	1/42	0.0411915269172123	0.0760012679740114	0	0	25.5956354300385	81.637860253859	CYP1B1
Keratinocyte Differentiation (GO:0030216)	1/42	0.0411915269172123	0.0760012679740114	0	0	25.5956354300385	81.637860253859	JAG1
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	1/43	0.0421523505298068	0.0761649368193751	0	0	24.984962406015	79.1140047439502	FBN2
Skeletal System Morphogenesis (GO:0048705)	1/43	0.0421523505298068	0.0761649368193751	0	0	24.984962406015	79.1140047439502	FBN2
Regulation Of Cell-Cell Adhesion (GO:0022407)	1/43	0.0421523505298068	0.0761649368193751	0	0	24.984962406015	79.1140047439502	JAG1
Positive Regulation Of Osteoblast Differentiation (GO:0045669)	1/44	0.0431122594296054	0.0768395372146708	0	0	24.4026927784578	76.7207942465503	FBN2
Embryonic Organ Morphogenesis (GO:0048562)	1/44	0.0431122594296054	0.0768395372146708	0	0	24.4026927784578	76.7207942465503	FBN2
Regulation Of Cellular Metabolic Process (GO:0031323)	1/45	0.044071254437806	0.0774944205550683	0	0	23.8468899521531	74.4487393242376	CYP1B1
Regulation Of Stem Cell Differentiation (GO:2000736)	1/45	0.044071254437806	0.0774944205550683	0	0	23.8468899521531	74.4487393242376	JAG1
Epithelial Cell Migration (GO:0010631)	1/46	0.0450293363875486	0.0776163561416956	0	0	23.3157894736842	72.2892315410458	CYP1B1
Cardiac Conduction (GO:0061337)	1/46	0.0450293363875486	0.0776163561416956	0	0	23.3157894736842	72.2892315410458	KCNE3
Response To Hydrogen Peroxide (GO:0042542)	1/46	0.0450293363875486	0.0776163561416956	0	0	23.3157894736842	72.2892315410458	CYP1B1
Secondary Alcohol Metabolic Process (GO:1902652)	1/47	0.0459865060964823	0.0782367830992101	0	0	22.8077803203661	70.2344445597441	ABCG1
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	1/47	0.0459865060964823	0.0782367830992101	0	0	22.8077803203661	70.2344445597441	JAG1
Post-Translational Protein Modification (GO:0043687)	1/48	0.0469427643840033	0.0793484146361862	0	0	22.3213885778275	68.277248167224	PADI4
Proton Transmembrane Transport (GO:1902600)	1/49	0.0478981120694179	0.0794259833049841	0	0	21.8552631578947	66.4111333354799	ATP6V1B2
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	1/49	0.0478981120694179	0.0794259833049841	0	0	21.8552631578947	66.4111333354799	CYP1B1
Regulation Of Cell Communication (GO:0010646)	1/49	0.0478981120694179	0.0794259833049841	0	0	21.8552631578947	66.4111333354799	YWHAG
Cholesterol Transport (GO:0030301)	1/51	0.0498060789247287	0.0820703942030121	0	0	20.9789473684211	62.9288330908361	ABCG1
Arachidonic Acid Metabolic Process (GO:0019369)	1/52	0.0507586997365512	0.0831173513238377	0	0	20.5665634674923	61.302185054186	CYP1B1
Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	1/53	0.0517104132281891	0.0831173513238377	0	0	20.17004048583	59.7455982870142	CYP1B1
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	1/53	0.0517104132281891	0.0831173513238377	0	0	20.17004048583	59.7455982870142	NLRP3
Blood Vessel Morphogenesis (GO:0048514)	1/53	0.0517104132281891	0.0831173513238377	0	0	20.17004048583	59.7455982870142	CYP1B1
Epidermal Cell Differentiation (GO:0009913)	1/54	0.0526612202157059	0.0836196345243331	0	0	19.7884806355511	58.2548323012124	JAG1
Nucleosome Assembly (GO:0006334)	1/54	0.0526612202157059	0.0836196345243331	0	0	19.7884806355511	58.2548323012124	PADI4
Negative Regulation Of Cell Population Proliferation (GO:0008285)	2/379	0.0543634372795981	0.0850878029933264	0	0	5.77748305334512	16.8243972899392	NACC2;CYP1B1
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	1/56	0.0545601179499192	0.0850878029933264	0	0	19.066985645933	55.4554145114264	NLRP3
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	1/56	0.0545601179499192	0.0850878029933264	0	0	19.066985645933	55.4554145114264	CYP1B1
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.0555082103235645	0.0859960154597644	0	0	18.7255639097744	54.1398060702703	NLRP3
Eye Development (GO:0001654)	1/58	0.0564553994621354	0.0859960154597644	0	0	18.3961218836565	52.8760530174289	FBN2
Response To Organic Cyclic Compound (GO:0014070)	1/58	0.0564553994621354	0.0859960154597644	0	0	18.3961218836565	52.8760530174289	CYP1B1
Regulation Of Bone Mineralization (GO:0030500)	1/58	0.0564553994621354	0.0859960154597644	0	0	18.3961218836565	52.8760530174289	FBN2
Phospholipid Transport (GO:0015914)	1/59	0.0574016861834188	0.0864324240233088	0	0	18.0780399274047	51.6612820658813	ABCG1
protein-DNA Complex Assembly (GO:0065004)	1/59	0.0574016861834188	0.0864324240233088	0	0	18.0780399274047	51.6612820658813	PADI4
protein-DNA Complex Organization (GO:0071824)	1/60	0.058347071283324	0.0873539010070337	0	0	17.7707404103479	50.4928242032279	PADI4
Negative Regulation Of Kinase Activity (GO:0033673)	1/62	0.0602351399190366	0.0896682196522021	0	0	17.1863675582399	48.2850889542995	YWHAG
Cellular Response To Oxygen-Containing Compound (GO:1901701)	2/406	0.0614090527106278	0.0904185461645455	0	0	5.38393839383938	15.0222542269813	GPBAR1;NLRP3
Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.0621196118687717	0.0904185461645455	0	0	16.6390977443609	46.2349532274794	NLRP3
Cellular Response To Virus (GO:0098586)	1/64	0.0621196118687717	0.0904185461645455	0	0	16.6390977443609	46.2349532274794	NLRP3
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	1/64	0.0621196118687717	0.0904185461645455	0	0	16.6390977443609	46.2349532274794	NLRP3
Regulation Of Cell-Matrix Adhesion (GO:0001952)	1/65	0.0630605011079274	0.0912809463551214	0	0	16.3782894736842	45.2640345973959	JAG1
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	3/938	0.0646942057421967	0.092973620918748	0	0	3.59452658068575	9.84211441422746	ESRRA;JAG1;NLRP3
Cholesterol Metabolic Process (GO:0008203)	1/67	0.0649395901837057	0.092973620918748	0	0	15.8803827751196	43.4216960507128	ABCG1
Skin Development (GO:0043588)	1/68	0.0658777916264094	0.0938042467723873	0	0	15.6425765907306	42.5470871318629	JAG1
Regulation Of Notch Signaling Pathway (GO:0008593)	1/70	0.0677515123929905	0.0959507905241271	0	0	15.187643020595	40.8837452863319	JAG1
Regulation Of Cell Migration (GO:0030334)	2/434	0.0690330531903384	0.0972401071820895	0	0	5.02777777777778	13.440104004959	JAG1;CYP1B1
