Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Signaling By WNT R-HSA-195721	1/294	0.256453151738378	0.278531899901284	0	0	3.53637506736124	4.8123319927733	TLE4
Intracellular Signaling By Second Messengers R-HSA-9006925	1/306	0.265460941136363	0.286418383857655	0	0	3.39516824849008	4.50296942391665	RCOR1
Innate Immune System R-HSA-168249	2/1035	0.277373380690232	0.297315257733321	0	0	2.0379692373884	2.61347286972281	ATP6V1B2;NLRP3
M Phase R-HSA-68886	1/380	0.318759405707961	0.33945806841627	0	0	2.72198305790862	3.11209406270897	YWHAG
Metabolism R-HSA-1430728	3/2049	0.337054478392714	0.35662538358971	0	0	1.54683456960497	1.68219915291221	ESRRA;CYP4F3;CYP1B1
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	1/424	0.348686384714268	0.366567737776538	0	0	2.43337066069429	2.56375643242231	JAG1
RHO GTPase Cycle R-HSA-9012999	1/441	0.35991107920622	0.375958069998854	0	0	2.33732057416268	2.38850387512276	JAG1
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	1/496	0.394980629973201	0.409979894402564	0	0	2.07177033492823	1.92450590234514	ATP6V1B2
Cell Cycle, Mitotic R-HSA-69278	1/523	0.411521024304496	0.424461937018474	0	0	1.96188747731397	1.7419504118557	YWHAG
Hemostasis R-HSA-109582	1/576	0.442748133763676	0.453816837107768	0	0	1.77620137299771	1.44716755965463	RCOR1
Cell Cycle R-HSA-1640170	1/654	0.485856031883858	0.494909249869271	0	0	1.55774965745144	1.12445057640892	YWHAG
Immune System R-HSA-168256	2/1943	0.591889760130954	0.599197041120225	0	0	1.0326292289198	0.541546783102797	ATP6V1B2;NLRP3
Post-translational Protein Modification R-HSA-597592	1/1383	0.761609382718332	0.766281832919057	0	0	0.708279381521822	0.192879686479637	NLRP3
Metabolism Of Proteins R-HSA-392499	1/1890	0.86280381012597	0.86280381012597	0	0	0.50405394109944	0.0743822060090501	NLRP3
