Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	1/74	0.0714882479432861	0.144643000255254	0	0	14.352559480894	37.8652411529557	KALRN
Sensory Processing Of Sound R-HSA-9659379	1/75	0.0724202061022377	0.144643000255254	0	0	14.1578947368421	37.1682953065987	RAB3A
G Alpha (12/13) Signaling Events R-HSA-416482	1/78	0.0752107517706809	0.144643000255254	0	0	13.6042378673958	35.2004360399448	KALRN
GPCR Ligand Binding R-HSA-500792	2/458	0.0758090923047026	0.144643000255254	0	0	4.75730994152047	12.2716572157495	GPER1;CCR6
Neutrophil Degranulation R-HSA-6798695	2/468	0.078694820109394	0.144643000255254	0	0	4.65283738674297	11.8283405811446	RAB3A;FGL2
Innate Immune System R-HSA-168249	3/1035	0.0817649067328181	0.144643000255254	0	0	3.24008207934337	8.11286465418352	RAB3A;FGL2;CCR6
RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198	1/89	0.0853746735440269	0.144643000255254	0	0	11.8971291866029	29.2753346130257	RAB3A
Antimicrobial Peptides R-HSA-6803157	1/89	0.0853746735440269	0.144643000255254	0	0	11.8971291866029	29.2753346130257	CCR6
MAPK6/MAPK4 Signaling R-HSA-5687128	1/90	0.0862933855050247	0.144643000255254	0	0	11.762862211709	28.8190398166856	KALRN
Signaling By Receptor Tyrosine Kinases R-HSA-9006934	2/496	0.0869599777859057	0.144643000255254	0	0	4.38281601439496	10.7041835097905	CD274;EGR3
EPH-Ephrin Signaling R-HSA-2682334	1/91	0.0872112207421384	0.144643000255254	0	0	11.6315789473684	28.3743328138059	KALRN
P75 NTR Receptor-Mediated Signaling R-HSA-193704	1/95	0.0908738104379916	0.147129026423415	0	0	11.1343784994401	26.7033954953546	KALRN
Signaling By NTRK1 (TRKA) R-HSA-187037	1/114	0.108081273165397	0.170919222680162	0	0	9.25337680484397	20.5875771592915	EGR3
Rab Regulation Of Trafficking R-HSA-9007101	1/122	0.115233560636148	0.178088230074046	0	0	8.63810352327099	18.6651644082731	RAB3A
Membrane Trafficking R-HSA-199991	2/599	0.119437244620268	0.179545050428517	0	0	3.60748185371301	7.66576977386968	USP6NL;RAB3A
Immune System R-HSA-168256	4/1943	0.122798547957955	0.179545050428517	0	0	2.32607013924703	4.87825776092579	CD274;RAB3A;FGL2;CCR6
Signaling By NTRKs R-HSA-166520	1/132	0.124097314266769	0.179545050428517	0	0	7.97468862997188	16.6406968663328	EGR3
Death Receptor Signaling R-HSA-73887	1/139	0.130251677909176	0.182749847659823	0	0	7.5675057208238	15.4247463856095	KALRN
Vesicle-mediated Transport R-HSA-5653656	2/637	0.132120094864512	0.182749847659823	0	0	3.38495188101487	6.85129141115495	USP6NL;RAB3A
Signaling By Rho GTPases R-HSA-194315	2/644	0.134491716790586	0.182749847659823	0	0	3.34683281412253	6.71459225945959	PPP1R14A;KALRN
RHOA GTPase Cycle R-HSA-8980692	1/147	0.137234931573511	0.182749847659823	0	0	7.14996395097332	14.2002645028885	KALRN
Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	2/660	0.139951143760991	0.182749847659823	0	0	3.26274907125971	6.41607170661558	PPP1R14A;KALRN
G Alpha (S) Signaling Events R-HSA-418555	1/153	0.142437381264274	0.182749847659823	0	0	6.86565096952909	13.380143154068	GPER1
RAC1 GTPase Cycle R-HSA-9013149	1/178	0.163795206668992	0.205636845359029	0	0	5.88849241748439	10.6530975816179	KALRN
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442	1/181	0.166323919040391	0.205636845359029	0	0	5.78947368421053	10.3852625247457	USP6NL
G Alpha (Q) Signaling Events R-HSA-416476	1/212	0.192032086322938	0.233181819106424	0	0	4.93115490147169	8.13686322154003	KALRN
Transmission Across Chemical Synapses R-HSA-112315	1/246	0.219361604572863	0.261694545806223	0	0	4.23952738990333	6.43150612776001	RAB3A
RHO GTPase Effectors R-HSA-195258	1/269	0.237348738682399	0.278270935006951	0	0	3.87117046347211	5.5676131649356	PPP1R14A
MAPK Family Signaling Cascades R-HSA-5683057	1/318	0.274364997838109	0.316217285643923	0	0	3.26465216669434	4.22216142588564	KALRN
Neuronal System R-HSA-112316	1/386	0.322915932854966	0.365971390568961	0	0	2.67874231032126	3.0279518890796	RAB3A
RHO GTPase Cycle R-HSA-9012999	1/441	0.35991107920622	0.401212350590541	0	0	2.33732057416268	2.38850387512276	KALRN
Axon Guidance R-HSA-422475	1/519	0.409097998989335	0.448688127923786	0	0	1.97744360902256	1.76744017606306	KALRN
Nervous System Development R-HSA-9675108	1/545	0.424679838738255	0.458384587844465	0	0	1.88041795665635	1.61042700969717	KALRN
Sensory Perception R-HSA-9709957	1/616	0.465266453917172	0.494345607286996	0	0	1.65725288831836	1.26803879161123	RAB3A
Adaptive Immune System R-HSA-1280218	1/733	0.526275763385858	0.550565414003667	0	0	1.3839516824849	0.888400018606049	CD274
Developmental Biology R-HSA-1266738	1/1073	0.668256222226834	0.688506410779162	0	0	0.928318931657502	0.374190148784919	KALRN
Post-translational Protein Modification R-HSA-597592	1/1383	0.761609382718332	0.772976686938008	0	0	0.708279381521822	0.192879686479637	RAB3A
Metabolism Of Proteins R-HSA-392499	1/1890	0.86280381012597	0.86280381012597	0	0	0.50405394109944	0.0743822060090501	RAB3A
