cells evince distinct	2
cells evince distinct steady-state	2
cells evince distinct steady-state level	2
cells presented	2
cells presented increased	2
cells presented increased bacterial	2
cells presented increased bacterial burden	2
cells resting	2
cellular immune	2
cellular immune response	2
cellular inflammatory	2
cellular inflammatory responses	2
cellular levels	2
cellular membranes	2
cellular process-related	2
cellular process-related signaling	2
cellular process-related signaling pathways	2
central european	2
central european institute	2
central nervous	2
central nervous system	2
central south	2
central south university	2
ceramidase activity	2
cervical cancer	2
cervical cancer cells	2
cervical cancer tissues	2
chain consisting	2
chain reaction	2
chain reaction analysis	2
chaoshan region	2
characteristic genes	2
charité universitätsmedizin	2
charité universitätsmedizin berlin	2
chemical engineering	2
chemical poisoning	2
chemokine superfamily	2
chemokine superfamily members	2
chemokine superfamily members cxcl8	2
chest x-ray	2
chinese medical	2
chinese medical university	2
cholesterol ester	2
cholesterol ester subclasses	2
cholesterol saturation	2
choline alfoscerate	2
choline alfoscerate claims	2
choline metabolite	2
chondrocyte function	2
chondrocyte function plays	2
chondrocyte injury	2
chondrocyte pyroptosis	2
chondrocytes served	2
chromatin immunoprecipitation	2
chromosome region	2
chromosome region maintenance	2
chronic degenerative	2
chronic degenerative joint	2
chronic degenerative joint disease	2
chronic fty720	2
chronic fty720 exposure	2
chronic fty720 treatment	2
chronic fty720 treatment alters	2
ciências biomédicas	2
circulating lipoprotein	2
circulating lipoprotein sphingolipids	2
classical complement	2
classical complement activation	2
classical complement activation biological	2
classical complement activation biological process	2
cleaning products	2
clinical features	2
clinical features suggesting	2
clinical guidelines	2
clinical medical	2
clinical medical college	2
clinical studies	2
clinico-epidemiological factors	2
clinicopathological features	2
closely involved	2
cluego enrichment	2
cluego enrichment analysis	2
cluster analysis	2
cluster sorting	2
cluster sorting protein	2
clustered strains	2
clustering analysis	2
clustering analysis showed	2
co-expression analysis	2
cohort consisted	2
cohort study	2
coiled-coil domain	2
collected liver	2
collected liver samples	2
college london	2
colloid chemistry	2
colorectal cancer	2
colorectal cancer proliferation	2
colorectal oncogenomics	2
colorectal oncogenomics group	2
combined diagnostic	2
combined transcriptomic	2
common biomarker	2
common characteristics	2
common elements	2
common indicators	2
common subtype	2
commonly upregulated	2
compared sphingolipid	2
compared sphingolipid levels	2
compartmentalized inflammatory	2
compartmentalized inflammatory response	2
competing interest authors declare	2
complement activation	2
complement activation biological	2
complement activation biological process	2
complex anatomy	2
complex mixtures	2
complex phenotypes	2
compositional patterns	2
comprehensive analysis	2
comprehensive cancer	2
comprehensive cancer centre	2
comprehensive overview	2
comprehensive study	2
comprehensively evaluated	2
concentration-dependent alterations	2
concerned member	2
condition leads	2
conditional operon	2
conducted double	2
conducted double luciferase	2
conducted double luciferase reporter	2
conducted molecular	2
conducted molecular dynamics	2
conducted molecular dynamics simulations	2
considerably attenuated	2
consume excessive	2
consume excessive high-energy	2
contributed equallyguanylate	2
contributed equallyguanylate binding	2
contributed equallyguanylate binding protein	2
contributed equallypurpose	2
contributed equallyyak	2
control groups compared	2
control immune	2
control immune responses	2
control subjects	2
coverage level	2
covid-19 pandemic	2
covid-19 pandemic reveals	2
crossbred female	2
cultured primary	2
cultured primary chondrocytes	2
cxcl8 expression	2
cxcl8 pathway	2
cxcl8 positive	2
cxcl8 positive feedback	2
cxcl8 regulated	2
cyclic adenosine	2
cyclic adenosine monophosphate	2
cytokine activity	2
cytokine complexes	2
cytokine levels	2
cytokine network	2
cytokine release	2
cytokine responses	2
cytoplasmic batf2 expression	2
datasets identified	2
debilitating disease	2
decanoate groups	2
decreased compared	2
decreased expression	2
decreased phosphatidylcholine	2
defect present	2
defense systems	2
defense systems eliminating	2
degenerative joint	2
degenerative joint disease	2
degli esposti	2
delivery systems	2
demonstrated previously	2
dendrimer concentration	2
density profiles	2
deoxycholate lacks	2
deoxycholate lacks cosmetic	2
deoxycholate lacks cosmetic approval	2
department haematology	2
dependent anion	2
dependent anion channel	2
depression levels	2
derived enhancement	2
derived parameters	2
derived parameters revealed	2
derived parameters revealed maximum	2
derived parameters revealed maximum negative	2
detailed molecular	2
detailed molecular mechanisms	2
detailed molecular mechanisms remain	2
detailed molecular mechanisms remain elusive	2
detailed regulatory	2
detailed regulatory mechanism	2
detergent-solubilized enzymes	2
determine extracellular	2
determine extracellular acidification	2
develop countermeasures	2
developing seeds	2
developing seeds showed	2
developmental biology	2
diacylglycerol o-acyltransferase	2
dietary energy	2
dietary energy levels	2
differed significantly	2
differential metabolites screened	2
differentially abundant	2
differentially abundant metabolites	2
digestive diseases	2
digestive system	2
digestive system disease	2
dihexadecyl phosphate	2
dilatational rheology	2
dilatational rheology studies	2
direct alternative	2
direct alternative splicing	2
direct alternative splicing factor	2
direct biochemical	2
direct biochemical comparison	2
direct modulation	2
directly impact	2
directly impact macrophage	2
directly impact macrophage phagocytic	2
directly impact macrophage phagocytic uptake	2
discriminant analysis	2
discriminating pulmonary	2
discriminatory capacity	2
disease primarily	2
disease primarily characterized	2
diseases co-occur	2
disinfecting products	2
disintegration kinetics	2
disrupt brucella-containing	2
disrupt brucella-containing vacuole	2
disruption mediated	2
distinct metabolic	2
distinct metabolites	2
distinct serum	2
distinct serum metabolites	2
distinct steady-state	2
distinct steady-state level	2
distribution functions	2
district general	2
district general hospital	2
dmm-induced post-traumatic	2
dominant phyla	2
donor preferences	2
donor preferences suggest	2
donor preferences suggest redundant	2
double luciferase	2
double luciferase reporter	2
downstream targets	2
doxorubicin treated	2
doxorubicin treated mda-mb-468	2
drainage employs	2
drainage employs hyaluronidase	2
drives tissue	2
drives tissue damage	2
drosophila cytokine	2
drosophila larvae	2
drosophila melanogaster	2
dsrna targeting	2
dynamical properties	2
dynamics simulation	2
dynamics simulations	2
dysfunctional mitochondria	2
dysregulated genes	2
ectopic expression	2
editorial board	2
editorial board member	2
effective submental	2
effector functions	2
elderly individuals	2
elevated levels	2
elevated liver	2
elevated liver glycogen	2
elevated liver glycogen content	2
emotional stimuli	2
employs hyaluronidase	2
encounter structure	2
endocrine society	2
endocrine-disrupting effects	2
energy diets	2
energy level	2
energy levels	2
energy levels significantly	2
energy levels significantly affect	2
energy levels significantly affect total	2
enhanced eukaryotic	2
enhanced eukaryotic galactolipids	2
enhanced eukaryotic galactolipids including	2
enhanced eukaryotic galactolipids including monogalactosyldiacylglycerol	2
enhanced levels	2
enhanced macrophage	2
enhanced macrophage proinflammatory	2
enhanced phosphatidic	2
enhances colorectal	2
enhances colorectal cancer	2
enhances colorectal cancer proliferation	2
enhances extracellular	2
enhances extracellular matrix	2
enhances kp-induced	2
enhances kp-induced macrophage	2
enhances kp-induced macrophage cytokine	2
enhances kp-induced macrophage cytokine responses	2
enhances proinflammatory	2
enhances proinflammatory cytokine	2
enhances proinflammatory cytokine responses	2
enriched pathway	2
enriched signaling	2
enriched signaling pathways	2
enriched signaling pathways obtained	2
environmental release	2
enzyme activity	2
epidemiology laboratory	2
epigenetic factors	2
epigenetic factors participate	2
equallyguanylate binding	2
equallyguanylate binding protein	2
er-localized bnagpat9	2
er-localized bnagpat9 promotes	2
er-mitochondria encounter	2
er-mitochondria encounter structure	2
ester oxygen	2
eukaryotic galactolipid	2
eukaryotic galactolipid biosynthesis	2
eukaryotic galactolipid synthesis	2
eukaryotic galactolipids	2
eukaryotic galactolipids including	2
eukaryotic galactolipids including monogalactosyldiacylglycerol	2
european biochemical	2
european biochemical societies	2
evaluate common elements	2
evaluate prominent	2
evaluated effects	2
evaluating postoperative	2
evaluating postoperative efficacy	2
evince distinct	2
evince distinct steady-state	2
evince distinct steady-state level	2
evolutionary origin	2
excessive high-energy	2
exerts endocrine-disrupting	2
exerts endocrine-disrupting effects	2
exerts immune	2
exerts immune responses	2
exhibit varying concentrations	2
exhibited increased	2
exhibited increased fasting	2
exhibited increased fasting insulin	2
exhibits antiviral	2
exhibits antiviral activity	2
exocrine glands	2
experimental biology	2
export sequence	2
exposed h295r	2
exposed h295r human	2
exposed h295r human adrenal	2
exposed h295r human adrenal cells	2
expression downstream	2
expression increased	2
expression level	2
expression pattern variations	2
expression pattern variations depending	2
expression patterns	2
expression profile	2
expression profiles	2
expressional enhancement	2
expressional regulator	2
extension station	2
extensive infiltration	2
extensive lesions	2
extracellular acidification	2
extracellular matrix	2
extrapulmonary tuberculosis	2
exudative pleural	2
exudative pleural effusion	2
facilitating effect	2
factor atf-like	2
factors including	2
factors including heterogeneous	2
factors including heterogeneous nuclear	2
factors including heterogeneous nuclear ribonucleoprotein	2
factors involved	2
factors participate	2
family analysis	2
family analysis showed	2
family history	2
family induced	2
family member	2
fasting insulin	2
father leads	2
fatty liver	2
fatty liver formation	2
favored viral	2
favored viral replication	2
features suggesting	2
feeding energy	2
feeding energy diets	2
feeding period	2
female offspring	2
female patients	2
female wild-type	2
fifty genes	2
filtering condition	2
final decision	2
finding revealed	2
findings demonstrate	2
findings strengthen	2
flame retardants	2
fluid signature	2
fluorescence microscopic	2
fluorescence microscopic studies	2
fourth military	2
fourth military medical	2
fourth military medical university	2
frequently observed	2
fructose 6-phosphate	2
fty720 exposure	2
fun14 domain	2
function plays	2
function related	2
function related group	2
functional analogue	2
functional analysis showed	2
functional complementation	2
functional differentiation	2
functional experiments	2
functional nuclear	2
functional nuclear export	2
functional nuclear export sequence	2
functional parameters	2
fundamentally derive	2
fureai machida	2
fureai machida hospital	2
galactolipid biosynthesis	2
galactolipid synthesis	2
galactolipids including	2
galactolipids including monogalactosyldiacylglycerol	2
gansu grassland	2
gansu grassland technical	2
gansu grassland technical extension	2
gansu grassland technical extension station	2
gasdermin-d conversion	2
gastric cancer patients	2
gastric cancer patients compared	2
gastric cancer progression	2
gastric cancer recurrence	2
gastric cancer recurrence patients	2
gastrocolorectal surgery	2
gastrointestinal surgery	2
gbp1-mediated cellular	2
gbp1-mediated cellular immune	2
gbp1-mediated cellular immune response	2
gbp2-induced enhancement	2
gbp2-induced response	2
gbp5-induced cxcl8	2
gbp5-induced cxcl8 regulated	2
gbp5-overexpression plasmids	2
geese develop	2
geese evolved	2
general surgery	2
general surgery center	2
generally expressed	2
genes previously	2
genes related	2
genetic alteration	2
genetic alteration originated	2
genetic alterations	2
genetic defect present	2
genetic disorder	2
genetic epidemiology	2
genetic epidemiology laboratory	2
genetic hospital	2
genetic improvement	2
genetic variants	2
genetic variations	2
genetical improvements	2
genetically clustered	2
genetically clustered strains	2
genomic structure	2
genomic structures	2
genus level	2
gland inflammation	2
glial cells	2
global accuracy	2
glucose 6-phosphate	2
glycerol lipid	2
glycerol lipid metabolism	2
glycerol-3-phosphate acyltransferase gpat9	2
glycerol-3-phosphate acyltransferase gpat9 catalyzes	2
glycerol-3-phosphate acyltransferase gpat9 enhanced	2
glycerolipid synthesis	2
glycerophospholipid metabolism	2
glycine betaine	2
glycine betaine induction	2
glycogen content	2
glycolysis-related genes	2
glycolytic pathway	2
gpat9 enhanced	2
graduate program	2
graduate school	2
gram-negative bacterium	2
gram-negative pathogen	2
gram-negative stimuli	2
grassland technical	2
grassland technical extension	2
grassland technical extension station	2
green templeton	2
green templeton college	2
group demonstrated	2
group demonstrated previously	2
group showed significant	2
group showed significant differences	2
group showed significantly	2
group showed significantly elevated	2
group showed significantly elevated levels	2
groups compared	2
growth performance	2
growth phase	2
growth temperature	2
growth-blocking peptide	2
gse157159 dataset	2
gse159574 dataset	2
gtpase family	2
gtpase family induced	2
guanosine triphosphate	2
guanosine triphosphate hydrolases	2
guanylate-binding protein	2
guanylate-binding protein-5	2
guanylate-binding proteins	2
h295r human	2
h295r human adrenal	2
h295r human adrenal cells	2
h445y compared	2
h445y group	2
hanoi department	2
head-to-head study	2
head-water interface	2
health control	2
health control groups	2
healthy control group	2
healthy control groups	2
healthy control groups compared	2
healthy control subjects	2
healthy controls	2
healthy individuals	2
heightened insulin	2
heightened insulin levels	2
heine university düsseldorf	2
heinrich heine	2
heinrich heine university	2
heinrich heine university düsseldorf	2
hemolytic phospholipase	2
hereditary angioedema	2
hereditary angioedema severity	2
heterogeneous nuclear	2
heterogeneous nuclear ribonucleoprotein	2
heterozygous endothelial	2
hierarchical clustering	2
hierarchical clustering analysis	2
hierarchical clustering analysis showed	2
hierarchical cytokine	2
hierarchical cytokine network	2
hierarchical regulatory	2
hierarchical regulatory network	2
high-content screening	2
high-content screening approach	2
highest expression	2
highest expression level	2
highlighted genes	2
hiv-negative patients	2
hiv-negative patients infected	2
hospital affiliated	2
hospital hradec	2
hospital hradec kralove	2
host-derived signals	2
host-derived sphingolipids	2
host-pathogen interactions	2
host-pathogen relationship	2
house feeding	2
house feeding period	2
house-feeding conditions	2
hradec kralove	2
human adrenal	2
human adrenal cells	2
human alveolar	2
human alveolar macrophages	2
human alveolar macrophages treated	2
human exposure	2
human guanylate	2
human guanylate binding	2
human guanylate binding protein	2
human identification	2
human identification research	2
human identification research institute	2
human physiology	2
hydrogen bonding	2
hydrogen bonds	2
hydrolysis activity	2
hydrolysis activity drives	2
hydrolysis activity drives tissue	2
hydrolysis activity drives tissue damage	2
hydrolyzes sphingomyelin	2
hydrophobic alkyl	2
hydrophobic alkyl chain	2
hydrophobic alkyl chain consisting	2
hydrophobic region	2
hypotonic pharmacologic lipo-dissolution	2
hypotonic pharmacologic lipo-dissolution induces	2
hypoxia inducible	2
hypoxia inducible factor	2
identical parental	2
identical parental genetic	2
identical parental genetic alteration	2
identification research	2
identification research institute	2
identified biomarkers	2
identify distinct	2
identify distinct serum	2
identify distinct serum metabolites	2
identify gastric	2
identify gastric cancer	2
identify gastric cancer recurrence	2
identify potential	2
identify potential pyroptosis-related	2
identify potential pyroptosis-related genes	2
ifnγ-janus kinase	2
il-1β production	2
immune infiltration	2
immune invasion	2
immune microenvironment	2
immune responses	2
immune system	2
immunocyte infiltration	2
immunocyte infiltration analysis	2
immunocyte infiltration analysis showed	2
immunohistochemistry showed	2
immunological functions	2
immunological response	2
immunological response processes	2
immunological response processes suggest	2
immunologically improved	2
impact macrophage	2
impact macrophage phagocytic	2
impact macrophage phagocytic uptake	2
impair replication	2
important pathogen-associated	2
important pathogen-associated molecular	2
important pathogen-associated molecular pattern	2
important roles	2
important targets	2
important virulence factor	2
improves early	2
including basal	2
including basal forms	2
including batf2	2
including cervical	2
including cervical cancer	2
including heterogeneous	2
including heterogeneous nuclear	2
including heterogeneous nuclear ribonucleoprotein	2
including intracellular	2
including intracellular inflammasome	2
including intracellular inflammasome activation	2
including monogalactosyldiacylglycerol	2
including neurotransmitter	2
including neurotransmitter release	2
including neurotransmitter release probability	2
including triacylglycerol	2
incomplete oxidation	2
increased bacterial	2
increased bacterial burden	2
increased bacterial burden compared	2
increased disease	2
increased disease severity	2
increased fasting	2
increased fasting insulin	2
increased liver	2
increased liver glycogen	2
increased porosity	2
increasing cholesterol	2
increasing cholesterol saturation	2
increasing cyclic adenosine	2
increasing cyclic adenosine monophosphate	2
indicating increased	2
indicating increased disease	2
indicating increased disease severity	2
induce batf2	2
induce batf2 expression	2
induce incomplete	2
induce incomplete oxidation	2
induce inflammation	2
induced concentration-dependent	2
induced concentration-dependent alterations	2
induced cxcl8	2
induced cxcl8 expression	2
induced kinase	2
inducible factor	2
inducing activator	2
inducing activator protein	2
induction occurs	2
inf-stimulated gtpases	2
infections trigger	2
infiltration analysis	2
infiltration analysis showed	2
inflammasome pathway	2
inflammasome pathway genes	2
inflammasome signaling	2
inflammasome signaling pathway	2
inflammasome-mediated chondrocyte	2
inflammasome-mediated chondrocyte pyroptosis	2
inflammatory bowel	2
inflammatory bowel disease	2
inflammatory bowel diseases	2
inflammatory response	2
inflammatory responses	2
inflammatory signaling	2
inflammatory signaling pathways	2
influences cellular	2
influences cellular inflammatory	2
influences cellular inflammatory responses	2
influences management	2
influences management strategy	2
inhibited col2a1	2
inhibiting adenosine	2
inhibiting adenosine receptors	2
injected compounds	2
injury center	2
innate immune	2
innate immune system	2
inositol signaling	2
inositol signaling group	2
insect cytokine	2
insufficiently elucidated	2
insulin levels	2
integration unveils	2
integration unveils mechanisms	2
interact minimally	2
interacting protein	2
interacting protein-hnrnpk	2
interacting proteins	2
interaction network	2
interactions plays	2
interconnected factors	2
interest authors declare	2
interest statement included	2
interfaces group	2
interferon stimulated	2
interferon stimulated genes	2
interferon-inducible genes	2
interferon-γ and-α	2
interferon-γ and-α pathways	2
intergenic region	2
interlipid interactions	2
internal medicine	2
international society	2
intracellular inflammasome	2
intracellular inflammasome activation	2
intracellular killing	2
introduction establishes	2
involves subcutaneous	2
involves subcutaneous injections	2
isolated lipid	2
isolated lipid droplets	2
isolated lipoproteins	2
isotherm derived	2
isotherm derived parameters	2
isotherm derived parameters revealed	2
isotherm derived parameters revealed maximum	2
issues surrounding	2
issues surrounding mitophagy	2
issues surrounding mitophagy signaling	2
jak1-stat1 signaling	2
jak1-stat1 signaling pathway	2
janeiro state	2
janeiro state university	2
joint disease	2
joint logistic	2
joint logistic support	2
joint logistic support force	2
joint logistic support force 921th	2
journal published	2
klebsiella pneumoniae	2
klebsiella pneumoniae infection	2
knockdown cells	2
knockdown expression	2
kp-induced cytokine	2
kp-induced cytokine responses	2
kp-induced macrophage	2
kp-induced macrophage cytokine	2
kp-induced macrophage cytokine responses	2
kp-induced upregulation	2
kp-infected batf2-deficient	2
kyoto encyclopaedia	2
kyoto encyclopedia	2
label-free liquid	2
label-free liquid chromatography-tandem	2
large amount	2
large guanosine	2
large guanosine triphosphate	2
large guanosine triphosphate hydrolases	2
large ruminant	2
large ruminant species	2
lc-ms non-targeted	2
lc-ms non-targeted metabolomics	2
lc3-interacting region	2
leucine zipper transcription factor atf-like	2
levels significantly	2
levels significantly affect	2
levels significantly affect total	2
light chain	2
lineage cells	2
lineage cells evince	2
lineage cells evince distinct	2
lineage cells evince distinct steady-state	2
lineage-specific variations	2
linear regression	2
linear regression models	2
lipid accumulation	2
lipid classes	2
lipid composition	2
lipid metabolism pathways	2
lipid profiling	2
lipid signalling	2
lipid-rich areas	2
lipidome integration	2
lipidome integration unveils	2
lipidome integration unveils mechanisms	2
lipidomic signature	2
lipo-dissolution induces	2
lipolytic agents	2
lipolytic lymphatic	2
lipolytic lymphatic drainage	2
lipolytic lymphatic drainage employs	2
