X	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.name
ENSG00000148600	338.326936156633	-3.14484133799412	0.34266749998219	-9.17753022436493	4.41091672658008e-20	8.20402942914353e-17	CDHR1
ENSG00000166342	198.456515805371	-5.78281781936624	0.630720048464667	-9.16859680208849	4.79216065999962e-20	8.38881818123109e-17	NETO1
ENSG00000198142	329.958623570603	-5.06305511923534	0.557003946322414	-9.08980116328414	9.92203433624686e-20	1.6403878878465e-16	SOWAHC
ENSG00000211682	28.079786850068	-5.77410884787544	0.640746026547388	-9.01154062396422	2.03181801728374e-19	3.18236170401826e-16	IGLJ6
ENSG00000176834	1495.23965645653	-1.90207142133535	0.211575116348001	-8.9900525835316	2.47112176002153e-19	3.67690562282404e-16	VSIG10
ENSG00000136378	54.2521668376173	-3.60238909927067	0.410384757488994	-8.77807723978949	1.66293057801338e-18	2.24941595777728e-15	ADAMTS7
ENSG00000073282	118.858484775087	-4.74330475421649	0.543040958657717	-8.73470900968675	2.44284170766599e-18	3.02902193243468e-15	TP63
ENSG00000065534	1057.19203421133	-3.40720222667016	0.392461054628916	-8.68163142937016	3.90131895094784e-18	4.64397402645027e-15	MYLK
ENSG00000074803	41.2702594846342	-2.81248371415755	0.332402647517488	-8.46107494980041	2.64924061661427e-17	3.03225967345477e-14	SLC12A1
ENSG00000197256	1133.27723874448	-3.3173820692337	0.392740827455341	-8.44674614230404	2.99534079066727e-17	3.30142024405434e-14	KANK2
ENSG00000152767	1323.12790564146	-2.34989947776192	0.279939526614489	-8.394311107763	4.68633761524674e-17	4.98074003900456e-14	FARP1
ENSG00000130529	231.603662571601	-3.76288010267949	0.44962670936838	-8.36889807539561	5.81595283214482e-17	5.96817035626888e-14	TRPM4
ENSG00000182195	302.66322056211	-3.87791796447664	0.464095998645054	-8.35585304721084	6.49615393020353e-17	6.44396816029756e-14	LDOC1
ENSG00000237916	4.58944732581491	-4.56544195575077	0.550482678542229	-8.29352518019428	1.09940652058825e-16	1.05539479503825e-13	RPL37P12
ENSG00000235098	12.2952357824745	-3.22129083147537	0.389942308722079	-8.26094209174737	1.4452719356858e-16	1.34405773543981e-13	ANKRD65
ENSG00000163362	10.2307650339283	-4.50421162340947	0.545773224957849	-8.25289958802455	1.54596941216391e-16	1.39413647686623e-13	INAVA
ENSG00000176381	22.9022345708206	-3.40948963864334	0.416828966788825	-8.17958901683209	2.84813604323497e-16	2.49287295619498e-13	PRR18
ENSG00000178343	83.5524348471832	-4.8991636689046	0.599789738786243	-8.16813518487117	3.13192855362173e-16	2.66294462363512e-13	SHISA3
ENSG00000232006	9.5926602959093	-4.22060376919505	0.517856389964737	-8.15014326555369	3.63493383404065e-16	3.00477766575599e-13	AC005537.1
ENSG00000167549	467.992460633571	-1.71471145302604	0.211028601197854	-8.12549314781448	4.45547162462051e-16	3.58352378586708e-13	CORO6
ENSG00000008405	1117.45145831417	-2.79173331291924	0.34597467181626	-8.06918407715659	7.07695007219876e-16	5.54218308417271e-13	CRY1
ENSG00000089220	21567.0170955331	-0.635268192393101	0.0794407378146997	-7.99675594497752	1.2774008071556e-15	9.74722323593425e-13	PEBP1
ENSG00000062524	5754.67182059044	-1.99143735417652	0.249568335808714	-7.97952732153848	1.46894729003241e-15	1.09286006010186e-12	LTK
ENSG00000105974	87.1593310104504	-3.31579420285747	0.415814671672623	-7.97421165905383	1.53356528904327e-15	1.11310657162533e-12	CAV1
ENSG00000197712	263.511218681107	-1.23516003943457	0.156626415795637	-7.88602633317088	3.11960808714029e-15	2.10991856966381e-12	FAM114A1
ENSG00000224124	48.5210703400052	-2.27499899042604	0.291646474733558	-7.8005365657323	6.1644501889027e-15	3.90314623769267e-12	POM121L10P
ENSG00000177556	1694.6715015843	-0.862926482392978	0.11086916277157	-7.78328672122212	7.06642344203689e-15	4.38103531690783e-12	ATOX1
ENSG00000153404	62.6204934676825	-3.94511219941492	0.511031751306849	-7.71989644347181	1.16424255966852e-14	7.07075394554601e-12	PLEKHG4B
ENSG00000139117	144.204464425447	-2.87496704266636	0.37893539857911	-7.58695823469276	3.27502592039118e-14	1.87425954547925e-11	CPNE8
ENSG00000129116	150.193626367275	-2.05494896191873	0.272139119505259	-7.55109726839188	4.3160633624985e-14	2.42342886046402e-11	PALLD
ENSG00000185842	172.095478381621	-2.33537805729427	0.311703001305749	-7.49231816027173	6.76676444502159e-14	3.5959311271321e-11	DNAH14
ENSG00000253541	1.59312757583117	-3.98228911705922	0.533126172223683	-7.46969352573517	8.03818115449367e-14	4.19663566625574e-11	SEPTIN10P1
ENSG00000148798	4.54393604055141	-3.30409395469257	0.444282588427023	-7.43691974603523	1.03060117857613e-13	5.2878724953874e-11	INA
ENSG00000180712	745.776448218395	-3.00287588713994	0.407768074030585	-7.36417605590846	1.78244329697577e-13	8.99046272452576e-11	LINC02363
ENSG00000169218	95.5422780050754	-3.64709214192536	0.495788442367101	-7.35614594909195	1.89296042918675e-13	9.3887682353614e-11	RSPO1
ENSG00000186417	69.4574739186922	-2.92904403998751	0.398467217989321	-7.35077795048629	1.97056547077141e-13	9.61345210568628e-11	GLDN
ENSG00000122778	9.76486054388099	-3.27246868630864	0.4458288282894	-7.34019085052166	2.13289491864793e-13	1.02375515942006e-10	KIAA1549
ENSG00000026652	701.568875235614	-1.91674410560128	0.265293472995915	-7.22499533801494	5.01119028903317e-13	2.33012518455216e-10	AGPAT4
ENSG00000154447	23.9043114025532	-3.05054009870218	0.426775726754883	-7.14787629066413	8.81306782381903e-13	3.97375886922774e-10	SH3RF1
ENSG00000188130	106.2792124217	-1.68263003818656	0.235598974395917	-7.14192429105806	9.20332887657264e-13	4.08778901549142e-10	MAPK12
ENSG00000128791	729.714998492082	-1.02946396842515	0.144898840718893	-7.10470810751574	1.20577104269956e-12	5.20036818256467e-10	TWSG1
ENSG00000100116	22.6234082530896	-2.47149460277591	0.348056750424764	-7.10083800920319	1.24002657141769e-12	5.27170724840273e-10	GCAT
ENSG00000154229	520.365356389655	-2.83435571434913	0.402073342351824	-7.04934999612333	1.79755495384233e-12	7.42964414880472e-10	PRKCA
ENSG00000183722	50.4233404078074	-3.19396981559995	0.453428617829067	-7.04404109050747	1.86743034832454e-12	7.61272051175203e-10	LHFPL6
ENSG00000263958	6.28179622587435	-4.85682861322429	0.690757632630962	-7.03116170388964	2.04820957183297e-12	8.23684711461855e-10	AC091138.1
ENSG00000197992	10.2528369964658	-5.63542504725478	0.802176493854352	-7.02516851394798	2.13808041878793e-12	8.40847393651511e-10	CLEC9A
ENSG00000272668	12.4683293989698	-2.26798351001508	0.322864786123452	-7.0245613875893	2.14739749042356e-12	8.40847393651511e-10	AL590560.3
ENSG00000070601	44.4821638271039	-2.32427094806616	0.331846145419497	-7.00406191287223	2.48646148723464e-12	9.48648812802764e-10	FRMPD1
ENSG00000198720	350.092116100535	-1.36634712742782	0.195234221975652	-6.99850217652015	2.58713343218702e-12	9.74563339347513e-10	ANKRD13B
ENSG00000157227	873.204547907278	-0.997673436396816	0.14285491839918	-6.98382280131939	2.8725433820737e-12	1.06855023133914e-09	MMP14
ENSG00000137825	163.174009892137	-2.08822808954127	0.299206814466849	-6.97921300108837	2.96838149596576e-12	1.09056870294377e-09	ITPKA
ENSG00000128266	274.171450147204	-1.81562145314637	0.260839437109658	-6.96068613421779	3.38619434327621e-12	1.2288994812385e-09	GNAZ
ENSG00000265579	40.4802493834436	-5.39329132524781	0.781175153102956	-6.90407433444953	5.05318360231453e-12	1.74857780024742e-09	AC023301.1
ENSG00000164411	39.3237059628718	-1.76069531618476	0.255301760857751	-6.89652633130793	5.32894917133309e-12	1.82280687804255e-09	GJB7
ENSG00000112419	935.844007139499	-0.891685569317417	0.129448465380789	-6.88834407340721	5.64455565092605e-12	1.90882195018078e-09	PHACTR2
ENSG00000253395	3.67339360002813	-2.0828790840508	0.302649063092053	-6.88215936560581	5.89520071851416e-12	1.9711829009243e-09	AP003469.2
ENSG00000120820	74.7365675823122	-0.755575851192057	0.109909303781972	-6.87453950841959	6.21904213450973e-12	2.05636083200972e-09	GLT8D2
ENSG00000227765	24.3070243894676	-2.04639755631754	0.298348965298771	-6.85907375032541	6.9308453352764e-12	2.26653875090649e-09	MYL12BP2
ENSG00000162676	377.280070427996	-1.54891005663245	0.226545813722256	-6.83707207466392	8.08280818379794e-12	2.58641170689939e-09	GFI1
ENSG00000075643	25.4411322390133	-2.61619206904519	0.382830667173801	-6.8338100715883	8.26884863879958e-12	2.59023859623197e-09	MOCOS
ENSG00000161714	172.372971760632	-1.75336533994283	0.256522045163407	-6.83514486572068	8.19222013698695e-12	2.59023859623197e-09	PLCD3
ENSG00000089692	1370.93127667097	-2.26420249887925	0.331757504631841	-6.82487198410744	8.80037557782682e-12	2.69990079196442e-09	LAG3
ENSG00000166548	578.793304932747	-0.675706216899737	0.0996760931664078	-6.77901987763159	1.20993881828828e-11	3.6741397238205e-09	TK2
ENSG00000272049	4.09343897708834	-3.38390272888774	0.499375571368176	-6.77626804934933	1.23319789661564e-11	3.70694305104896e-09	AC091965.4
ENSG00000168899	1137.17126271869	-0.850080143516112	0.126475425246026	-6.72130686149103	1.80101847854075e-11	5.30658503989052e-09	VAMP5
ENSG00000021762	1343.54316834933	-2.80143017461509	0.417479817832966	-6.71033677545568	1.94175740218549e-11	5.66517240506254e-09	OSBPL5
ENSG00000099954	238.133796909197	-2.66572918700493	0.397744205249617	-6.70211948237428	2.05417959619185e-11	5.93498355369642e-09	CECR2
ENSG00000134247	7.02787646320363	-3.41086953643394	0.509994301104055	-6.68805421756666	2.26157355924516e-11	6.40973024281684e-09	PTGFRN
ENSG00000128262	17.9018876018216	-2.63126199537435	0.394833634904862	-6.66422959636751	2.66057262343153e-11	7.46943214157538e-09	POM121L9P
ENSG00000250174	1.73945565317151	-2.90644502497599	0.4369724525395	-6.65132323121276	2.9046957175757e-11	8.07858316442385e-09	MYLK-AS2
ENSG00000198185	52.7827417358396	-3.87828328562653	0.583901019879091	-6.6420217701103	3.09409249148313e-11	8.52565726426356e-09	ZNF334
ENSG00000111424	94.245829307043	-1.6346839431284	0.247122074856595	-6.61488434036907	3.71842355051582e-11	1.01519785724587e-08	VDR
ENSG00000137726	35.2512252229606	-2.66544296865193	0.404416566804697	-6.5908352610568	4.37358972243528e-11	1.17255546441398e-08	FXYD6
ENSG00000211685	1221.3874919828	-4.6061580012973	0.699195703126153	-6.58779506324602	4.46406226757724e-11	1.18612525911456e-08	IGLC7
ENSG00000204033	3.07159369060472	-3.03094753630238	0.460437889565056	-6.58275004076121	4.61825208402882e-11	1.21323436932016e-08	LRIT2
ENSG00000178773	164.726656516055	-2.25018379682223	0.342721718628808	-6.56562941451442	5.1813530294022e-11	1.31787935728188e-08	CPNE7
ENSG00000185442	357.718067109862	-2.07777217831899	0.31639808066196	-6.56695569698758	5.13543174652517e-11	1.31787935728188e-08	FAM174B
ENSG00000160360	81.188935565644	-1.60884967377187	0.245487733646721	-6.55368661347109	5.61337069319795e-11	1.41566354626168e-08	GPSM1
ENSG00000166562	2480.04578603221	-0.710863107348624	0.108505974863093	-6.55137293817741	5.70104843682604e-11	1.42569328093703e-08	SEC11C
ENSG00000182223	3.31340113482823	-2.76516575421852	0.422427316969468	-6.54589711209034	5.91392868666538e-11	1.46660503155396e-08	ZAR1
ENSG00000128294	1714.84783377821	-0.734818321369082	0.112649174616798	-6.52306884510013	6.88832253485856e-11	1.67630727703382e-08	TPST2
ENSG00000183196	24.6670837609934	-2.91483570893765	0.446910137746931	-6.5221964389365	6.9285189379737e-11	1.67630727703382e-08	CHST6
ENSG00000122591	2077.80799826913	-1.08901681873188	0.1675008349824	-6.50156053757172	7.94910348039292e-11	1.84810445682041e-08	FAM126A
ENSG00000100558	12.4450158959119	-1.82804160697433	0.281633777698525	-6.49084645283975	8.53554385735231e-11	1.96906395078254e-08	PLEK2
ENSG00000133878	214.283512704002	-2.63849301284159	0.406579265047037	-6.48949230732744	8.61261039379104e-11	1.97155902083714e-08	DUSP26
ENSG00000242889	11.7445034181873	-1.52891866982906	0.236500310361188	-6.4647639045127	1.01457088591885e-10	2.28731931773174e-08	RN7SL449P
ENSG00000247516	62.4342562919418	-3.48281288386271	0.538898191456467	-6.46284017849418	1.02755804868111e-10	2.29918044892489e-08	MIR4458HG
ENSG00000249159	2.65877575297119	-3.23748537439814	0.502935564143139	-6.43717725532874	1.2171576560118e-10	2.68306627298187e-08	AC091965.1
ENSG00000249096	160.920892332847	-1.28234092384509	0.199406073226651	-6.43080174588032	1.26932629594832e-10	2.77749126772985e-08	LINC02362
ENSG00000187583	39.7901802477096	-1.39155382780373	0.216883166680521	-6.41614491849224	1.39768405488713e-10	3.03603502112307e-08	PLEKHN1
ENSG00000121900	18.3667699487234	-2.2230052995988	0.346902759968563	-6.40815109052534	1.47294904655671e-10	3.17633990409283e-08	TMEM54
ENSG00000151090	118.086587292286	-3.19125057572679	0.499091998460412	-6.39411288013249	1.61482106519888e-10	3.45722734383117e-08	THRB
ENSG00000111732	25.6122218916693	-4.07198511115582	0.637040191995499	-6.39203799433833	1.63689209918752e-10	3.47944799855153e-08	AICDA
ENSG00000042317	79.3872380269225	-1.52675310827017	0.239212846482214	-6.38240433455854	1.74328933054956e-10	3.60455655732357e-08	SPATA7
ENSG00000082293	2245.81450759618	-1.0580080594358	0.166052445836395	-6.37152951350207	1.87152267032081e-10	3.84100987214325e-08	COL19A1
ENSG00000166535	3.97608674377595	-3.00879859887105	0.472586935690041	-6.36665631579045	1.93193400726981e-10	3.93783726865359e-08	A2ML1
ENSG00000185818	7.93852060514921	-1.84761304436904	0.291441759167375	-6.33956180352299	2.30419570465189e-10	4.57137066498237e-08	NAT8L
ENSG00000135472	19.5091379180807	-3.65164772491763	0.576698680479589	-6.33198557326485	2.42026122033085e-10	4.73845747735695e-08	FAIM2
ENSG00000137266	208.951047826384	-1.24753751918828	0.197438382028347	-6.31861701039047	2.63914430469073e-10	5.13322191916937e-08	SLC22A23
ENSG00000114529	20.0356628025868	-2.36765379407412	0.375207148575865	-6.31025768848161	2.78571246035112e-10	5.38311799399928e-08	C3orf52
ENSG00000231671	3.90235691523422	-3.50950363992038	0.561624542674432	-6.24884308511212	4.13504079488296e-10	7.78827082372924e-08	LINC01307
ENSG00000236908	10.8063927091918	-2.9975553364966	0.48003598937026	-6.24443875641277	4.25324536440808e-10	7.96052382386289e-08	LINC02827
ENSG00000230696	1.39687178270816	-3.19448276778137	0.512802135127098	-6.22946463939667	4.6803177708191e-10	8.70509853386285e-08	AC011753.2
ENSG00000006756	477.68282415503	-1.78345321328184	0.286431690427886	-6.22645214507386	4.77115865153112e-10	8.74583879934398e-08	ARSD
ENSG00000147799	98.3825213066382	-2.21288047920365	0.355435894859244	-6.22582162130802	4.79038853554578e-10	8.74583879934398e-08	ARHGAP39
ENSG00000161103	235.246124221609	-3.47563953425812	0.559119376917499	-6.21627451622191	5.09097071560954e-10	9.18195136520148e-08	AC008132.1
ENSG00000178026	164.044205119614	-2.236545972574	0.359740958446655	-6.21710127818447	5.06422918030486e-10	9.18195136520148e-08	LRRC75B
ENSG00000184194	18.2764109010402	-2.36049017432393	0.379862841669259	-6.21405916922816	5.16330707348834e-10	9.20664450605321e-08	GPR173
ENSG00000118898	29.248178011669	-1.26658626581054	0.204089035616858	-6.20604758105838	5.4333734024931e-10	9.62450946933287e-08	PPL
ENSG00000129028	5.07806215855175	-2.91044891908866	0.469528164727805	-6.19866738085012	5.69432272374121e-10	9.9680794079891e-08	THAP10
ENSG00000203756	8.31820445258381	-5.44026698848938	0.87916551249312	-6.18798953232591	6.09363738126163e-10	1.06047108087114e-07	TMEM244
ENSG00000133475	6.49986225477744	-2.66244394755535	0.43056791746597	-6.18356324183345	6.26706097388344e-10	1.08431085768487e-07	GGT2
ENSG00000236197	1.12379200589459	-3.52982279729026	0.571972454833711	-6.17131606156888	6.7723887155266e-10	1.15827307922618e-07	PPP1R9A-AS1
ENSG00000183032	4.8891355123572	-4.10697186583497	0.665681626358444	-6.16957371694607	6.84743468797373e-10	1.16441605073949e-07	SLC25A21
ENSG00000270911	4.58016154074509	-2.07548960448798	0.336925107341786	-6.1600918401802	7.27027680820813e-10	1.22929640645151e-07	AC114878.2
ENSG00000104635	573.999096490009	-0.690849639759639	0.112245856288422	-6.15478969650749	7.51771866049967e-10	1.25685275066185e-07	SLC39A14
ENSG00000198130	1111.7908666821	-0.733013049342161	0.119118025653618	-6.15367023857229	7.57100248675613e-10	1.25868973744903e-07	HIBCH
ENSG00000029153	10.394646892892	-2.58060809434752	0.420279696498211	-6.14021594630732	8.24093735644359e-10	1.36245585994669e-07	ARNTL2
ENSG00000197653	137.016666954724	-1.2642380535717	0.206238701305333	-6.1299748571439	8.78929618470945e-10	1.42929325224464e-07	DNAH10
ENSG00000267534	23.5705751373873	-1.68730032727259	0.275663587272079	-6.12086762698633	9.30671969619329e-10	1.50521017086422e-07	S1PR2
ENSG00000176105	175.987131610528	-2.0013610052972	0.327202671513735	-6.11657904881497	9.56054724830452e-10	1.53790446249889e-07	YES1
ENSG00000138613	3409.65927488185	-0.629182370765879	0.102977164507446	-6.10992129930305	9.9680282958149e-10	1.59483093578041e-07	APH1B
ENSG00000175445	1207.09183241797	-3.12922183021146	0.514186665105898	-6.0857700958989	1.1593270148453e-09	1.8351283316373e-07	LPL
ENSG00000197635	198.141033963203	-1.81875259047022	0.298940972823419	-6.08398565540407	1.17231097551509e-09	1.84586255663247e-07	DPP4
ENSG00000178078	54.835871812444	-1.26366614762783	0.20788202815745	-6.07876572510026	1.21111151859042e-09	1.89691935167012e-07	STAP2
ENSG00000197210	29.7809368661232	-3.22988682751559	0.532715938219583	-6.06305649181506	1.33558727195873e-09	2.08092888095392e-07	AP000550.1
ENSG00000250064	9.3453172782524	-4.69244752474641	0.782046371158735	-6.00021648050582	1.97054637740525e-09	2.97672536270066e-07	AC097480.1
ENSG00000060982	1534.73671529651	-2.05944906855402	0.343720728425361	-5.9916347727665	2.0774205945692e-09	3.12232118554469e-07	BCAT1
ENSG00000257548	1.87258655089272	-2.50649719616963	0.421720606756515	-5.9435018256454	2.78996643324707e-09	4.06993191602939e-07	AC078929.1
ENSG00000141639	63.4149417982088	-3.98842512665139	0.672791086117209	-5.92817771957899	3.06314882342748e-09	4.44664613835992e-07	MAPK4
ENSG00000197421	13.6344346194975	-2.47159657949368	0.417138812933417	-5.92511773745731	3.12073716951802e-09	4.50825327318867e-07	GGT3P
ENSG00000258601	3.36156168653558	-4.73639714246548	0.801323352161854	-5.91071897466531	3.40617715901084e-09	4.8968321775364e-07	AL162464.1
ENSG00000267365	23.2301166849056	-2.38842431412811	0.404201999899176	-5.9089868796391	3.44218114263912e-09	4.92480137614411e-07	KCNJ2-AS1
ENSG00000149639	3796.94125289702	-0.579784889759438	0.0982776230085832	-5.89945983643501	3.64693533752436e-09	5.19278223489891e-07	SOGA1
ENSG00000205730	179.268602016951	-2.16681046289837	0.367389043829795	-5.89786358436486	3.68238208540372e-09	5.21828611807283e-07	ITPRIPL2
ENSG00000258376	9.30127692937104	-2.02215364018542	0.343226322956884	-5.89160418339895	3.82464406498548e-09	5.36875390235391e-07	AC004846.1
ENSG00000077782	815.517744072741	-2.08479967203614	0.354596905991958	-5.87935099491088	4.11878172096615e-09	5.70096861554566e-07	FGFR1
ENSG00000133401	131.970245595618	-1.00282845616649	0.17138809755158	-5.85121411867404	4.87997500323548e-09	6.57118443987713e-07	PDZD2
ENSG00000143126	108.573587085406	-1.29860266294713	0.221910657424258	-5.85191661374069	4.85940261808219e-09	6.57118443987713e-07	CELSR2
ENSG00000150938	308.893816489613	-1.3976100524496	0.239046286912188	-5.84660849788894	5.01696385615165e-09	6.725217450235e-07	CRIM1
ENSG00000249069	16.2402360098242	-2.01679286650007	0.345115117502519	-5.84382649214243	5.10151643341184e-09	6.80789361174453e-07	LINC01033
ENSG00000129521	53.0821728335907	-3.08754098069492	0.529177209952635	-5.8346068625504	5.39175431256218e-09	7.11781929148178e-07	EGLN3
ENSG00000146521	8.65219872196099	-5.1814617469281	0.888121401920034	-5.8341818311396	5.40551483542754e-09	7.11781929148178e-07	LINC01558
ENSG00000250041	5.38684301462138	-2.76909476777171	0.476060454723224	-5.81668723015784	6.0025303131435e-09	7.86913214047742e-07	AC069360.1
ENSG00000144792	238.008376989665	-0.922871636495075	0.158891209076936	-5.80819821220074	6.31487303477758e-09	8.20630160008498e-07	ZNF660
ENSG00000114450	229.575763572629	-1.70987308714095	0.294432522024935	-5.80735129183911	6.34688798744715e-09	8.21204520080173e-07	GNB4
ENSG00000185527	126.384485722015	-1.39893547619855	0.240960777092252	-5.80565639387428	6.41143265490853e-09	8.22404415419926e-07	PDE6G
ENSG00000197696	340.840876544946	-0.981730092550399	0.169085445363728	-5.80611826428084	6.3937808153273e-09	8.22404415419926e-07	NMB
ENSG00000141756	35.0129060073476	-1.79988919552204	0.310737623041566	-5.79231178350512	6.94241083331429e-09	8.80565856106471e-07	FKBP10
ENSG00000231265	67.9204461585683	-1.06320171493776	0.183562540689616	-5.79204074504241	6.95362667378006e-09	8.80565856106471e-07	TRERNA1
ENSG00000112280	30.5999363080322	-1.00891645602771	0.174425361779609	-5.78423026178099	7.28451059888964e-09	9.10129337882205e-07	COL9A1
ENSG00000115085	7813.81006348951	-1.41578308620336	0.244790316922524	-5.78365641256739	7.30941603393417e-09	9.10129337882205e-07	ZAP70
ENSG00000110852	4715.28227969931	-2.2140351476704	0.384787207471923	-5.75392088062582	8.7196978428653e-09	1.07671986765904e-06	CLEC2B
ENSG00000134042	27.491870469355	-2.65871665091714	0.462588471013896	-5.74747711522034	9.0584855049538e-09	1.11393169480132e-06	MRO
ENSG00000124196	297.274612275162	-2.00551858485722	0.349385019189825	-5.74013902916539	9.45988562216738e-09	1.15850508736658e-06	GTSF1L
ENSG00000259071	264.864245961404	-0.945943037148532	0.164875312836782	-5.73732368341261	9.61843266028622e-09	1.17309400630106e-06	AL359397.2
ENSG00000235725	26.4475239891173	-2.52807259403895	0.442451627164109	-5.71378301904463	1.10491867801041e-08	1.33663719263869e-06	AC007389.2
ENSG00000171777	172.235393330629	-1.95220027960131	0.341745664004491	-5.71243613371977	1.11370218737004e-08	1.34180823457268e-06	RASGRP4
ENSG00000214193	2744.48205528506	-0.970861511682205	0.169978283249782	-5.71167971061061	1.11866480277471e-08	1.34235265587793e-06	SH3D21
ENSG00000221819	14.3126810563821	-1.36951358443343	0.240071303189271	-5.70461178091625	1.16608550122675e-08	1.39363608156654e-06	GAS8-AS1
ENSG00000256482	3.01230526260967	-2.3839150105877	0.418040025009273	-5.70259991381164	1.17993706420472e-08	1.40454988374674e-06	AC023796.2
ENSG00000173641	11.1600899707221	-1.56068091906127	0.274083103694372	-5.69418872606454	1.23959910253445e-08	1.46385832112391e-06	HSPB7
ENSG00000169891	152.60354391686	-1.25660720470244	0.220791269231542	-5.69138086427072	1.26016066869976e-08	1.48225776046783e-06	REPS2
ENSG00000126947	197.604678351933	-1.9181118530844	0.337132992327803	-5.68948129294734	1.27425847805787e-08	1.49293929324898e-06	ARMCX1
ENSG00000120832	493.706161142776	-0.800200240879453	0.140843817827061	-5.68147223800766	1.33540193491525e-08	1.55844024239776e-06	MTERF2
ENSG00000124785	7.02990622630632	-2.22958360633081	0.392527184030389	-5.68007439239723	1.34636170616134e-08	1.56509289115842e-06	NRN1
ENSG00000163697	5926.42938548314	-1.06094589911793	0.187127011530653	-5.66965661685962	1.43084001318494e-08	1.65040185861902e-06	APBB2
ENSG00000182718	4848.72544866872	-0.731006407440448	0.129231142852999	-5.65658084655317	1.54418257647758e-08	1.76066395760139e-06	ANXA2
ENSG00000258262	10.7074828472046	-2.29128153018407	0.405018507279352	-5.65722674150225	1.5383847027202e-08	1.76066395760139e-06	AC063949.1
ENSG00000162512	379.736082086351	-1.92143251903121	0.339818663120267	-5.65428779393199	1.56493808030945e-08	1.777518791295e-06	SDC3
ENSG00000136153	4115.76102081682	-0.930295769311439	0.164613235943313	-5.65140320570457	1.59143295117183e-08	1.80073966516815e-06	LMO7
ENSG00000187642	8.22735655735713	-1.42697089244019	0.252528066689152	-5.65074176169379	1.59756942270685e-08	1.80083592614899e-06	PERM1
ENSG00000143816	521.350495963495	-2.27159779652539	0.403057258081108	-5.63591834902095	1.74127873674609e-08	1.94077580250288e-06	WNT9A
ENSG00000130413	107.566857880129	-2.75605131146737	0.489471440136469	-5.63066827902963	1.79512695497017e-08	1.99332772585662e-06	STK33
ENSG00000113758	400.025623050178	-1.43045937914391	0.25420724191473	-5.62713858334428	1.83223523255969e-08	2.01946252910162e-06	DBN1
ENSG00000154553	5.80830027676047	-2.96645475277888	0.527372731333833	-5.62496802835464	1.85542335998641e-08	2.03747393984633e-06	PDLIM3
ENSG00000237624	8.17908373933243	-1.59759171574495	0.284136848275077	-5.62261362946597	1.88089766422904e-08	2.05785417609529e-06	OXCT2P1
ENSG00000128536	48.9772314040466	-1.84597888012008	0.328471910036547	-5.61989876064195	1.91069389257594e-08	2.08279632048232e-06	CDHR3
ENSG00000211892	1404.65792369557	-2.39283761848183	0.425967124500003	-5.61742322553772	1.93826251054647e-08	2.10513700917345e-06	IGHG4
ENSG00000268655	75.8927837061404	-1.3586994992436	0.241944718850338	-5.61574357026602	1.95718738236539e-08	2.11796142952042e-06	AC008687.4
ENSG00000158089	138.037503794022	-1.01551236738716	0.181127168471562	-5.60662641588526	2.06308303449538e-08	2.2164363907418e-06	GALNT14
