Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Membrane Lipid Metabolic Process (GO:0006643)	1/17	0.0168712348172724	0.0649286057804155	0	0	65.6710526315789	268.078771560398	CYP1B1
Golgi To Vacuole Transport (GO:0006896)	1/17	0.0168712348172724	0.0649286057804155	0	0	65.6710526315789	268.078771560398	AP1G1
Aorta Morphogenesis (GO:0035909)	1/17	0.0168712348172724	0.0649286057804155	0	0	65.6710526315789	268.078771560398	JAG1
Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	1/17	0.0168712348172724	0.0649286057804155	0	0	65.6710526315789	268.078771560398	DIP2B
Regulation Of Lymphocyte Proliferation (GO:0050670)	1/18	0.0178551954764704	0.0649286057804155	0	0	61.8049535603715	248.793414712821	MZB1
Melanosome Assembly (GO:1903232)	1/18	0.0178551954764704	0.0649286057804155	0	0	61.8049535603715	248.793414712821	AP1G1
Pulmonary Valve Morphogenesis (GO:0003184)	1/18	0.0178551954764704	0.0649286057804155	0	0	61.8049535603715	248.793414712821	JAG1
Eye Morphogenesis (GO:0048592)	1/19	0.0188382206720143	0.0649286057804155	0	0	58.3684210526316	231.831632180327	FBN2
Phosphate Ion Transport (GO:0006817)	1/19	0.0188382206720143	0.0649286057804155	0	0	58.3684210526316	231.831632180327	SLC37A2
Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)	1/19	0.0188382206720143	0.0649286057804155	0	0	58.3684210526316	231.831632180327	CDK14
Myoblast Differentiation (GO:0045445)	1/20	0.0198203112382321	0.0649286057804155	0	0	55.2936288088643	216.808975250484	JAG1
Pulmonary Valve Development (GO:0003177)	1/20	0.0198203112382321	0.0649286057804155	0	0	55.2936288088643	216.808975250484	JAG1
T Cell Mediated Immunity (GO:0002456)	1/20	0.0198203112382321	0.0649286057804155	0	0	55.2936288088643	216.808975250484	JAG1
Negative Regulation Of Axonogenesis (GO:0050771)	1/22	0.0217816918149241	0.0675716697370956	0	0	50.0225563909774	191.420590566052	DIP2B
Platelet Dense Granule Organization (GO:0060155)	1/22	0.0217816918149241	0.0675716697370956	0	0	50.0225563909774	191.420590566052	AP1G1
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	0.0227609834903901	0.0675716697370956	0	0	47.7464114832536	180.610706872738	JAG1
Cellular Lipid Catabolic Process (GO:0044242)	1/23	0.0227609834903901	0.0675716697370956	0	0	47.7464114832536	180.610706872738	CYP1B1
Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	1/23	0.0227609834903901	0.0675716697370956	0	0	47.7464114832536	180.610706872738	IQSEC1
Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012)	1/23	0.0227609834903901	0.0675716697370956	0	0	47.7464114832536	180.610706872738	NDST1
Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)	1/24	0.0237393438664972	0.0693919282251458	0	0	45.6681922196796	170.827422984315	CYP1B1
Secretory Granule Organization (GO:0033363)	1/25	0.0247167737784927	0.0700923435509495	0	0	43.7631578947368	161.935638794938	AP1G1
Regulation Of B Cell Activation (GO:0050864)	1/25	0.0247167737784927	0.0700923435509495	0	0	43.7631578947368	161.935638794938	MZB1
Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	1/26	0.0256932740553108	0.0717900304486626	0	0	42.0105263157895	153.822635691485	CYP1B1
Clathrin-Dependent Endocytosis (GO:0072583)	1/27	0.0266688455361458	0.072386866455253	0	0	40.3927125506073	146.393661234119	GPR107
Regulation Of Immunoglobulin Production (GO:0002637)	1/27	0.0266688455361458	0.072386866455253	0	0	40.3927125506073	146.393661234119	MZB1
Negative Regulation Of Axon Extension (GO:0030517)	1/30	0.0295899955032417	0.0763890528003057	0	0	36.2087114337568	127.46621354177	DIP2B
Artery Morphogenesis (GO:0048844)	1/30	0.0295899955032417	0.0763890528003057	0	0	36.2087114337568	127.46621354177	JAG1
Negative Regulation Of Developmental Growth (GO:0048640)	1/31	0.0305618601074185	0.0763890528003057	0	0	35	122.080085720138	DIP2B
Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	1/31	0.0305618601074185	0.0763890528003057	0	0	35	122.080085720138	JAG1
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	1/32	0.0315328000758389	0.0763890528003057	0	0	33.8692699490662	117.076819992966	NACC2
Cellular Nitrogen Compound Biosynthetic Process (GO:0044271)	1/32	0.0315328000758389	0.0763890528003057	0	0	33.8692699490662	117.076819992966	CYP1B1
Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	1/33	0.0325028162269628	0.0763890528003057	0	0	32.8092105263158	112.418415330875	CYP1B1
Positive Regulation Of Notch Signaling Pathway (GO:0045747)	1/33	0.0325028162269628	0.0763890528003057	0	0	32.8092105263158	112.418415330875	JAG1
Positive Regulation Of Immunoglobulin Production (GO:0002639)	1/34	0.0334719094011011	0.0763890528003057	0	0	31.8133971291866	108.071659909081	MZB1
Cellular Response To Hydrogen Peroxide (GO:0070301)	1/34	0.0334719094011011	0.0763890528003057	0	0	31.8133971291866	108.071659909081	CYP1B1
Regulation Of Axon Extension (GO:0030516)	1/35	0.0344400804224879	0.0763890528003057	0	0	30.8761609907121	104.007406246565	DIP2B
Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)	1/37	0.0363736593292806	0.0763890528003057	0	0	29.1578947368421	96.6266509340829	CYP1B1
Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)	1/37	0.0363736593292806	0.0763890528003057	0	0	29.1578947368421	96.6266509340829	CYP1B1
Melanosome Organization (GO:0032438)	1/37	0.0363736593292806	0.0763890528003057	0	0	29.1578947368421	96.6266509340829	AP1G1
Aortic Valve Morphogenesis (GO:0003180)	1/37	0.0363736593292806	0.0763890528003057	0	0	29.1578947368421	96.6266509340829	JAG1
Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	1/38	0.0373390688738263	0.0763890528003057	0	0	28.3684210526316	93.2672856226179	MZB1
Positive Regulation Of Bone Mineralization (GO:0030501)	1/38	0.0373390688738263	0.0763890528003057	0	0	28.3684210526316	93.2672856226179	FBN2
G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	1/38	0.0373390688738263	0.0763890528003057	0	0	28.3684210526316	93.2672856226179	CDK14
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.0383035595748703	0.0763890528003057	0	0	27.6204986149584	90.1039343967808	NACC2
Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	1/39	0.0383035595748703	0.0763890528003057	0	0	27.6204986149584	90.1039343967808	JAG1
Cell Cycle G2/M Phase Transition (GO:0044839)	1/40	0.039267132268101	0.0763890528003057	0	0	26.9109311740891	87.1205723383493	CDK14
Aortic Valve Development (GO:0003176)	1/40	0.039267132268101	0.0763890528003057	0	0	26.9109311740891	87.1205723383493	JAG1
Retinoid Metabolic Process (GO:0001523)	1/40	0.039267132268101	0.0763890528003057	0	0	26.9109311740891	87.1205723383493	CYP1B1
Notch Signaling Pathway (GO:0007219)	1/40	0.039267132268101	0.0763890528003057	0	0	26.9109311740891	87.1205723383493	JAG1
Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	1/40	0.039267132268101	0.0763890528003057	0	0	26.9109311740891	87.1205723383493	JAG1
Endothelial Cell Migration (GO:0043542)	1/40	0.039267132268101	0.0763890528003057	0	0	26.9109311740891	87.1205723383493	CYP1B1
Positive Regulation Of Ossification (GO:0045778)	1/41	0.0402297877766736	0.0763890528003057	0	0	26.2368421052632	84.3028454099992	FBN2
Cardiac Ventricle Morphogenesis (GO:0003208)	1/42	0.0411915269172123	0.0763890528003057	0	0	25.5956354300385	81.637860253859	JAG1
Collagen Fibril Organization (GO:0030199)	1/42	0.0411915269172123	0.0763890528003057	0	0	25.5956354300385	81.637860253859	CYP1B1
Keratinocyte Differentiation (GO:0030216)	1/42	0.0411915269172123	0.0763890528003057	0	0	25.5956354300385	81.637860253859	JAG1
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	1/43	0.0421523505298068	0.0763890528003057	0	0	24.984962406015	79.1140047439502	FBN2
Skeletal System Morphogenesis (GO:0048705)	1/43	0.0421523505298068	0.0763890528003057	0	0	24.984962406015	79.1140047439502	FBN2
Regulation Of Cell-Cell Adhesion (GO:0022407)	1/43	0.0421523505298068	0.0763890528003057	0	0	24.984962406015	79.1140047439502	JAG1
Embryonic Organ Morphogenesis (GO:0048562)	1/44	0.0431122594296054	0.0763890528003057	0	0	24.4026927784578	76.7207942465503	FBN2
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	1/44	0.0431122594296054	0.0763890528003057	0	0	24.4026927784578	76.7207942465503	MZB1
Positive Regulation Of Osteoblast Differentiation (GO:0045669)	1/44	0.0431122594296054	0.0763890528003057	0	0	24.4026927784578	76.7207942465503	FBN2
Regulation Of B Cell Proliferation (GO:0030888)	1/44	0.0431122594296054	0.0763890528003057	0	0	24.4026927784578	76.7207942465503	MZB1
Regulation Of Cellular Metabolic Process (GO:0031323)	1/45	0.044071254437806	0.0763890528003057	0	0	23.8468899521531	74.4487393242376	CYP1B1
Regulation Of Stem Cell Differentiation (GO:2000736)	1/45	0.044071254437806	0.0763890528003057	0	0	23.8468899521531	74.4487393242376	JAG1
Epithelial Cell Migration (GO:0010631)	1/46	0.0450293363875486	0.0763890528003057	0	0	23.3157894736842	72.2892315410458	CYP1B1
Response To Hydrogen Peroxide (GO:0042542)	1/46	0.0450293363875486	0.0763890528003057	0	0	23.3157894736842	72.2892315410458	CYP1B1
Vacuolar Transport (GO:0007034)	1/46	0.0450293363875486	0.0763890528003057	0	0	23.3157894736842	72.2892315410458	AP1G1
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	1/47	0.0459865060964823	0.077322443879041	0	0	22.8077803203661	70.2344445597441	JAG1
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	1/49	0.0478981120694179	0.0791360112451252	0	0	21.8552631578947	66.4111333354799	CYP1B1
Regulation Of Cell Communication (GO:0010646)	1/49	0.0478981120694179	0.0791360112451252	0	0	21.8552631578947	66.4111333354799	YWHAG
Icosanoid Metabolic Process (GO:0006690)	1/52	0.0507586997365512	0.0824286576918352	0	0	20.5665634674923	61.302185054186	CYP1B1
Arachidonic Acid Metabolic Process (GO:0019369)	1/52	0.0507586997365512	0.0824286576918352	0	0	20.5665634674923	61.302185054186	CYP1B1
Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	1/53	0.0517104132281891	0.0825628446500498	0	0	20.17004048583	59.7455982870142	CYP1B1
Blood Vessel Morphogenesis (GO:0048514)	1/53	0.0517104132281891	0.0825628446500498	0	0	20.17004048583	59.7455982870142	CYP1B1
Epidermal Cell Differentiation (GO:0009913)	1/54	0.0526612202157059	0.0833802653415344	0	0	19.7884806355511	58.2548323012124	JAG1
Negative Regulation Of Cell Population Proliferation (GO:0008285)	2/379	0.0543634372795981	0.0849706754957759	0	0	5.77748305334512	16.8243972899392	NACC2;CYP1B1
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	1/56	0.0545601179499192	0.0849706754957759	0	0	19.066985645933	55.4554145114264	CYP1B1
Eye Development (GO:0001654)	1/58	0.0564553994621354	0.0858122071824458	0	0	18.3961218836565	52.8760530174289	FBN2
Response To Organic Cyclic Compound (GO:0014070)	1/58	0.0564553994621354	0.0858122071824458	0	0	18.3961218836565	52.8760530174289	CYP1B1
Regulation Of Bone Mineralization (GO:0030500)	1/58	0.0564553994621354	0.0858122071824458	0	0	18.3961218836565	52.8760530174289	FBN2
Sterol Metabolic Process (GO:0016125)	1/60	0.058347071283324	0.0879836789192982	0	0	17.7707404103479	50.4928242032279	CYP1B1
Negative Regulation Of Kinase Activity (GO:0033673)	1/62	0.0602351399190366	0.0901068741364856	0	0	17.1863675582399	48.2850889542995	YWHAG
Inorganic Anion Transmembrane Transport (GO:0098661)	1/63	0.0611778250716139	0.0901068741364856	0	0	16.9083191850594	47.2413448479299	SLC37A2
G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	1/63	0.0611778250716139	0.0901068741364856	0	0	16.9083191850594	47.2413448479299	CDK14
Regulation Of Cell-Matrix Adhesion (GO:0001952)	1/65	0.0630605011079274	0.0921653477731247	0	0	16.3782894736842	45.2640345973959	JAG1
Protein Secretion (GO:0009306)	1/67	0.0649395901837057	0.0941871918694968	0	0	15.8803827751196	43.4216960507128	AP1G1
Skin Development (GO:0043588)	1/68	0.0658777916264094	0.0948240940077105	0	0	15.6425765907306	42.5470871318629	JAG1
Regulation Of Notch Signaling Pathway (GO:0008593)	1/70	0.0677515123929905	0.0967878748471293	0	0	15.187643020595	40.8837452863319	JAG1
Regulation Of Cell Migration (GO:0030334)	2/434	0.0690330531903384	0.097882687359435	0	0	5.02777777777778	13.440104004959	JAG1;CYP1B1
Cellular Response To Reactive Oxygen Species (GO:0034614)	1/73	0.0705554002871622	0.0993001929967468	0	0	14.5526315789474	38.5842224505161	CYP1B1
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	1/77	0.0742814572247087	0.10358616611229	0	0	13.7839335180055	35.8367650118558	FBN2
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	1/78	0.0752107517706809	0.10358616611229	0	0	13.6042378673958	35.2004360399448	CYP1B1
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	2/456	0.0752362680184004	0.10358616611229	0	0	4.77875673029858	12.3632260809125	NACC2;RCOR1
Regulation Of Neuron Differentiation (GO:0045664)	1/79	0.0761391600452789	0.104075110853259	0	0	13.4291497975709	34.5826466431825	YWHAG
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	1/81	0.0779933209779837	0.105848078470121	0	0	13.0921052631579	33.3996897897899	CYP1B1
Cellular Response To Organic Substance (GO:0071310)	1/82	0.0789190752282122	0.106344853144399	0	0	12.9298245614035	32.8331213455501	CYP1B1
Negative Regulation Of DNA-templated Transcription (GO:0045892)	3/1025	0.0799189700518463	0.106933833167963	0	0	3.27351214458386	8.27132072786479	MNT;NACC2;RCOR1
Regulation Of Osteoblast Differentiation (GO:0045667)	1/85	0.0816910427282764	0.108540546282325	0	0	12.4661654135338	31.2253872490644	FBN2
Negative Regulation Of Protein Kinase Activity (GO:0006469)	1/88	0.0844550840845328	0.111433791500425	0	0	12.0344827586207	29.7436505826784	YWHAG
Steroid Metabolic Process (GO:0008202)	1/92	0.0881281800641534	0.115478304911649	0	0	11.5031810294968	27.9408003283993	CYP1B1
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	1/95	0.0908738104379916	0.118260438241222	0	0	11.1343784994401	26.7033954953546	IQSEC1
Protein Complex Oligomerization (GO:0051259)	1/100	0.0954324164624815	0.123348021278037	0	0	10.5693779904306	24.8310303892707	NACC2
Hemopoiesis (GO:0030097)	1/101	0.0963415280618174	0.123681691430712	0	0	10.4631578947368	24.4822808617841	JAG1
Positive Regulation Of Vasculature Development (GO:1904018)	1/104	0.0990636578243203	0.124961627509802	0	0	10.1568727644354	23.4826149464007	CYP1B1
Negative Regulation Of Cellular Process (GO:0048523)	2/537	0.099521795843467	0.124961627509802	0	0	4.03842159916926	9.31816759630966	NACC2;CYP1B1
Lysosomal Transport (GO:0007041)	1/105	0.0999693020078419	0.124961627509802	0	0	10.0587044534413	23.1641112236775	AP1G1
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	1/105	0.0999693020078419	0.124961627509802	0	0	10.0587044534413	23.1641112236775	CYP1B1
Regulation Of Wnt Signaling Pathway (GO:0030111)	1/109	0.103583237627188	0.128632778752718	0	0	9.68421052631579	21.9577829506941	CDK14
Mitotic Cell Cycle Phase Transition (GO:0044772)	1/111	0.105385031694224	0.130020493648718	0	0	9.50717703349282	21.3924286307087	CDK14
Regulation Of Protein Kinase Activity (GO:0045859)	1/119	0.112557861721678	0.137089703378967	0	0	8.85905441570027	19.3507250391397	YWHAG
Positive Regulation Of Angiogenesis (GO:0045766)	1/119	0.112557861721678	0.137089703378967	0	0	8.85905441570027	19.3507250391397	CYP1B1
Receptor-Mediated Endocytosis (GO:0006898)	1/122	0.115233560636148	0.139454627521453	0	0	8.63810352327099	18.6651644082731	GPR107
Negative Regulation Of Cell Growth (GO:0030308)	1/125	0.117901594400221	0.141780398329379	0	0	8.42784380305603	18.0179289692399	DIP2B
Cytosolic Transport (GO:0016482)	1/127	0.119676035412002	0.143009098920003	0	0	8.29323308270677	17.6062592611931	AP1G1
Protein Homooligomerization (GO:0051260)	1/129	0.121447085094844	0.144218413550128	0	0	8.16282894736842	17.2095014610619	NACC2
Epithelial Cell Differentiation (GO:0030855)	1/132	0.124097314266769	0.146450246650225	0	0	7.97468862997188	16.6406968663328	JAG1
Negative Regulation Of Protein Phosphorylation (GO:0001933)	1/149	0.138972403819006	0.161992372549762	0	0	7.05263157894737	13.9182266577843	YWHAG
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	1/149	0.138972403819006	0.161992372549762	0	0	7.05263157894737	13.9182266577843	CYP1B1
Cellular Response To Organic Cyclic Compound (GO:0071407)	1/152	0.14157238091539	0.16401678276783	0	0	6.91146741024747	13.511532897552	CYP1B1
Extracellular Matrix Organization (GO:0030198)	1/176	0.162105352128227	0.186666769117352	0	0	5.95639097744361	10.8377059982743	CYP1B1
Transcription By RNA Polymerase II (GO:0006366)	1/192	0.175533852908093	0.199461897627406	0	0	5.45301736015431	9.48783229076986	MNT
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	2/763	0.176208336754026	0.199461897627406	0	0	2.80610308074171	4.8716425936249	MNT;NACC2
Regulation Of Cell Differentiation (GO:0045595)	1/193	0.176366309481075	0.199461897627406	0	0	5.42434210526316	9.41227580192371	YWHAG
DNA-templated Transcription (GO:0006351)	1/199	0.181344304944999	0.203878212660058	0	0	5.25837320574163	8.97792459969948	MNT
Regulation Of Angiogenesis (GO:0045765)	1/205	0.186293709412274	0.20760502912567	0	0	5.10216718266254	8.57383871644873	CYP1B1
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	1/207	0.187937184261133	0.20760502912567	0	0	5.052120592744	8.44536474974498	CDK14
Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	0.187937184261133	0.20760502912567	0	0	5.052120592744	8.44536474974498	JAG1
Positive Regulation Of Programmed Cell Death (GO:0043068)	1/245	0.218570484977535	0.2400485095129	0	0	4.25711820534944	6.47357288140874	CYP1B1
Positive Regulation Of Signal Transduction (GO:0009967)	1/266	0.235025122191798	0.256636627680699	0	0	3.91559086395233	5.67002173483399	JAG1
Positive Regulation Of Apoptotic Process (GO:0043065)	1/270	0.23812178632954	0.258532225157786	0	0	3.8565838387791	5.53409379242142	CYP1B1
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	2/938	0.240797751119459	0.25995211768578	0	0	2.26068376068376	3.21875680186784	ESRRA;JAG1
Positive Regulation Of Cell Differentiation (GO:0045597)	1/283	0.248103908200482	0.26632622914176	0	0	3.67637178051512	5.12452269722085	FBN2
Supramolecular Fiber Organization (GO:0097435)	1/316	0.272888143851975	0.291285097370085	0	0	3.28571428571429	4.26713511950017	CYP1B1
Positive Regulation Of Cytokine Production (GO:0001819)	1/320	0.275839001865701	0.292716281147771	0	0	3.24385414948028	4.17788273375515	CYP1B1
Organelle Assembly (GO:0070925)	1/322	0.277310161087362	0.292716281147771	0	0	3.22331529758977	4.13428442540621	AP1G1
Protein-Containing Complex Assembly (GO:0065003)	1/328	0.2817066221854	0.295714133785779	0	0	3.16320618058909	4.00743141998222	MZB1
Vesicle-Mediated Transport (GO:0016192)	1/411	0.33997688623376	0.35492092518909	0	0	2.51219512195122	2.71035115782596	AP1G1
Phosphorylation (GO:0016310)	1/429	0.352007029159232	0.365237683432137	0	0	2.40432857845548	2.5103694091759	CDK14
Nervous System Development (GO:0007399)	1/433	0.354651958137912	0.365237683432137	0	0	2.38157894736842	2.4687884865052	JAG1
Positive Regulation Of DNA-templated Transcription (GO:0045893)	2/1243	0.35562616544708	0.365237683432137	0	0	1.67776882442475	1.73460357375024	ESRRA;JAG1
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	1/452	0.367075924326315	0.374970030225805	0	0	2.27902905823317	2.28401232403244	ESRRA
Protein Phosphorylation (GO:0006468)	1/500	0.397458623075324	0.403834964621987	0	0	2.05474106106951	1.89583651702788	CDK14
Regulation Of Apoptotic Process (GO:0042981)	1/705	0.512308142729379	0.517758229354159	0	0	1.44108851674641	0.963841782499852	CYP1B1
Protein Modification Process (GO:0036211)	1/711	0.515333744656696	0.518060378226308	0	0	1.42846553002224	0.946987710320968	CDK14
